time,step,iterations,episodes,training reward,episode steps,loss policy,loss critic,sigma,lr_policy
0.9309468269348145,100,1,0,,,1.0318392515182495,8.027776493690908e-05,0.5,0.0001
2.203779935836792,125,2,1,0.0,125,-2.5152101516723633,0.003407946787774563,0.5,0.0001
2.349736213684082,225,3,1,,,0.388370156288147,7.070909487083554e-05,0.4999999701976776,0.0001
2.461671829223633,296,4,2,0.0,171,-1.224855661392212,0.00022375366825144738,0.49999991059303284,0.0001
2.618690252304077,396,5,2,,,0.8583077788352966,0.0001958787179319188,0.4999998211860657,0.0001
2.6371328830718994,403,6,3,0.09720046818256378,107,0.5478491187095642,0.008612173609435558,0.4999997317790985,0.0001
2.803584098815918,503,7,3,,,0.9783225059509277,0.00023679161677137017,0.49999961256980896,0.0001
2.815572500228882,507,8,4,0.10561216622591019,104,0.2386506348848343,0.00885583646595478,0.499999463558197,0.0001
2.9725022315979004,607,9,4,,,-0.4713031053543091,2.465634315740317e-05,0.4999992847442627,0.0001
2.995488166809082,618,10,5,0.26128992438316345,111,4.807513236999512,0.05695829913020134,0.49999910593032837,0.0001
3.1555206775665283,718,11,5,,,-0.9385571479797363,7.75525186327286e-05,0.49999889731407166,0.0001
3.2015156745910645,745,12,6,0.0,127,-0.8789918422698975,0.0011553450021892786,0.49999865889549255,0.0001
3.36244535446167,845,13,6,,,-0.37152376770973206,0.00016132935706991702,0.49999839067459106,0.0001
3.3934290409088135,862,14,7,0.0,117,-0.5209029316902161,0.0021113159600645304,0.4999981224536896,0.0001
3.560373544692993,962,15,7,,,0.023413971066474915,0.0002866079448722303,0.4999978244304657,0.0001
3.589359760284424,978,16,8,0.0,116,-0.6461290121078491,0.0031094651203602552,0.49999749660491943,0.0001
3.751946210861206,1078,17,8,,,-0.27580010890960693,0.0002466184669174254,0.49999716877937317,0.0001
3.7938337326049805,1103,18,9,0.0,125,-1.7167432308197021,0.0022949634585529566,0.49999678134918213,0.0001
3.9105215072631836,1174,19,10,0.0,71,-2.0283374786376953,0.0009034780086949468,0.4999963939189911,0.0001
4.065108060836792,1274,20,10,,,-0.03647247329354286,3.3620883186813444e-05,0.49999600648880005,0.0001
4.100015163421631,1294,21,11,0.0,120,-1.3614939451217651,0.0010183138074353337,0.49999555945396423,0.0001
4.2042436599731445,1363,22,12,0.14792713522911072,69,8.175374984741211,0.009731030091643333,0.4999951124191284,0.0001
4.363816499710083,1462,23,13,0.0,99,-2.174203395843506,9.109810343943536e-05,0.4999946355819702,0.0001
