Updates,Episodes,Time,Reward
0,0,9.5367431640625e-07,-1093.2273533834973
854,85,1.076941728591919,-1141.227815274372
1818,182,2.214601516723633,-835.0337231061809
2540,249,3.0844600200653076,-975.5331974836621
3375,322,4.102676868438721,-632.2763490511287
4036,391,4.875729084014893,-595.9093268620156
4497,447,5.417469501495361,-593.9392200369055
4895,499,5.860406875610352,-139.43839232833656
5240,544,6.218829870223999,-149.60011603308467
5580,585,6.589696168899536,-168.12866442115
5911,614,6.974898099899292,-184.6548598016438
6450,661,7.580885648727417,-689.3236080291007
7355,739,8.593915939331055,-140.880498988381
7724,776,9.00204610824585,-157.96426680650708
8177,814,9.507124900817871,-119.18354251647622
8617,854,10.037871599197388,-103.7362536842382
9031,883,10.546784162521362,-125.03677998025955
9358,907,10.965909719467163,-650.4835757475108
10306,974,12.143685340881348,-126.84822814551092
10725,1006,12.653273582458496,-420.4072173809619
11622,1069,13.781825304031372,-241.2432219348246
12249,1123,14.516846179962158,-119.06224457406942
12677,1156,15.025197982788086,-575.5734024190638
13820,1262,16.349595546722412,-439.8394586867179
14452,1323,17.10816764831543,-690.4214260987357
15195,1391,17.99910020828247,-723.365826048452
16156,1470,19.18000340461731,-595.7015748437921
17323,1567,20.649887084960938,-982.1128050802093
18286,1641,21.879115104675293,-834.88306985957
19153,1705,23.0613534450531,-744.639809427403
19890,1759,24.122742414474487,-854.948399121482
20771,1830,25.243173837661743,-773.0240343368789
21925,1918,26.724427223205566,-892.837178466415
22937,1994,28.003098011016846,-620.9944833184918
23714,2052,28.984161853790283,-613.4684303785568
24673,2120,30.181939840316772,-446.6430108427345
25484,2176,31.241610288619995,-741.0080211414639
26318,2231,32.44389081001282,-792.0768040225955
27236,2292,33.71092200279236,-816.9902172267377
28764,2388,35.8113968372345,-829.4140877004962
29761,2443,37.230992794036865,-897.8050078603932
30928,2525,38.776822090148926,-906.4025199030414
31746,2563,40.19615340232849,-846.4578571033114
32768,2616,41.98791694641113,-1134.4851662079395
34307,2681,44.771621227264404,-811.2183589323992
35518,2739,46.85015249252319,-653.0896684663936
36189,2765,48.19811391830444,-666.0080219993072
36956,2804,49.45237898826599,-568.5133090481037
38054,2849,51.510438442230225,-921.436102760983
39382,2893,53.92210531234741,-940.3701861583173
40824,2959,56.26287031173706,-680.9202183366527
42159,3012,58.77573347091675,-673.0450920258747
43258,3066,60.45690441131592,-690.4363718992084
45052,3134,63.462433099746704,-597.0787185859801
45697,3156,65.1964693069458,-504.11519164768504
46590,3193,66.92150926589966,-651.9121266642134
48473,3270,70.2514021396637,-516.5079338103516
49731,3308,72.92914390563965,-466.0204180126516
50517,3328,74.88336515426636,-537.5431959121489
51358,3359,76.56385445594788,-522.989891612355
52589,3400,79.0294098854065,-609.1423072214881
53857,3440,81.80915665626526,-558.7109889977525
55067,3480,84.72441387176514,-441.3260283447934
56247,3519,87.30667185783386,-426.3874470840583
57320,3555,89.83192324638367,-399.82875031271556
58807,3599,93.11423945426941,-436.5971646573704
60417,3637,96.97888493537903,-576.1608309453999
62780,3693,102.9901397228241,-513.5953033214051
64654,3736,107.78022575378418,-462.10917699234494
66910,3793,113.92129063606262,-505.4688870670781
69719,3864,120.95468211174011,-374.839066690172
72174,3932,126.4797625541687,-281.4191090547981
74682,3991,132.3412652015686,-348.5271302731564
76969,4049,138.53736925125122,-327.7241083645587
79479,4115,144.96021699905396,-249.1965218855143
81906,4174,151.15289425849915,-213.98306756756946
84570,4246,157.35584473609924,-258.65595601171515
87341,4309,164.36249327659607,-241.06964707890657
90072,4368,171.2542154788971,-166.75534845945333
