Updates,Episodes,Time,Reward
0,0,7.152557373046875e-07,-472.16638945847427
736,71,0.8984396457672119,-1192.0521115845838
1615,156,1.798337459564209,-1477.0372515563163
2473,239,2.6607775688171387,-759.0102869285715
3207,301,3.42741060256958,-1090.2439540337941
4255,400,4.528042316436768,-684.0326061907435
5001,467,5.288751125335693,-541.0213644340898
5469,512,5.776392459869385,-546.174743137106
5925,551,6.280102491378784,-591.76100104273
6348,592,6.75359845161438,-549.4630871745971
6785,632,7.228636026382446,-819.4940642502725
7429,688,7.975585460662842,-761.1743305514739
8273,761,8.879457235336304,-552.8909341673331
8759,810,9.35851788520813,-1242.5816962328297
9802,901,10.41074800491333,-904.1951629634747
10825,988,11.52882170677185,-621.9100654175076
11181,1034,11.944679498672485,-110.82500148258589
11501,1073,12.24508285522461,-132.84899268458756
11789,1114,12.509174346923828,-88.99937248223274
12192,1152,12.922142267227173,-922.0361691339967
13022,1227,13.799680709838867,-845.6525684192235
13867,1305,14.643498182296753,-154.12413662905965
14293,1344,15.055803775787354,-590.2522871546392
14973,1411,15.726993560791016,-683.1928123121767
15639,1470,16.412684202194214,-634.6806845307434
16273,1529,17.096683025360107,-518.0311338714492
16662,1564,17.55476450920105,-707.6621623207511
17341,1622,18.318276166915894,-768.7888165582136
18105,1696,19.125338315963745,-795.6246687965782
18931,1770,20.003035068511963,-333.9200962069494
19454,1820,20.55928635597229,-710.8980215075019
20084,1877,21.238008737564087,-837.4749530518659
20887,1947,22.07388734817505,-683.4141213314878
21642,2020,22.835177421569824,-846.964127655219
22494,2095,23.70019817352295,-963.9596570876896
23406,2175,24.617613554000854,-607.3118089498994
24062,2237,25.284101247787476,-1005.3701469543834
24941,2324,26.1504647731781,-128.4972643092372
25302,2365,26.52084970474243,-445.8147121751372
25895,2420,27.102497339248657,-511.5487701413657
26521,2482,27.739524841308594,-1556.40435370494
27935,2611,29.155065059661865,-263.73475218886534
28441,2659,29.675445556640625,-703.9787657585186
29260,2738,30.486809015274048,-119.43462393963489
29752,2787,30.977165699005127,-191.12770777173924
30141,2825,31.389024019241333,-667.9557601871518
30875,2894,32.16685724258423,-790.4584086646576
31722,2971,32.995227575302124,-325.15483045338857
32265,3019,33.55302453041077,-943.9480788621149
33100,3088,34.46163201332092,-522.0200338289634
33864,3161,35.21937155723572,-110.42244706713004
34344,3207,35.685089349746704,-511.5553067217235
34905,3262,36.28527808189392,-124.99673253377107
35232,3290,36.642826557159424,-578.0380066201994
35933,3357,37.33211135864258,-564.6172095120004
36599,3420,38.001341104507446,-913.3266368805059
37838,3533,39.238733768463135,-188.0029288912874
38329,3579,39.762450218200684,-906.5704818479383
39188,3664,40.6372275352478,-157.36812463130326
39730,3712,41.1825430393219,-1089.2785391291584
41958,3901,43.55460858345032,-322.4542525807234
43286,4018,44.967660903930664,-950.9865365248936
44508,4123,46.156750202178955,-523.056771655767
45226,4187,46.880685329437256,-1000.4691730467715
46196,4273,47.91530466079712,-1133.3779007486712
47351,4363,49.263718128204346,-942.5219398085416
48354,4442,50.36219549179077,-106.64026606027824
48922,4495,51.0348105430603,-1417.9799638048003
50524,4625,52.74559307098389,-859.5343190920297
51716,4724,54.04786539077759,-949.1991933714883
52758,4802,55.22003746032715,-551.411250357722
53885,4889,56.45479106903076,-968.9130574438337
55198,4987,57.88401222229004,-1135.0856645594126
57123,5133,60.01636028289795,-481.35048647820724
58242,5207,61.36103844642639,-854.5780473708377
59073,5262,62.40102195739746,-1328.3038691851716
60195,5345,63.65546131134033,-173.06016091558544
61431,5433,65.0748565196991,-669.5708124115337
62564,5515,66.3870997428894,-1693.526640497097
