Updates,Episodes,Time,Reward
268611,6170,581.8572163581848,-38.6216640427004
271503,6212,588.0914208889008,-28.453236598738652
274318,6255,594.2673938274384,-39.24643752331919
276859,6290,600.0882341861725,-28.761531248625506
279717,6330,606.2458393573761,-45.444555764864994
282390,6365,612.4790554046631,-45.96210078802103
284793,6401,617.7291977405548,-37.47123145124102
288042,6453,624.9464595317841,-31.68345338501108
290684,6496,630.3063209056854,-33.02664876532113
293220,6538,635.9792633056641,-37.61269145963016
295852,6586,641.6881523132324,-55.65224583537984
298679,6640,647.3255522251129,-24.003524278260738
301305,6681,653.1181173324585,-27.1248435216822
304182,6730,658.8844172954559,-31.356475635905735
307215,6779,665.4944131374359,-82.2297015063626
309404,6822,670.092437505722,-67.64032201139536
311269,6851,674.521609544754,-68.86279559175918
313596,6895,679.3928732872009,-11.943326076835367
316259,6938,685.1398577690125,-56.1046133626041
318697,6976,690.2789723873138,-41.88796329980952
321795,7032,696.5034198760986,-43.09687317655712
324924,7085,703.2914276123047,-30.43354096946164
328057,7127,710.5550720691681,-44.80334964938421
330499,7166,716.0044150352478,-38.9372428081313
333090,7211,721.2813034057617,-75.42328998761442
335168,7256,725.6530592441559,-55.12285801526783
337706,7299,731.2178649902344,-58.51219071322413
340315,7351,736.3371124267578,-41.45287232598273
342839,7396,741.7022309303284,-23.302949749865373
345145,7430,746.8504016399384,-45.05286765610538
347642,7469,752.3721408843994,-49.40573069681991
350298,7518,757.7859292030334,-55.53004490651152
352390,7547,762.6613223552704,-14.282313558487335
355661,7595,769.8954315185547,-58.72933373873756
358503,7642,776.3310120105743,-68.60067421082769
361361,7696,781.9362359046936,-79.72513740330146
363398,7732,786.4040257930756,-75.37212762248885
365620,7770,791.1856167316437,-40.230062854496715
368447,7825,796.8068745136261,-92.99547878423972
370935,7880,801.7294125556946,-83.04990683767906
372993,7911,806.5790772438049,-27.4693473491967
376311,7984,813.120208978653,-55.09474758356519
378450,8024,817.8410887718201,-39.293312141372084
380841,8063,823.4669859409332,-73.86302918287247
383409,8104,829.5656478404999,-67.71504506733987
385847,8149,834.698860168457,-51.58589971071535
388966,8206,841.1828210353851,-35.33818194843367
390936,8239,845.6714329719543,-34.13160029632531
393584,8281,851.9192852973938,-67.46131751959868
395820,8318,857.004415512085,-79.48715887778307
397686,8364,860.4872019290924,-69.69813306923564
399947,8411,865.1214771270752,-65.04379295803538
402043,8456,869.7842206954956,-44.78688004855561
404763,8509,875.2015001773834,-80.31614728979619
406881,8550,879.6785387992859,-89.35655557883909
409350,8594,885.0003967285156,-73.83876266821707
411186,8627,889.1224954128265,-67.16836053741926
413712,8679,894.4700682163239,-101.61536265283912
415478,8719,898.1820001602173,-72.73849256651899
417765,8762,903.3219082355499,-77.03637555440477
420057,8812,907.9304213523865,-97.84440300397546
421898,8849,911.5999331474304,-72.9480032509362
423936,8884,916.1077108383179,-94.30538697069656
425831,8932,920.0129640102386,-89.7469624999413
427441,8963,923.566403388977,-78.24216220213431
428983,8991,927.1246736049652,-72.36125062516754
430784,9025,931.1119539737701,-90.81748889025562
432536,9055,935.1545305252075,-72.22651706586325
435122,9104,940.9669804573059,-63.559179788136625
437817,9169,946.4783997535706,-93.10559158251243
440376,9221,951.9868948459625,-110.08199516336205
442800,9265,957.5283207893372,-62.8425702405215
444784,9303,962.1204125881195,-61.73171554692384
447486,9363,968.03222823143,-102.94745808907632
448915,9384,971.5742518901825,-87.30140381362925
451174,9432,976.5127670764923,-85.30883602013198
453195,9474,980.7059581279755,-80.0608594889459
455190,9507,985.6046357154846,-76.0801367983195
457683,9551,991.170441865921,-64.68500525649151
459896,9600,996.1483085155487,-67.7341803075137
462406,9651,1001.8471937179565,-79.03098374591399
464889,9699,1007.0531044006348,-70.81678551358537
467181,9744,1012.1065294742584,-99.89099692912689
469412,9790,1016.6744515895844,-69.64954934754459
471593,9829,1021.8318519592285,-73.29950539720708
473862,9879,1026.5799956321716,-59.92646214552981
476185,9928,1031.82621884346,-103.75787606538627
477906,9965,1035.2392988204956,-92.90528526139867
479859,10008,1039.1322598457336,-84.15139692017647
481978,10055,1043.560546875,-109.19217308945922
483459,10093,1046.5964245796204,-72.12028862630598
486117,10148,1051.8995471000671,-90.26191729146822
488262,10188,1056.8844130039215,-108.32525820316235
490063,10237,1060.3927326202393,-85.64620242750097
491443,10266,1063.2090678215027,-106.20546717171085
493660,10306,1068.0775139331818,-101.01351269541986
495831,10349,1072.6763212680817,-110.4831576034072
497541,10380,1076.5384471416473,-96.21153696480184
499358,10414,1080.710615158081,-111.34929883252906
500005,10427,1084.9024059772491,-86.96838797283338
