,iteration,reward
0,1.0,0.5351301431655884
1,51.0,0.7698698163032531
2,101.0,0.6001430839300156
3,151.0,0.7426166445016861
4,201.0,0.6756833016872406
5,251.0,0.7183869302272796
6,301.0,0.6960951387882233
7,351.0,0.6493023157119749
8,401.0,0.4106341063976288
9,451.0,0.7136904716491699
10,501.0,0.663567790389061
11,551.0,0.7223485618829727
12,601.0,0.6862210392951965
13,651.0,0.6385951161384582
14,701.0,0.7436811447143554
15,751.0,0.703427642583847
16,801.0,0.6282114923000336
17,851.0,0.6433358013629913
18,901.0,0.6617880702018738
19,951.0,0.553196257352829
20,1001.0,0.5517504304647446
21,1051.0,0.5471856743097305
22,1101.0,0.733049499988556
23,1151.0,0.6325942188501358
24,1201.0,0.6812800824642181
25,1251.0,0.5752834826707839
26,1301.0,0.5789329230785369
27,1351.0,0.7021414697170257
28,1401.0,0.7771731019020081
29,1451.0,0.6190836668014527
30,1501.0,0.7482840955257416
31,1551.0,0.7067773818969727
32,1601.0,0.6911686778068542
33,1651.0,0.7051123619079591
34,1701.0,0.7259315252304077
35,1751.0,0.5999513953924179
36,1801.0,0.7931948602199554
37,1851.0,0.634761992096901
38,1901.0,0.6844873338937759
39,1951.0,0.705161702632904
40,2001.0,0.6628994762897491
41,2051.0,0.5391882002353668
42,2101.0,0.7407173812389374
43,2151.0,0.6737009048461914
44,2201.0,0.6460989058017731
45,2251.0,0.6856253027915955
46,2301.0,0.7341229021549225
47,2351.0,0.7473194777965546
48,2401.0,0.7133124828338623
49,2451.0,0.6771117568016052
50,2501.0,0.7737606883049011
51,2551.0,0.7646310091018677
52,2601.0,0.6835060209035874
53,2651.0,0.7430600583553314
54,2701.0,0.7378607392311096
55,2751.0,0.6891820192337036
56,2801.0,0.6438644349575042
57,2851.0,0.7827491462230682
58,2901.0,0.7491295397281647
59,2951.0,0.6645046293735504
60,3001.0,0.7472553730010987
61,3051.0,0.606916356086731
62,3101.0,0.719062677025795
63,3151.0,0.7578046679496765
64,3201.0,0.7777156829833984
65,3251.0,0.761896687746048
66,3301.0,0.7582327365875244
67,3351.0,0.7653263926506042
68,3401.0,0.7748459935188293
69,3451.0,0.7841615855693818
70,3501.0,0.6526826977729797
71,3551.0,0.6763662308454513
72,3601.0,0.6912552654743195
73,3651.0,0.7963660717010498
74,3701.0,0.6812055766582489
75,3751.0,0.7574139177799225
76,3801.0,0.7564758360385895
77,3851.0,0.7531835973262787
78,3901.0,0.6905368059873581
79,3951.0,0.7201515913009644
80,4001.0,0.7547039151191711
81,4051.0,0.7385733127593994
82,4101.0,0.7267322361469268
83,4151.0,0.7517290711402893
84,4201.0,0.701395308971405
85,4251.0,0.6621576428413392
86,4301.0,0.7400687575340271
87,4351.0,0.7586302101612091
88,4401.0,0.7499035298824309
89,4451.0,0.6601100027561188
90,4501.0,0.6630820602178573
91,4551.0,0.7262798845767975
92,4601.0,0.7274568736553192
93,4651.0,0.6912558615207672
94,4701.0,0.7262605667114258
95,4751.0,0.7121897161006927
96,4801.0,0.6611869812011719
97,4851.0,0.7233108580112457
98,4901.0,0.6807188510894775
99,4951.0,0.7412535607814789
100,5001.0,0.7688178420066833
