time,step,iterations,episodes,training reward,episode steps,loss policy,loss critic,sigma,lr_policy
5.069491147994995,2403,30,19,,,-1.2596455812454224,0.0005227980436757207,0.5,0.0001
5.104398012161255,2423,31,20,0.0,120,-0.12524403631687164,0.00010037239553639665,0.5,0.0001
5.2559919357299805,2523,32,20,,,-0.8692710995674133,5.099287227494642e-05,0.5,0.0001
5.271949768066406,2530,33,21,0.04810934141278267,107,0.12949620187282562,0.000924296909943223,0.5,0.0001
5.420060634613037,2630,34,21,,,-1.854194164276123,4.122548125451431e-05,0.5,0.0001
5.492376089096069,2674,35,22,0.0,144,-0.8067503571510315,0.00013431935803964734,0.5,0.0001
5.641974925994873,2774,36,22,,,-1.2237707376480103,5.023622725275345e-05,0.5,0.0001
5.653942823410034,2779,37,23,0.0,105,-0.1731644868850708,0.00014621847367379814,0.5,0.0001
5.800550222396851,2879,38,23,,,-1.4141793251037598,4.0942755731521174e-05,0.5,0.0001
5.825484275817871,2892,39,24,0.0,113,-0.1458265781402588,8.767628060013521e-06,0.5,0.0001
5.967105150222778,2992,40,24,,,-0.877400279045105,5.528065958060324e-05,0.5,0.0001
6.052875518798828,3046,41,25,0.013682393357157707,154,1.4461199045181274,0.0002627018257044256,0.5,0.0001
6.203472375869751,3146,42,25,,,-0.1727268546819687,3.229089634260163e-05,0.5,0.0001
6.354508876800537,3246,43,25,,,-0.8078020811080933,3.655743785202503e-05,0.5,0.0001
6.36946964263916,3252,44,26,0.026432381942868233,206,0.26358965039253235,0.0006469066138379276,0.5,0.0001
6.528044939041138,3352,45,26,,,-0.2966426610946655,1.4692693184770178e-05,0.5,0.0001
6.642738103866577,3425,46,27,0.0,173,-0.6271219253540039,8.303441427415237e-05,0.5,0.0001
6.792337894439697,3525,47,27,,,-0.8826726078987122,4.3450421799207106e-05,0.5,0.0001
6.8985607624053955,3593,48,28,0.09990857541561127,168,8.247957229614258,0.0054293228313326836,0.5,0.0001
7.0481743812561035,3693,49,29,0.0,100,1.9425585269927979,0.00041284633334726095,0.5,0.0001
7.193071603775024,3793,50,29,,,0.18760010600090027,1.2313955267018173e-05,0.5,0.0001
7.3112633228302,3865,51,30,0.0,172,-1.6075026988983154,0.00019151056767441332,0.5,0.0001
7.428947925567627,3939,52,31,0.0,74,-1.222615361213684,0.0002301907370565459,0.5,0.0001
7.583534479141235,4039,53,31,,,0.25312939286231995,1.8240953068016097e-05,0.5,0.0001
7.731139183044434,4139,54,31,,,-1.1845370531082153,0.000115405440737959,0.5,0.0001
7.88472843170166,4239,55,31,,,0.5505963563919067,3.399950946914032e-05,0.5,0.0001
7.905672788619995,4249,56,32,0.0,310,0.0649355798959732,2.9922734029241838e-05,0.5,0.0001
8.060258626937866,4349,57,32,,,0.11976940184831619,2.215952190454118e-05,0.5,0.0001
8.186920642852783,4432,58,33,0.0,183,-1.3204487562179565,0.00017040545935742557,0.5,0.0001
8.344499111175537,4532,59,33,,,-3.0234878063201904,0.00038528238655999303,0.5,0.0001
8.367438077926636,4543,60,34,0.0,111,0.4598870873451233,9.402831346960738e-05,0.5,0.0001
8.517037868499756,4643,61,34,,,-0.9196129441261292,3.7585250538541004e-05,0.5,0.0001
8.527010202407837,4646,62,35,0.0,103,-0.02589808776974678,7.97305692685768e-05,0.5,0.0001
8.676119565963745,4746,63,35,,,-0.914813756942749,2.6816567697096616e-05,0.5,0.0001
8.71302080154419,4768,64,36,0.0,122,-0.09214509278535843,1.6875907022040337e-05,0.5,0.0001
8.857143640518188,4868,65,36,,,-0.48831599950790405,2.2120773792266846e-05,0.5,0.0001
8.946903467178345,4929,66,37,0.0,161,-0.10904618352651596,1.8073455066769384e-05,0.5,0.0001
9.09450912475586,5029,67,37,,,-0.2673700451850891,1.981758396141231e-05,0.5,0.0001
9.129415273666382,5049,68,38,0.0,120,-0.09269066900014877,4.6088487579254434e-05,0.5,0.0001
9.279015064239502,5149,69,38,,,-0.4355754852294922,1.238355616806075e-05,0.5,0.0001
9.3488290309906,5190,70,39,0.09619887918233871,141,5.213420867919922,0.005455872509628534,0.5,0.0001
9.497430801391602,5290,71,39,,,0.19122011959552765,3.7663887724193046e-06,0.5,0.0001
9.584198951721191,5345,72,40,0.0,155,-2.42706298828125,0.0003313521738164127,0.5,0.0001
9.71484899520874,5439,73,41,0.0,94,-0.5362300276756287,5.690318357665092e-05,0.5,0.0001
9.858413934707642,5539,74,41,,,-0.03193264827132225,6.489290535682812e-05,0.5,0.0001
9.865395069122314,5540,75,42,0.0,101,0.027044206857681274,1.50914520418155e-05,0.5,0.0001
10.014590978622437,5640,76,42,,,-1.5043036937713623,8.167666965164244e-05,0.5,0.0001
10.11432433128357,5703,77,43,0.0,163,0.8980915546417236,2.8240878236829303e-05,0.5,0.0001
10.25994873046875,5803,78,43,,,-0.7837517261505127,7.466091483365744e-05,0.5,0.0001
10.324774980545044,5841,79,44,0.0,138,0.33630627393722534,6.788986866013147e-06,0.5,0.0001
10.417526721954346,5900,80,45,0.0,59,-1.563927173614502,0.0003964983334299177,0.5,0.0001
10.545185327529907,5985,81,46,0.3385273814201355,85,35.997840881347656,0.07070314139127731,0.5,0.0001
10.690795421600342,6085,82,46,,,-0.67848140001297,9.971392137231305e-05,0.5,0.0001
10.83840036392212,6185,83,46,,,-0.5440936088562012,0.0001141067041317001,0.5,0.0001
10.976032495498657,6285,84,46,,,0.507043719291687,4.070881550433114e-05,0.5,0.0001
11.048837900161743,6334,85,47,0.0,349,-0.3382590413093567,0.0006590683478862047,0.5,0.0001
11.20242691040039,6434,86,47,,,0.4311935603618622,0.00026686600176617503,0.5,0.0001
11.219382047653198,6442,87,48,0.0,108,-0.07192916423082352,0.0008260303875431418,0.5,0.0001
11.338138818740845,6521,88,49,0.09845488518476486,79,10.209160804748535,0.0024532866664230824,0.5,0.0001
11.49671459197998,6621,89,49,,,0.10069118440151215,0.00041426357347518206,0.5,0.0001
11.597445726394653,6686,90,50,0.0,165,-0.3519148826599121,0.0007135886116884649,0.5,0.0001
11.714133024215698,6768,91,51,0.2159341424703598,82,16.098289489746094,0.020672744140028954,0.5,0.0001
11.864238023757935,6868,92,51,,,-0.05221880227327347,2.302363827766385e-05,0.5,0.0001
12.00437068939209,6957,93,52,0.0,189,-5.387463092803955,0.0012113731354475021,0.5,0.0001
12.149980783462524,7057,94,52,,,-1.1838520765304565,0.00011634309339569882,0.5,0.0001
12.166935682296753,7065,95,53,0.0,108,-0.26535987854003906,0.0002519568952266127,0.5,0.0001
12.293596744537354,7152,96,54,0.0,87,-3.1942806243896484,0.001187136396765709,0.5,0.0001
12.44718599319458,7252,97,54,,,-0.5014406442642212,0.00011618473945418373,0.5,0.0001
12.457159042358398,7255,98,55,0.0,103,-0.21850264072418213,0.0007404966745525599,0.5,0.0001
12.533953428268433,7304,99,56,0.056335218250751495,49,0.9936546683311462,0.00045191377284936607,0.5,0.0001
12.643660545349121,7373,100,57,0.15312571823596954,69,6.755080223083496,0.00878090225160122,0.5,0.0001
12.804230690002441,7473,101,57,,,-2.021251678466797,0.0002262839989271015,0.5,0.0001
12.843127012252808,7494,102,58,0.0,121,-0.045470744371414185,4.97859991810401e-06,0.5,0.0001
12.996224403381348,7594,103,58,,,-1.277484655380249,0.00031540627242065966,0.5,0.0001
13.0361168384552,7617,104,59,0.0,123,-0.10897786170244217,7.969138096086681e-06,0.5,0.0001
13.187788963317871,7717,105,59,,,0.4027976989746094,6.008244235999882e-05,0.5,0.0001
13.218705654144287,7735,106,60,0.14100679755210876,118,4.0927839279174805,0.006327703595161438,0.5,0.0001
13.369302749633789,7835,107,60,,,-0.9690782427787781,0.00028338306583464146,0.5,0.0001
13.4002206325531,7852,108,61,0.0,117,-0.579830527305603,0.001051826635375619,0.5,0.0001
13.552901983261108,7952,109,61,,,-0.6775404810905457,0.0002577427658252418,0.5,0.0001
13.68306016921997,8042,110,62,0.21389243006706238,190,14.431262969970703,0.011053561232984066,0.5,0.0001
13.835652112960815,8142,111,62,,,1.33281409740448,0.0001405768998665735,0.5,0.0001
13.933390617370605,8209,112,63,0.33729255199432373,167,24.860488891601562,0.04500502347946167,0.5,0.0001
14.078003644943237,8309,113,63,,,-1.659940242767334,0.00047141435788944364,0.5,0.0001
14.223613977432251,8401,114,64,0.0,192,-2.559345006942749,0.0012907879427075386,0.5,0.0001
14.377202987670898,8501,115,64,,,-2.233306884765625,0.0006924724439159036,0.5,0.0001
14.481435298919678,8565,116,65,0.0,164,1.2759004831314087,0.00027430796762928367,0.5,0.0001
14.636018514633179,8665,117,65,,,-1.1776330471038818,0.0007949262508191168,0.5,0.0001
14.666935682296753,8683,118,66,0.0,118,-0.23854833841323853,0.001660672714933753,0.5,0.0001
14.823517084121704,8783,119,66,,,1.2286937236785889,5.095348387840204e-05,0.5,0.0001
14.886348485946655,8826,120,67,0.0,143,0.15970930457115173,9.388034231960773e-05,0.5,0.0001
15.039446115493774,8926,121,67,,,-1.6503379344940186,0.0001860217598732561,0.5,0.0001
15.193035364151001,9026,122,67,,,-3.3809220790863037,0.000298502913210541,0.5,0.0001
15.264843225479126,9075,123,68,0.0,249,-0.08955219388008118,0.00010553410538705066,0.5,0.0001
15.421424627304077,9175,124,68,,,5.458110332489014,0.002609305316582322,0.5,0.0001
15.499216079711914,9224,125,69,0.0,149,-9.682317733764648,0.01472759060561657,0.5,0.0001
15.653802871704102,9324,126,69,,,-0.9701119065284729,0.0006775524816475809,0.5,0.0001
15.678735733032227,9338,127,70,0.0,114,-0.14966262876987457,0.0004654911463148892,0.5,0.0001
15.82534408569336,9438,128,70,,,-0.5287937521934509,0.0002445882128085941,0.5,0.0001
15.945023775100708,9524,129,71,0.0,186,-6.233015060424805,0.0010130965383723378,0.5,0.0001
16.094130992889404,9624,130,71,,,1.6329885721206665,0.0011297630844637752,0.5,0.0001
16.10410499572754,9627,131,72,0.0,103,0.02338600903749466,0.00026284385239705443,0.5,0.0001
16.24572515487671,9727,132,72,,,-3.403705596923828,0.0007220685947686434,0.5,0.0001
16.33947467803955,9785,133,73,0.0,158,-0.2024669647216797,0.00019003130728378892,0.5,0.0001
16.497557401657104,9885,134,73,,,-0.0881776511669159,2.6547513698460534e-05,0.5,0.0001
16.526480674743652,9901,135,74,0.0,116,-0.05317888781428337,0.00013295235112309456,0.5,0.0001
16.673593997955322,10001,136,74,,,-1.9818462133407593,0.0002803888637572527,0.5,0.0001
16.719471216201782,10027,137,75,0.0,126,1.2908480167388916,8.104975131573156e-05,0.5,0.0001
16.809231519699097,10085,138,76,0.06253005564212799,58,-0.010718576610088348,0.0005324578960426152,0.5,0.0001
16.95484185218811,10182,139,77,0.0,97,0.03387429937720299,3.016698065039236e-05,0.5,0.0001
17.09147620201111,10273,140,78,0.31644588708877563,91,16.382152557373047,0.03271578252315521,0.5,0.0001
17.237086296081543,10373,141,78,,,0.2612258493900299,1.0730331268860027e-05,0.5,0.0001
17.32884120941162,10429,142,79,0.0,156,-0.9967230558395386,0.00026688785874284804,0.5,0.0001
17.480436086654663,10529,143,79,,,-0.9665126800537109,0.0002763334778137505,0.5,0.0001
17.545262336730957,10569,144,80,0.0,140,-0.5349578261375427,0.0016227191081270576,0.5,0.0001
17.64499545097351,10635,145,81,0.06922493875026703,66,1.8685414791107178,0.00025461643235757947,0.5,0.0001
17.798585176467896,10735,146,81,,,-0.7980099320411682,0.00015645258827134967,0.5,0.0001
17.861416578292847,10773,147,82,0.0,138,0.6840579509735107,4.051550422445871e-05,0.5,0.0001
17.999157905578613,10873,148,82,,,-2.134840965270996,0.0012773320777341723,0.5,0.0001
18.108879327774048,10948,149,83,0.13918085396289825,175,2.687690496444702,0.0011025998974218965,0.5,0.0001
18.256990432739258,11048,150,83,,,3.109389305114746,0.0003242204838898033,0.5,0.0001
18.321325540542603,11089,151,84,0.16869887709617615,141,7.796134948730469,0.0065872082486748695,0.5,0.0001
18.46394419670105,11177,152,85,0.17674356698989868,88,10.195526123046875,0.003830385161563754,0.5,0.0001
18.61952781677246,11277,153,85,,,0.4643084406852722,2.397519892838318e-05,0.5,0.0001
18.73920726776123,11361,154,86,0.0,184,-7.485482215881348,0.014494655653834343,0.5,0.0001
18.890801906585693,11461,155,86,,,-0.09629595279693604,0.00018047855701297522,0.5,0.0001
18.93468451499939,11488,156,87,0.0,127,-0.12527914345264435,0.0009550272370688617,0.5,0.0001
19.087276220321655,11588,157,87,,,-0.9432550072669983,0.0003681722446344793,0.5,0.0001
19.102236032485962,11596,158,88,0.0,108,-0.429411917924881,0.0010759769938886166,0.5,0.0001
19.235385179519653,11680,159,89,0.1435580849647522,84,6.958651542663574,0.003416247433051467,0.5,0.0001
19.35506534576416,11754,160,90,0.1374611258506775,74,-1.1545727252960205,0.0006407149485312402,0.5,0.0001
19.51563572883606,11854,161,90,,,-1.3531408309936523,0.00011472587357275188,0.5,0.0001
19.639304876327515,11931,162,91,0.0,177,0.346934050321579,7.436730084009469e-05,0.5,0.0001
19.729569911956787,11989,163,92,0.07479742914438248,58,0.6492744088172913,0.001265726052224636,0.5,0.0001
19.899623155593872,12089,164,92,,,-0.011784417554736137,1.3610426321974955e-05,0.5,0.0001
20.04422116279602,12177,165,93,0.0,188,-3.169983386993408,0.0005190453957766294,0.5,0.0001
20.203308820724487,12277,166,93,,,0.25925859808921814,5.630095984088257e-05,0.5,0.0001
20.36287522315979,12377,167,93,,,7.704493522644043,0.003799901809543371,0.5,0.0001
20.42670488357544,12416,168,94,0.0,239,-3.1375513076782227,0.007371567189693451,0.5,0.0001
20.57131791114807,12507,169,95,0.0,91,-2.4842309951782227,0.00029319775057956576,0.5,0.0001
20.740864753723145,12607,170,95,,,-1.2230643033981323,5.651514220517129e-05,0.5,0.0001
20.838603258132935,12659,171,96,0.081939697265625,152,0.8798308968544006,0.00029773643473163247,0.5,0.0001
21.00116777420044,12757,172,97,0.12653470039367676,98,2.9407880306243896,0.0019492992432788014,0.5,0.0001
21.164730310440063,12857,173,97,,,-0.9630777835845947,8.050671749515459e-05,0.5,0.0001
21.274436950683594,12921,174,98,0.0,164,0.5389296412467957,9.565368964103982e-05,0.5,0.0001
21.413066148757935,13003,175,99,0.14011834561824799,82,12.847912788391113,0.005693736951798201,0.5,0.0001
21.584607124328613,13103,176,99,,,-0.26214462518692017,6.599270273000002e-05,0.5,0.0001
21.716254949569702,13180,177,100,0.0,177,-0.31322312355041504,0.00011167126649525017,0.5,0.0001
21.879817485809326,13280,178,100,,,-0.09798236191272736,0.00013616685464512557,0.5,0.0001
21.936665296554565,13311,179,101,0.0,131,-1.0307551622390747,0.001698387786746025,0.5,0.0001
22.100069761276245,13411,180,101,,,2.684136390686035,0.00015591077681165189,0.5,0.0001
22.267929553985596,13511,181,101,,,-4.817939281463623,0.0014362119836732745,0.5,0.0001
22.3849196434021,13581,182,102,0.0,270,0.920989990234375,0.00032339803874492645,0.5,0.0001
22.503864526748657,13654,183,103,0.023249858990311623,73,-2.6489648818969727,0.0006540234899148345,0.5,0.0001
22.65779185295105,13754,184,103,,,-1.5115360021591187,0.0001609261380508542,0.5,0.0001
22.79772424697876,13844,185,104,0.0,190,0.49104470014572144,7.394213025690988e-05,0.5,0.0001
22.951682567596436,13944,186,105,0.0,100,-2.1807572841644287,0.0002816262422129512,0.5,0.0001
23.06164002418518,14015,187,106,0.20372985303401947,71,8.809927940368652,0.006868886295706034,0.5,0.0001
23.217504739761353,14115,188,106,,,-0.6189991235733032,4.403601633384824e-05,0.5,0.0001
23.272379159927368,14149,189,107,0.0,134,-0.9983316659927368,0.00024762237444519997,0.5,0.0001
23.42796230316162,14249,190,107,,,-0.7100141644477844,4.633257049135864e-05,0.5,0.0001
23.49578070640564,14291,191,108,0.04010886698961258,142,-0.06844738870859146,0.00039120609289966524,0.5,0.0001
23.660341262817383,14391,192,108,,,-0.04970046132802963,2.3071232135407627e-05,0.5,0.0001
23.804462671279907,14477,193,109,0.023374684154987335,186,-2.304734706878662,0.000594351498875767,0.5,0.0001
23.96702742576599,14577,194,109,,,-2.314535617828369,0.0005633170367218554,0.5,0.0001
24.02837085723877,14613,195,110,0.0,136,-1.4301393032073975,0.0014745203079655766,0.5,0.0001
24.19144058227539,14713,196,110,,,-1.3552978038787842,6.423504237318411e-05,0.5,0.0001
24.26524305343628,14759,197,111,0.0,146,-0.28079575300216675,8.080429688561708e-05,0.5,0.0001
24.428313970565796,14859,198,111,,,-0.5838676691055298,9.032458910951391e-05,0.5,0.0001
24.58938956260681,14959,199,111,,,0.2554526627063751,0.00027716896147467196,0.5,0.0001
24.752460479736328,15059,200,111,,,-2.1425721645355225,0.00024583181948401034,0.5,0.0001
24.78836417198181,15078,201,112,0.06660323590040207,319,0.11824863404035568,8.193797839339823e-05,0.5,0.0001
24.9200119972229,15157,202,113,0.2615499794483185,79,12.896313667297363,0.015778308734297752,0.5,0.0001
25.05515766143799,15239,203,114,0.0,82,-4.788769721984863,0.0011694278800860047,0.5,0.0001
25.218227863311768,15339,204,114,,,-3.2557895183563232,0.001290649059228599,0.5,0.0001
25.233187913894653,15345,205,115,0.09012220799922943,106,0.5909242630004883,0.004837720654904842,0.5,0.0001
25.39127206802368,15445,206,115,,,-0.46339884400367737,9.34525451157242e-05,0.5,0.0001
25.553346157073975,15545,207,115,,,-1.122477412223816,0.0002846946008503437,0.5,0.0001
25.635127544403076,15592,208,116,0.0,247,0.2676408588886261,0.00011848552094306797,0.5,0.0001
25.79819917678833,15692,209,116,,,2.5137083530426025,0.0002778059570118785,0.5,0.0001
25.8131582736969,15697,210,117,0.109390489757061,105,0.2471621036529541,0.001138782943598926,0.5,0.0001
25.96725296974182,15797,211,117,,,-6.391676425933838,0.002471319166943431,0.5,0.0001
26.05302381515503,15850,212,118,0.06029422581195831,153,-3.1818583011627197,0.00206339405849576,0.5,0.0001
26.196147441864014,15942,213,119,0.0,92,-0.2924865484237671,6.14003511145711e-05,0.5,0.0001
26.36228322982788,16042,214,119,,,0.5580872297286987,7.809569797245786e-05,0.5,0.0001
26.454962253570557,16096,215,120,0.0,154,-2.386040210723877,0.0018559076124802232,0.5,0.0001
26.612048864364624,16196,216,120,,,1.8582020998001099,0.0001228171749971807,0.5,0.0001
26.636982440948486,16209,217,121,0.0,113,-0.13006247580051422,0.00021252784063108265,0.5,0.0001
26.794068336486816,16309,218,121,,,-0.9233657717704773,0.00017620084690861404,0.5,0.0001
26.95714020729065,16409,219,121,,,-0.13404953479766846,0.000435611727880314,0.5,0.0001
27.120211124420166,16507,220,122,0.0,298,-3.5849592685699463,0.00036341988015919924,0.5,0.0001
27.23441219329834,16576,221,123,0.3854537010192871,69,14.728156089782715,0.04987243935465813,0.5,0.0001
27.39498257637024,16676,222,123,,,0.8891353607177734,2.952004251710605e-05,0.5,0.0001
27.55306577682495,16776,223,123,,,-1.0769089460372925,0.0003937126894015819,0.5,0.0001
27.709155082702637,16876,224,123,,,0.7050461173057556,5.007616709917784e-05,0.5,0.0001
27.86524486541748,16976,225,123,,,-0.8614419102668762,0.00015601921768393368,0.5,0.0001
28.02332878112793,17076,226,123,,,-1.8767338991165161,0.00034563621738925576,0.5,0.0001
28.0851628780365,17113,227,124,0.0,537,4.591437339782715,0.006492851302027702,0.5,0.0001
28.23427152633667,17213,228,124,,,-0.8482164740562439,0.0005936129600740969,0.5,0.0001
28.397340536117554,17313,229,124,,,1.2956440448760986,8.031746256165206e-05,0.5,0.0001
28.408364295959473,17316,230,125,0.0,203,-0.0951196551322937,0.0014710715040564537,0.5,0.0001
28.514028310775757,17380,231,126,0.04313246160745621,64,-8.290825843811035,0.004303804133087397,0.5,0.0001
28.640197277069092,17459,232,127,0.0,79,-12.43415355682373,0.012101958505809307,0.5,0.0001
28.794291734695435,17556,233,128,0.0,97,-11.440535545349121,0.00479621347039938,0.5,0.0001
28.95536708831787,17656,234,128,,,0.550460696220398,0.0002337674959562719,0.5,0.0001
28.973318815231323,17665,235,129,0.0,109,-0.2831636965274811,0.00016183347906917334,0.5,0.0001
29.118929386138916,17760,236,130,0.0,95,-16.90766143798828,0.0041933185420930386,0.5,0.0001
29.27302360534668,17860,237,130,,,0.00010968331480398774,0.0013891999842599034,0.5,0.0001
29.286986112594604,17866,238,131,0.0,106,-0.06707320362329483,2.2645777789875865e-05,0.5,0.0001
29.38223886489868,17925,239,132,0.0776938796043396,59,-1.7879558801651,0.0007851171540096402,0.5,0.0001
29.543314933776855,18025,240,132,,,-0.2733099162578583,0.0031713347416371107,0.5,0.0001
29.610136032104492,18065,241,133,0.0,140,-7.841643333435059,0.008655351586639881,0.5,0.0001
29.70937728881836,18128,242,134,0.06722637265920639,63,4.02392578125,0.001960317837074399,0.5,0.0001
29.870944499969482,18228,243,134,,,-0.3277864158153534,1.3662704986927565e-05,0.5,0.0001
29.911343336105347,18251,244,135,0.0,123,0.1095825582742691,1.1835112672997639e-05,0.5,0.0001
30.060943365097046,18351,245,135,,,0.1028059795498848,1.1883304978255183e-05,0.5,0.0001
30.096355199813843,18371,246,136,0.0,120,-0.07339774817228317,1.282154244108824e-06,0.5,0.0001
30.247949600219727,18467,247,137,0.11058442294597626,96,4.722367763519287,0.002664487808942795,0.5,0.0001
30.3960599899292,18567,248,137,,,1.677126407623291,0.00013296976976562291,0.5,0.0001
30.458400011062622,18603,249,138,0.0,136,-1.010093092918396,0.00033935828832909465,0.5,0.0001
30.61298680305481,18698,250,139,0.2751539647579193,95,18.307546615600586,0.030172161757946014,0.5,0.0001
30.724196434020996,18765,251,140,0.0,67,-1.3743735551834106,0.0003255127230659127,0.5,0.0001
30.88427495956421,18865,252,140,,,0.3479698896408081,1.688319753156975e-05,0.5,0.0001
30.96705412864685,18915,253,141,0.0,150,-0.6553473472595215,0.0001349589292658493,0.5,0.0001
31.118155241012573,19009,254,142,0.11484186351299286,94,6.692638874053955,0.003288365202024579,0.5,0.0001
31.276238918304443,19109,255,142,,,0.308275431394577,5.1925064326496795e-05,0.5,0.0001
31.358020305633545,19158,256,143,0.0,149,-0.5027801990509033,0.00031394633697345853,0.5,0.0001
31.468233585357666,19227,257,144,0.0,69,-0.9605863690376282,0.0007627625018358231,0.5,0.0001
31.554004192352295,19280,258,145,0.03395760431885719,53,0.20724692940711975,0.00021452733199112117,0.5,0.0001
31.720067024230957,19380,259,145,,,-0.5746587514877319,0.0003202103544026613,0.5,0.0001
31.730040311813354,19383,260,146,0.0,103,-0.003324314020574093,0.00015950847591739148,0.5,0.0001
31.88912081718445,19483,261,146,,,-0.6370347738265991,2.1011372155044228e-05,0.5,0.0001
31.95793628692627,19524,262,147,0.0,141,-0.8589692115783691,0.00018379869288764894,0.5,0.0001
32.116020917892456,19624,263,147,,,-6.848030090332031,0.0012799802934750915,0.5,0.0001
32.12300205230713,19625,264,148,0.026681508868932724,101,0.01789814978837967,0.00013890852278564125,0.5,0.0001
32.23022150993347,19695,265,149,0.12717413902282715,70,2.3369054794311523,0.0011646240018308163,0.5,0.0001
32.38331723213196,19795,266,149,,,-0.8458760380744934,5.5998985772021115e-05,0.5,0.0001
32.541412115097046,19895,267,149,,,1.5316212177276611,0.00027741416124626994,0.5,0.0001
32.570324182510376,19910,268,150,0.0871322751045227,215,0.16984374821186066,0.00017784930241759866,0.5,0.0001
32.73439121246338,20010,269,150,,,-1.261191964149475,4.229152909829281e-05,0.5,0.0001
32.7463595867157,20014,270,151,0.0,104,-0.08841662853956223,2.53568468906451e-05,0.5,0.0001
32.885985374450684,20103,271,152,0.0,89,-3.6491317749023438,0.0006684450199827552,0.5,0.0001
33.046064376831055,20203,272,152,,,-1.824293851852417,0.00042984969331882894,0.5,0.0001
33.18220615386963,20290,273,153,0.0,187,-6.680121898651123,0.002681521000340581,0.5,0.0001
33.320342779159546,20377,274,154,0.0,87,-2.064448356628418,0.0007470142445527017,0.5,0.0001
33.48290729522705,20477,275,154,,,-0.5755593776702881,2.7192261768504977e-05,0.5,0.0001
33.5133330821991,20493,276,155,0.0,116,-0.26126065850257874,6.710622983518988e-06,0.5,0.0001
33.6669225692749,20593,277,155,,,-0.12076584994792938,0.0001839147153077647,0.5,0.0001
33.82500648498535,20693,278,155,,,0.07444024831056595,9.907109051709995e-05,0.5,0.0001
33.94918084144592,20771,279,156,0.0,278,-2.9847588539123535,0.0008039308595471084,0.5,0.0001
34.07534885406494,20854,280,157,0.10537814348936081,83,1.8404070138931274,0.0015652421861886978,0.5,0.0001
34.23193025588989,20954,281,157,,,0.679425835609436,4.338519647717476e-05,0.5,0.0001
34.332168102264404,21017,282,158,0.016592245548963547,163,-1.2753708362579346,0.00038323155604302883,0.5,0.0001
34.48925590515137,21117,283,158,,,0.18964248895645142,2.2015321519575082e-05,0.5,0.0001
34.597965240478516,21184,284,159,0.0,167,-1.575568437576294,0.00024097278947010636,0.5,0.0001
34.7181510925293,21258,285,160,0.13362938165664673,74,3.4250292778015137,0.0021046290639787912,0.5,0.0001
