step,training reward,validation reward,loss policy,loss critic,epsisode length,sigma,lr_policy
28,-100.21071408106945,-98.31063915108538,63.26348876953125,0.4058675467967987,28,0.5,0.0001
78,0.9350620129443996,-98.31063915108538,-21.65237045288086,0.0024239253252744675,50,0.4999999701976776,0.0001
128,-100.16298437392015,-98.31063915108538,-163.9481964111328,0.02585746720433235,50,0.4999999403953552,0.0001
154,-97.53809119213838,-98.31063915108538,86.35578918457031,0.3111044764518738,26,0.49999991059303284,0.0001
204,-0.192552249828168,-98.31063915108538,-115.93680572509766,0.010097324848175049,50,0.4999998211860657,0.0001
254,-0.17520457548380364,-98.31063915108538,122.61005401611328,0.02371419407427311,50,0.4999997317790985,0.0001
304,-0.23801406669372227,-98.31063915108538,45.26110076904297,0.001988784410059452,50,0.49999964237213135,0.0001
354,3.678567302153624,-98.31063915108538,-357.3080139160156,0.22564493119716644,50,0.4999994933605194,0.0001
366,-100.08118813415058,-98.31063915108538,13.10246753692627,0.2710205614566803,12,0.499999463558197,0.0001
398,-97.90562622842845,-98.31063915108538,-20.553911209106445,0.014675053767859936,32,0.49999937415122986,0.0001
428,-97.3424322825822,-98.31063915108538,22.10625648498535,0.17055000364780426,30,0.4999992847442627,0.0001
447,-98.1338282629149,-98.31063915108538,59.86146545410156,0.33092257380485535,19,0.4999992251396179,0.0001
485,-96.74055864816182,-98.31063915108538,-110.21253967285156,0.04538612812757492,38,0.499999076128006,0.0001
535,3.2350290626418428,-98.31063915108538,-330.4454040527344,0.21281343698501587,50,0.49999886751174927,0.0001
537,-100.00808146502823,-98.31063915108538,0.05604634806513786,0.1254880130290985,2,0.49999886751174927,0.0001
572,-97.03571343765361,-98.31063915108538,-63.693519592285156,0.026666957885026932,35,0.49999871850013733,0.0001
605,-96.97178027167683,-98.31063915108538,24.658849716186523,0.13958631455898285,33,0.4999985694885254,0.0001
629,-97.97395163073088,-98.31063915108538,106.79095458984375,0.30782264471054077,24,0.49999845027923584,0.0001
679,4.250062163715484,-98.31063915108538,-209.18666076660156,0.04641428962349892,50,0.49999818205833435,0.0001
683,-100.00525794166606,-98.31063915108538,0.019557420164346695,0.0005736841703765094,4,0.49999815225601196,0.0001
733,-0.18984721934975823,-98.31063915108538,-19.711973190307617,0.000492601131554693,50,0.4999978840351105,0.0001
783,-0.18598805896908743,-98.31063915108538,9.907669067382812,0.0008812346495687962,50,0.4999975860118866,0.0001
833,0.08638166708260542,-98.31063915108538,-56.732139587402344,0.00299682910554111,50,0.49999725818634033,0.0001
883,-89.21200646145735,-98.31063915108538,-249.46534729003906,0.08192119002342224,50,0.49999693036079407,0.0001
914,-95.82201097591314,-98.31063915108538,3.395587205886841,0.034358713775873184,31,0.49999669194221497,0.0001
948,-96.3163339041057,-98.31063915108538,-66.30597686767578,0.04192627593874931,34,0.49999645352363586,0.0001
992,-95.74867344644736,-98.31063915108538,-168.58290100097656,0.052338238805532455,44,0.4999961256980896,0.0001
1026,-100.13834108758601,-98.31063915108538,9.468449592590332,0.020583802834153175,34,0.4999958574771881,0.0001
1061,-100.00399705977179,-98.31063915108538,0.580411970615387,0.03974016383290291,35,0.49999555945396423,0.0001
1084,-100.16633135126904,-98.31063915108538,54.51388931274414,0.18321682512760162,23,0.4999953508377075,0.0001
1124,-96.54560339801537,-98.31063915108538,-58.8681755065918,0.015814490616321564,40,0.49999502301216125,0.0001
1174,2.0498074169445317,-98.31063915108538,-56.857852935791016,0.00537180295214057,50,0.49999454617500305,0.0001
1196,-100.09386209465447,-98.31063915108538,-24.56863021850586,0.00665826303884387,22,0.4999943673610687,0.0001
1219,-97.80161736882292,-98.31063915108538,6.552326202392578,0.03352024406194687,23,0.4999941289424896,0.0001
1258,-99.57331255479949,-98.31063915108538,33.640968322753906,0.026064591482281685,39,0.4999937415122986,0.0001
1283,-100.11162177208462,-98.31063915108538,125.00863647460938,0.12041515856981277,25,0.4999935030937195,0.0001
1310,-97.41971331468085,-98.31063915108538,2.663925886154175,0.021393587812781334,27,0.499993234872818,0.0001
1339,-100.17159967240877,-98.31063915108538,-3.9636778831481934,0.03207526355981827,29,0.49999290704727173,0.0001
1389,18.33032636914868,-98.31063915108538,138.01344299316406,0.01804562285542488,50,0.49999237060546875,0.0001
1439,38.222750186920166,-98.31063915108538,68.03984832763672,0.006843050010502338,50,0.49999183416366577,0.0001
1489,1.7391377420572098,-98.31063915108538,-64.79800415039062,0.0027298673521727324,50,0.499991238117218,0.0001
1539,-0.22084689064649865,-98.31063915108538,-56.683528900146484,0.0022918255999684334,50,0.49999064207077026,0.0001
1557,-100.0481703557889,-98.31063915108538,-29.234691619873047,0.09833566099405289,18,0.49999043345451355,0.0001
1578,-97.94083745300304,-98.31063915108538,10.713565826416016,0.020367903634905815,21,0.49999016523361206,0.0001
1607,-100.11082015435386,-98.31063915108538,13.932924270629883,0.010862424038350582,29,0.4999898076057434,0.0001
1657,5.420972488048392,-98.31063915108538,-157.0499725341797,0.021625947207212448,50,0.4999891519546509,0.0001
1685,-100.08081850727467,-98.31063915108538,-21.53095817565918,0.013273934833705425,28,0.4999887943267822,0.0001
1735,5.6956935785128735,-98.31063915108538,-113.76287841796875,0.020434491336345673,50,0.4999881088733673,0.0001
