step,training reward,validation reward,loss policy,loss critic,epsisode length,sigma,lr_policy
33,-100.11665119125246,-100.0610155150498,-161.99293518066406,0.20277242362499237,33,0.5,0.0001
57,-97.72129571920959,-100.0610155150498,-83.44523620605469,0.07686341553926468,24,0.5,0.0001
283,-41.88051914157404,-100.0610155150498,-6651.65869140625,0.11015424877405167,226,0.49999967217445374,0.0001
342,-100.19886489340934,-100.0610155150498,-620.9920654296875,0.21457071602344513,59,0.4999995529651642,0.0001
387,-95.83739838113252,-100.0610155150498,-368.5615539550781,0.1379706710577011,45,0.49999940395355225,0.0001
584,-90.67881909462267,-100.0610155150498,-6910.8681640625,0.37443459033966064,197,0.49999865889549255,0.0001
613,-99.45063754361763,-100.0610155150498,-440.2000427246094,1.8449866771697998,29,0.4999985098838806,0.0001
643,-100.15443675950519,-100.0610155150498,-638.1470336914062,2.393010139465332,30,0.4999983608722687,0.0001
707,-95.69735927037254,-100.0610155150498,-2493.83642578125,1.6594955921173096,64,0.4999980330467224,0.0001
887,-100.70725116084395,-100.0610155150498,-17003.94140625,1.4828970432281494,180,0.4999969005584717,0.0001
909,-98.1681225252396,-100.0610155150498,-40.313194274902344,0.0199951883405447,22,0.49999675154685974,0.0001
954,-95.11878394851249,-100.0610155150498,-752.486083984375,1.103295922279358,45,0.4999963939189911,0.0001
1076,-85.76493121187468,-100.0610155150498,-2690.83349609375,0.1712726652622223,122,0.4999954402446747,0.0001
1102,-97.39080972333613,-100.0610155150498,-46.574825286865234,0.015815898776054382,26,0.4999952018260956,0.0001
1126,-100.10216183666489,-100.0610155150498,-65.14424896240234,0.057741839438676834,24,0.49999499320983887,0.0001
1151,-100.01430514856474,-100.0610155150498,-23.056989669799805,0.008999328128993511,25,0.49999478459358215,0.0001
1216,-96.67523975132644,-100.0610155150498,-623.3192749023438,0.14536890387535095,65,0.499994158744812,0.0001
1246,-100.09581230102776,-100.0610155150498,-445.1692199707031,2.1904776096343994,30,0.49999386072158813,0.0001
1273,-100.08613645402511,-100.0610155150498,-279.1523742675781,2.2474918365478516,27,0.49999359250068665,0.0001
