step,training reward,validation reward,loss policy,loss critic,epsisode length
17195,-100.45035773688869,-98.67279882355797,-225.79872131347656,0.015479371882975101,115
17225,-97.31952459932654,-98.67279882355797,-7.588109970092773,0.005037521943449974,30
17314,-94.74254302347254,-98.67279882355797,-342.5259704589844,0.01594061590731144,89
17350,-100.1546682863991,-98.67279882355797,37.79072189331055,0.007043317425996065,36
17380,-100.12237427273067,-98.67279882355797,52.3553581237793,0.013701001182198524,30
17608,-100.94108750846908,-98.67279882355797,1081.059326171875,0.004510796163231134,228
17685,-93.92694535898863,-98.67279882355797,-426.48272705078125,0.028409603983163834,77
17747,-95.22449581678666,-98.67279882355797,-352.79766845703125,0.037112727761268616,62
17805,-100.20395017863484,-98.67279882355797,48.13589859008789,0.00702956598252058,58
17829,-97.3389039207832,-98.67279882355797,12.34595775604248,0.005092742387205362,24
17904,-100.20664513934025,-98.67279882355797,-234.33157348632812,0.0240926630795002,75
18059,-81.15435198711202,-98.67279882355797,-1865.455810546875,0.038133807480335236,155
18204,-96.7058639657007,-98.67279882355797,-309.36297607421875,0.003596389666199684,145
18261,-98.31380561068363,-98.67279882355797,-211.2460479736328,0.015281219966709614,57
18392,-88.13903390039195,-98.67279882355797,-936.7286987304688,0.01155436784029007,131
18421,-100.11998412848425,-98.67279882355797,21.39689826965332,0.007747826166450977,29
18503,-100.22321372655279,-98.67279882355797,-59.625099182128906,0.004471054766327143,82
18735,-100.98103751746021,-98.67279882355797,3279.471435546875,0.014918018132448196,232
18762,-99.83865324874205,-98.67279882355797,9.191644668579102,0.006048613227903843,27
18789,-97.6624213031755,-98.67279882355797,13.829584121704102,0.002479376271367073,27
18815,-97.56213098557782,-98.67279882355797,23.941917419433594,0.010095072910189629,26
18867,-95.74698445528338,-98.67279882355797,-179.60752868652344,0.029688213020563126,52
18935,-92.71493762615864,-98.67279882355797,-214.972412109375,0.04192660003900528,68
18992,-96.60068787806813,-98.67279882355797,-200.52577209472656,0.010883909650146961,57
19030,-96.60086084373324,-98.67279882355797,-94.43731689453125,0.008747645653784275,38
19530,17.599065889275153,-98.67279882355797,23250.203125,0.04127455875277519,500
19980,-38.378626220357546,-98.67279882355797,7105.07177734375,0.025090297684073448,450
20007,-97.93386556225596,-99.87445401838704,7.293872356414795,0.004160082899034023,27
20106,-90.3896602843779,-99.87445401838704,-724.3078002929688,0.04066374897956848,99
20140,-99.24635409659822,-99.87445401838704,-6.07999849319458,0.0027531019877642393,34
20184,-100.15615419993628,-99.87445401838704,32.903987884521484,0.004330955911427736,44
20260,-100.33135130672599,-99.87445401838704,88.97105407714844,0.01959865912795067,76
20485,-100.83980951477497,-99.87445401838704,2446.96044921875,0.010696860030293465,225
20596,-99.51669751719237,-99.87445401838704,-191.1121063232422,0.0059715015813708305,111
20633,-96.9477141656098,-99.87445401838704,-54.034908294677734,0.01107781007885933,37
20660,-100.0990542632062,-99.87445401838704,92.96983337402344,0.06225443258881569,27
20686,-100.0969871915222,-99.87445401838704,45.144622802734375,0.015114730224013329,26
20918,-100.84262151152507,-99.87445401838704,2729.142578125,0.016933074221014977,232
21418,44.074126603843865,-99.87445401838704,17916.79296875,0.03831733018159866,500
21916,-65.30113349477142,-99.87445401838704,14909.91015625,0.02581741474568844,498
21947,-100.15125053169322,-99.87445401838704,111.82170867919922,0.02744082175195217,31
22005,-95.63204746842166,-99.87445401838704,-85.62068176269531,0.00985728856176138,58
22072,-100.27672133771557,-99.87445401838704,48.171661376953125,0.013688893057405949,67
22572,-1.917646067297028,-99.87445401838704,14410.685546875,0.01826333999633789,500
22611,-96.7329289765621,-99.87445401838704,-42.53376007080078,0.012067503295838833,39
22647,-100.1432427866639,-99.87445401838704,-1.9842064380645752,0.0010010763071477413,36
23147,44.22871853104425,-99.87445401838704,35163.06640625,0.11179782450199127,500
23647,35.462150678420585,-99.87445401838704,20543.08984375,0.03563856706023216,500
23679,-98.56080980326806,-99.87445401838704,-12.330554962158203,0.0045124441385269165,32
23705,-100.11524537880905,-99.87445401838704,45.17531967163086,0.019739847630262375,26
23746,-96.59490021806005,-99.87445401838704,-56.38783264160156,0.021034786477684975,41
23786,-98.38424886928988,-99.87445401838704,-51.676788330078125,0.010719452053308487,40
23936,-100.57831680009258,-99.87445401838704,-970.603271484375,0.007325870916247368,150
24184,-101.06628900678697,-99.87445401838704,4101.484375,0.020864177495241165,248
24217,-99.76251206600864,-99.87445401838704,-38.62225341796875,0.006092129275202751,33
24268,-94.74981815618958,-99.87445401838704,-327.86920166015625,0.054498136043548584,51
24668,-72.79354037782468,-99.87445401838704,4266.35791015625,0.023917004466056824,400
24700,-100.10156542502227,-99.87445401838704,29.730117797851562,0.0051144943572580814,32
24857,-94.11612635559686,-99.87445401838704,-1809.9034423828125,0.03402528911828995,157
25046,-91.63668203684995,-95.69159044620261,-1078.0987548828125,0.0060820248909294605,189
25546,23.77245210920728,-95.69159044620261,13549.68359375,0.022560862824320793,500
25734,-63.74902415205679,-95.69159044620261,-2486.01318359375,0.03967391327023506,188
25777,-96.2679741102329,-95.69159044620261,-136.0041046142578,0.019515641033649445,43
25829,-96.02602081017176,-95.69159044620261,-248.56175231933594,0.03677015006542206,52
25877,-96.6338335826149,-95.69159044620261,-119.8818130493164,0.025406010448932648,48
25989,-93.87101969829382,-95.69159044620261,-683.470703125,0.015849551185965538,112
26084,-100.37533528769563,-95.69159044620261,-187.982421875,0.006820115726441145,95
26134,-100.20829526730813,-95.69159044620261,-41.88936233520508,0.0019889792893081903,50
26238,-89.28938583769923,-95.69159044620261,-995.208740234375,0.0478752963244915,104
26361,-92.13784925898835,-95.69159044620261,-1589.470703125,0.050338760018348694,123
26608,-96.23477905820073,-95.69159044620261,2277.6455078125,0.04519093036651611,247
26637,-100.09661074634641,-95.69159044620261,10.831555366516113,0.0024269067216664553,29
26916,-95.32237111087125,-95.69159044620261,3039.576171875,0.048831261694431305,279
26956,-100.10906935034473,-95.69159044620261,-18.92889976501465,0.004933672957122326,40
27456,-1.9434719347973441,-95.69159044620261,26213.73046875,0.057261545211076736,500
27956,39.80308132299433,-95.69159044620261,19178.033203125,0.041913606226444244,500
28056,-94.86908026064611,-95.69159044620261,-724.1218872070312,0.029727287590503693,100
28087,-100.13519516982342,-95.69159044620261,63.63674545288086,0.028836341574788094,31
28148,-100.23296313573883,-95.69159044620261,-63.22475051879883,0.004670015070587397,61
28201,-98.23351778426513,-95.69159044620261,-249.62628173828125,0.028069784864783287,53
28296,-100.37203875290288,-95.69159044620261,-208.94789123535156,0.009047601372003555,95
28324,-97.35567987227114,-95.69159044620261,17.030900955200195,0.0017085782019421458,28
28496,-83.87195809921468,-95.69159044620261,-2726.695068359375,0.04254181683063507,172
28594,-100.34353901420036,-95.69159044620261,-410.1802673339844,0.020279277116060257,98
28993,-95.22904401689993,-95.69159044620261,5191.20458984375,0.0226865466684103,399
29020,-99.94103175259079,-95.69159044620261,13.279168128967285,0.001947216223925352,27
29100,-95.07626188910217,-95.69159044620261,-371.6340026855469,0.02260427176952362,80
29138,-100.12867221264605,-95.69159044620261,-16.68347930908203,0.0027037945110350847,38
29483,-86.7187807430455,-95.69159044620261,3080.4384765625,0.016507232561707497,345
29567,-98.47544972616379,-95.69159044620261,-175.5975799560547,0.00909382477402687,84
29599,-99.22097905009286,-95.69159044620261,-3.1406521797180176,0.0023078802041709423,32
29673,-100.29969358339804,-95.69159044620261,-174.62843322753906,0.010706358589231968,74
29710,-100.13211629149737,-95.69159044620261,21.116628646850586,0.0027952136006206274,37
29759,-100.17835120892778,-95.69159044620261,11.866957664489746,0.0028486934024840593,49
29791,-99.6640135908674,-95.69159044620261,98.13761901855469,0.01943056471645832,32
30094,-88.41530900036742,-98.91846925252867,3189.7392578125,0.02103171870112419,303
30594,39.20278086195992,-98.91846925252867,6050.994140625,0.015049680136144161,500
30646,-96.50282057668664,-98.91846925252867,-197.32931518554688,0.023547088727355003,52
31146,24.276568896302706,-98.91846925252867,28029.34765625,0.07415113598108292,500
31257,-100.45230425972841,-98.91846925252867,-441.9281005859375,0.011169780977070332,111
31334,-94.39016574274501,-98.91846925252867,-425.1681823730469,0.02001408487558365,77
31393,-95.2196196501609,-98.91846925252867,-280.3769836425781,0.03440495580434799,59
31893,18.632903771515885,-98.91846925252867,13021.3076171875,0.01702955551445484,500
31934,-100.1645090473321,-98.91846925252867,45.2101936340332,0.006101126316934824,41
31968,-98.69890127047984,-98.91846925252867,2.2780404090881348,0.0020505809225142,34
32003,-97.0950305496226,-98.91846925252867,-23.192888259887695,0.002328163478523493,35
32026,-100.0918457035732,-98.91846925252867,35.037471771240234,0.026671307161450386,23
32061,-96.94032697110379,-98.91846925252867,-70.9586410522461,0.01419476792216301,35
32265,-94.852564213179,-98.91846925252867,-676.887451171875,0.0026885357219725847,204
32676,-85.47268208051537,-98.91846925252867,11983.9521484375,0.09015563875436783,411
32770,-95.64631594828825,-98.91846925252867,-314.4217224121094,0.008724900893867016,94
32806,-100.135572686253,-98.91846925252867,-7.829466342926025,0.0013416237197816372,36
32856,-96.48779649454082,-98.91846925252867,-186.79098510742188,0.028693756088614464,50
32901,-100.17248797221328,-98.91846925252867,-68.21089935302734,0.00722162052989006,45
32951,-96.33339610568282,-98.91846925252867,-177.88243103027344,0.024717452004551888,50
33016,-95.61808631446911,-98.91846925252867,-347.10565185546875,0.03372899815440178,65
33233,-92.5399584931547,-98.91846925252867,-2759.7587890625,0.024713989347219467,217
33267,-97.30853346190997,-98.91846925252867,-19.345678329467773,0.0022042340133339167,34
33319,-98.3151131786326,-98.91846925252867,-82.42754364013672,0.0034626841079443693,52
33348,-100.08746964384773,-98.91846925252867,34.51015853881836,0.01935463771224022,29
33387,-97.46722325512383,-98.91846925252867,-41.233760833740234,0.005764324218034744,39
33418,-98.33867696998641,-98.91846925252867,18.06869125366211,0.004329869989305735,31
33713,-94.2831861431032,-98.91846925252867,2460.413818359375,0.030015163123607635,295
34213,115.85990927592347,-98.91846925252867,35448.8125,0.13898152112960815,500
34242,-98.73758467000152,-98.91846925252867,12.493261337280273,0.004190750420093536,29
34742,29.191288024468236,-98.91846925252867,30867.3046875,0.07598510384559631,500
34775,-97.66097851652012,-98.91846925252867,10.715835571289062,0.002549768891185522,33
34802,-100.09120380585955,-98.91846925252867,47.62368392944336,0.024438243359327316,27
34862,-100.26483958795143,-98.91846925252867,19.597057342529297,0.006700029131025076,60
34899,-100.16008543907083,-98.91846925252867,38.88632583618164,0.0043388609774410725,37
34928,-97.48309909520322,-98.91846925252867,36.11817932128906,0.007598427124321461,29
34975,-100.17185443089579,-98.91846925252867,-2.029433488845825,0.0009169494733214378,47
35045,-94.92797947095823,96.71446166319947,-274.22320556640625,0.02048555575311184,70
35073,-97.77063101151725,96.71446166319947,5.779277801513672,0.0014014217304065824,28
35102,-97.8136147534824,96.71446166319947,3.875397205352783,0.0005679014720954001,29
35602,32.223106238461696,96.71446166319947,30787.5234375,0.09025486558675766,500
36102,32.24808523322827,96.71446166319947,20501.806640625,0.04357263445854187,500
36585,-91.79511929104137,96.71446166319947,17149.357421875,0.06638652831315994,483
36613,-99.46069107681978,96.71446166319947,29.047590255737305,0.010312636382877827,28
36640,-100.10056552718743,96.71446166319947,19.266992568969727,0.004112645518034697,27
37140,30.6237997596254,96.71446166319947,23656.486328125,0.04634670913219452,500
37178,-97.25724607761367,96.71446166319947,-21.075754165649414,0.0026916617061942816,38
37211,-97.94321884593228,96.71446166319947,15.967060089111328,0.0016706512542441487,33
37313,-93.31872436114048,96.71446166319947,-862.6691284179688,0.0427829846739769,102
37351,-96.84664251436925,96.71446166319947,-61.15147399902344,0.016054918989539146,38
37391,-100.19272080542578,96.71446166319947,-50.013397216796875,0.004680972546339035,40
37445,-95.80089901317842,96.71446166319947,-200.60179138183594,0.017276402562856674,54
37792,-90.27792674957527,96.71446166319947,3816.7802734375,0.016437791287899017,347
38171,-90.67318701350268,96.71446166319947,-1460.0234375,0.02102488838136196,379
38222,-100.18869434795488,96.71446166319947,67.77091217041016,0.006341818254441023,51
38300,-100.34952154671919,96.71446166319947,-219.36570739746094,0.004000328481197357,78
38599,-101.2103711863092,96.71446166319947,4712.85888671875,0.019355816766619682,299
38663,-100.29126787662972,96.71446166319947,49.490169525146484,0.005897894036024809,64
38734,-94.78499930293765,96.71446166319947,-315.97991943359375,0.026461120694875717,71
38773,-100.1548380174645,96.71446166319947,31.47924041748047,0.004115975461900234,39
38855,-100.32178657512122,96.71446166319947,13.09377670288086,0.0039018397219479084,82
38905,-95.94193075149087,96.71446166319947,-79.89083099365234,0.009957389906048775,50
38934,-100.09054032474523,96.71446166319947,15.495050430297852,0.008983542211353779,29
39434,-1.9188844122982118,96.71446166319947,30264.916015625,0.1068621352314949,500
39512,-99.27978112669007,96.71446166319947,-282.15533447265625,0.007362342439591885,78
40012,29.022246978744988,-98.79919837095076,21961.283203125,0.04744940251111984,500
40459,-14.056234619853058,-98.79919837095076,2573.44921875,0.041392456740140915,447
40959,26.355911648777692,-98.79919837095076,28930.033203125,0.0806151032447815,500
40998,-96.90252459413023,-98.79919837095076,-101.31462860107422,0.01753459870815277,39
41026,-97.81703428912442,-98.79919837095076,3.7927424907684326,0.0010986783308908343,28
41072,-100.21629383943946,-98.79919837095076,-142.1597900390625,0.014059080742299557,46
41149,-100.27125694983988,-98.79919837095076,-417.2505187988281,0.033408816903829575,77
41401,-84.85479922554805,-98.79919837095076,-3405.805908203125,0.017023710533976555,252
41901,39.52896322827837,-98.79919837095076,26983.736328125,0.06258049607276917,500
42401,95.72445335429484,-98.79919837095076,31539.5703125,0.09897463768720627,500
42567,-89.84877720822624,-98.79919837095076,-2644.391845703125,0.04497184976935387,166
42605,-97.48115981803858,-98.79919837095076,-24.281707763671875,0.005346707999706268,38
42634,-96.91283406887669,-98.79919837095076,-26.914443969726562,0.008129868656396866,29
42694,-95.69590918100266,-98.79919837095076,-497.3914489746094,0.05387589707970619,60
43067,-93.80934688054299,-98.79919837095076,2892.615234375,0.053923141211271286,373
43093,-100.0958872216288,-98.79919837095076,33.39231872558594,0.019480843096971512,26
43155,-95.49798467254732,-98.79919837095076,-448.1156921386719,0.048711761832237244,62
43186,-97.29344341304386,-98.79919837095076,-3.6570613384246826,0.005415578372776508,31
43242,-95.54774219822139,-98.79919837095076,-293.3617858886719,0.036606304347515106,56
43298,-95.61015490386853,-98.79919837095076,-271.67852783203125,0.03709489852190018,56
43798,24.77499877439459,-98.79919837095076,29515.962890625,0.08019945025444031,500
43856,-95.65128174212259,-98.79919837095076,-229.3877410888672,0.022818857803940773,58
44356,25.6488862782835,-98.79919837095076,20643.25390625,0.04238593205809593,500
44856,91.33044518256065,-98.79919837095076,23272.390625,0.06018794700503349,500
44883,-97.51377657949342,-98.79919837095076,9.255939483642578,0.0037119905464351177,27
45083,-90.21885739870777,113.81549034862853,-2436.6884765625,0.023246895521879196,200
45139,-100.22635048498341,113.81549034862853,-133.62747192382812,0.010360179468989372,56
45223,-94.18942822761892,113.81549034862853,-516.6428833007812,0.024808015674352646,84
45264,-98.6652288197231,113.81549034862853,-55.529396057128906,0.0038190633058547974,41
45290,-98.24212097816053,113.81549034862853,4.072281360626221,0.002123576356098056,26
