time,iterations,episodes,training reward,validation reward,validation reward std,validation reward min,validation reward max,loss policy,loss critic,sigma
5.876384735107422,1,0,,0.8958660960197449,0.011518694580195459,0.8647831082344055,0.9106487035751343,-37.53003692626953,0.007162692956626415,0.10000000149011612
5.980107069015503,2,0,,,,,,-43.92121505737305,0.007900258526206017,0.10000000149011612
6.08781886100769,3,1,,,,,,-37.546165466308594,0.00592057965695858,0.10000000149011612
6.196528673171997,4,1,,,,,,-45.926292419433594,0.00829583965241909,0.10000000149011612
6.306234359741211,5,1,,,,,,-42.9598388671875,0.008961540646851063,0.10000000149011612
6.4209277629852295,6,2,,,,,,-25.090864181518555,0.006041280925273895,0.10000000149011612
6.532629489898682,7,3,,,,,,-14.185138702392578,0.003364978125318885,0.10000000149011612
6.644330739974976,8,3,,,,,,-39.17063522338867,0.006204415578395128,0.10000000149011612
6.757028818130493,9,4,,,,,,-31.6224365234375,0.006170857697725296,0.10000000149011612
6.867732524871826,10,4,,,,,,-40.91654968261719,0.007203900720924139,0.10000000149011612
6.97943377494812,11,5,,,,,,-19.59790802001953,0.005277935415506363,0.10000000149011612
7.087230205535889,12,5,,,,,,-32.17953872680664,0.004519456531852484,0.10000000149011612
7.199167251586914,13,6,,,,,,-0.24419891834259033,0.0023029267322272062,0.10000000149011612
7.309126138687134,14,6,,,,,,-3.239800214767456,0.0004206947342026979,0.10000000149011612
7.419083833694458,15,6,,,,,,-25.64878273010254,0.0024880049750208855,0.10000000149011612
7.526534795761108,16,6,,,,,,-44.172462463378906,0.007000709418207407,0.10000000149011612
7.636489152908325,17,6,,,,,,-58.44075012207031,0.01098647527396679,0.10000000149011612
7.743993520736694,18,6,,,,,,-58.3470573425293,0.011969856917858124,0.10000000149011612
7.861386775970459,19,9,,,,,,6.531961917877197,0.01412181369960308,0.10000000149011612
7.978073835372925,20,10,,,,,,-0.758613646030426,0.0005291888955980539,0.10000000149011612
8.08578610420227,21,10,,,,,,-7.549638271331787,0.00037932454142719507,0.10000000149011612
8.1954927444458,22,10,,,,,,-11.031783103942871,0.0015317370416596532,0.10000000149011612
8.304202556610107,23,10,,,,,,-10.031839370727539,0.0027549699880182743,0.10000000149011612
8.4139084815979,24,10,,,,,,-11.50021743774414,0.00246813939884305,0.10000000149011612
8.524611949920654,25,11,,,,,,-1.375742793083191,0.004465261474251747,0.10000000149011612
8.639305353164673,26,11,,,,,,-23.254566192626953,0.0038381177000701427,0.10000000149011612
8.753150463104248,27,11,,,,,,-18.704397201538086,0.0046273828484117985,0.10000000149011612
8.868114471435547,28,12,,,,,,-5.2280683517456055,0.004428964573889971,0.10000000149011612
8.982057332992554,29,13,,,,,,1.1018837690353394,0.0025775455869734287,0.10000000149011612
