step,training reward,validation reward,loss policy,loss critic,epsisode length
4231,-91.2497568144986,-96.04036707466003,-1234.2608642578125,0.018887128680944443,188
4294,-100.28091583345667,-96.04036707466003,-921.5537719726562,0.3100745677947998,63
4321,-97.88960711812251,-96.04036707466003,48.55625915527344,0.010195751674473286,27
4390,-100.34043014424424,-96.04036707466003,314.302001953125,0.017306411638855934,69
4422,-96.42205821699463,-96.04036707466003,24.446674346923828,0.002487251302227378,32
4468,-96.65022490384581,-96.04036707466003,-449.9816589355469,0.237404003739357,46
4495,-100.12938030346413,-96.04036707466003,44.84247589111328,0.03545139729976654,27
4541,-100.18777203231002,-96.04036707466003,-567.5951538085938,0.300922155380249,46
4777,-58.82718855463645,-96.04036707466003,260.6133117675781,0.006331880576908588,236
4827,-94.59327034621674,-96.04036707466003,16.033885955810547,0.007032498251646757,50
4955,-82.79939813445162,-96.04036707466003,38.469268798828125,0.008632343262434006,128
5153,-89.72015702479257,-100.07793877599761,-927.2306518554688,0.009120105765759945,198
5177,-100.10885094848345,-100.07793877599761,79.75485229492188,0.025112254545092583,24
5347,-97.14256985853353,-100.07793877599761,-884.9727783203125,0.0190192312002182,170
5380,-96.67353693501695,-100.07793877599761,12.617613792419434,0.003311268985271454,33
5408,-97.77834571323183,-100.07793877599761,-13.213717460632324,0.0011002940591424704,28
5439,-100.14944010991894,-100.07793877599761,37.61720657348633,0.008206848055124283,31
5494,-100.19871898269776,-100.07793877599761,115.53388977050781,0.020391441881656647,55
5550,-95.51137665685019,-100.07793877599761,44.770389556884766,0.009856964461505413,56
5583,-100.14157544897171,-100.07793877599761,-244.93284606933594,0.24885186553001404,33
5807,-100.89028969119317,-100.07793877599761,2073.7373046875,0.009408178739249706,224
5938,-90.76169446851054,-100.07793877599761,54.97126007080078,0.012922526337206364,131
6059,-100.49867307681689,-100.07793877599761,741.2876586914062,0.01907913200557232,121
6164,-90.56329065618775,-100.07793877599761,62.56970977783203,0.009773017838597298,105
6187,-97.64135957099461,-100.07793877599761,-4.560515880584717,0.002924686996266246,23
6512,-77.78627346685698,-100.07793877599761,264.5264892578125,0.00574359530583024,325
6536,-97.72759119754483,-100.07793877599761,-73.9337387084961,0.11769875884056091,24
6560,-97.86310718394816,-100.07793877599761,-2.0393309593200684,0.0011494855862110853,24
6835,-67.32411388648688,-100.07793877599761,640.25732421875,0.006813532672822475,275
6863,-99.97616438215482,-100.07793877599761,-135.90069580078125,0.13698457181453705,28
6999,-94.44547363256333,-100.07793877599761,-238.88668823242188,0.003988934215158224,136
7055,-100.25092090762337,-100.07793877599761,15.424538612365723,0.009877745993435383,56
7245,-91.04927998392486,-100.07793877599761,15.76214599609375,0.005108296405524015,190
7280,-96.88524765990587,-100.07793877599761,-13.988450050354004,0.001812412403523922,35
7303,-97.65184647202841,-100.07793877599761,-27.485305786132812,0.0073968288488686085,23
7457,-95.41673435531266,-100.07793877599761,-703.3907470703125,0.006803455762565136,154
7481,-100.11614380357787,-100.07793877599761,44.098968505859375,0.02304236777126789,24
7670,-89.13219862785627,-100.10509360069409,-346.8431701660156,0.0063024405390024185,189
7694,-97.87088050268358,-100.10509360069409,-16.34194564819336,0.000585607485845685,24
7723,-100.13208681628748,-100.10509360069409,-143.81707763671875,0.2147984355688095,29
7751,-100.03038265852956,-100.10509360069409,5.982123374938965,0.006111091934144497,28
7901,-71.10983315414342,-100.10509360069409,177.94049072265625,0.010680344887077808,150
8085,-88.69299332135779,-100.10509360069409,-57.64227294921875,0.006248345598578453,184
8119,-100.10789907639264,-100.10509360069409,-144.34063720703125,0.1317240297794342,34
8351,-78.41620840340693,-100.10509360069409,566.99169921875,0.00584225682541728,232
8378,-98.1686126528657,-100.10509360069409,17.558406829833984,0.0025361934676766396,27
8563,-92.59727589919112,-100.10509360069409,65.192138671875,0.0038360883481800556,185
8593,-100.14895359845832,-100.10509360069409,20.288612365722656,0.009021889418363571,30
8656,-100.30589781967865,-100.10509360069409,-579.7449340820312,0.12558327615261078,63
8683,-100.15179642336443,-100.10509360069409,-90.34740447998047,0.13391517102718353,27
8753,-91.3116132808791,-100.10509360069409,-4.506903648376465,0.005844924133270979,70
8883,-100.56115292354662,-100.10509360069409,433.8369445800781,0.011056487448513508,130
8906,-100.10760815068352,-100.10509360069409,26.13997459411621,0.012550870887935162,23
8974,-95.86776234470017,-100.10509360069409,-219.9885711669922,0.08696074783802032,68
9149,-91.1996505813222,-100.10509360069409,55.176734924316406,0.0052576325833797455,175
9347,-90.40942715150959,-100.10509360069409,252.25653076171875,0.005912527907639742,198
9402,-100.23331339271681,-100.10509360069409,2.168869733810425,0.013851179741322994,55
9438,-100.12736316004884,-100.10509360069409,-132.31642150878906,0.13670048117637634,36
9521,-91.55855733448698,-100.10509360069409,-103.59809112548828,0.009600790217518806,83
9584,-95.22706596777425,-100.10509360069409,-71.43112182617188,0.07238275557756424,63
9811,-86.64087347055965,-100.10509360069409,39.9356689453125,0.00492470758035779,227
9893,-94.0352391153283,-100.10509360069409,-219.96304321289062,0.07317443937063217,82
9937,-96.99824406821426,-100.10509360069409,-76.32418823242188,0.062282923609018326,44
9970,-100.15123882237731,-100.10509360069409,-92.40415954589844,0.09726440161466599,33
10179,-89.43312644511752,-82.106052809846,421.6531677246094,0.009677288122475147,209
10204,-98.73943544266513,-82.106052809846,-6.492711544036865,0.00292556663043797,25
10372,-96.21100806552204,-82.106052809846,235.78726196289062,0.008192330598831177,168
10399,-100.15091394301271,-82.106052809846,32.43394088745117,0.01177152805030346,27
10439,-95.29668012383627,-82.106052809846,-13.41452407836914,0.004509955644607544,40
10622,-95.39520420412009,-82.106052809846,-235.16668701171875,0.008061625994741917,183
10755,-92.05618729792332,-82.106052809846,-176.61158752441406,0.00400095758959651,133
10938,-94.55704929698004,-82.106052809846,136.52188110351562,0.007538488134741783,183
10983,-100.21117814259196,-82.106052809846,15.988738059997559,0.016614606603980064,45
11018,-97.01817437220598,-82.106052809846,-3.8548033237457275,0.0029334151186048985,35
11040,-100.0946761477826,-82.106052809846,18.684904098510742,0.00743655813857913,22
11132,-91.55420586736363,-82.106052809846,26.1710147857666,0.015034548006951809,92
11154,-98.0086633588653,-82.106052809846,-15.148639678955078,0.00757446838542819,22
11390,-91.48793159125898,-82.106052809846,246.10345458984375,0.003437554696574807,236
11516,-100.43705763947219,-82.106052809846,209.21498107910156,0.012167753651738167,126
11667,-96.30445715526002,-82.106052809846,-382.2144775390625,0.005807291250675917,151
11792,-91.03226481016281,-82.106052809846,-43.63587951660156,0.012737809680402279,125
11834,-99.58417468135667,-82.106052809846,22.443443298339844,0.006349256262183189,42
11874,-96.24203012598446,-82.106052809846,-33.084922790527344,0.007491011172533035,40
11960,-86.56036746672908,-82.106052809846,-37.852603912353516,0.008161040022969246,86
12004,-96.69898362402455,-82.106052809846,-20.984220504760742,0.06578011810779572,44
12279,-99.84027399057095,-82.106052809846,2818.996337890625,0.010836625471711159,275
12585,-85.49500814812927,-79.03198708407217,3108.5615234375,0.011833025142550468,306
