step,training reward,validation reward,loss policy,loss critic,epsisode length,sigma,lr_policy
39,-100.1577847647277,-91.05878175501493,-327.0560302734375,0.18740098178386688,39,0.5,0.0001
79,-100.1879168934829,-91.05878175501493,-338.8686828613281,0.15675334632396698,40,0.4999999701976776,0.0001
104,-100.05875295947772,-91.05878175501493,-84.10099792480469,0.138581782579422,25,0.4999999701976776,0.0001
140,-98.18372435839046,-91.05878175501493,-228.56143188476562,0.1514725685119629,36,0.49999991059303284,0.0001
170,-100.10295118932845,-91.05878175501493,137.17605590820312,0.1440158635377884,30,0.49999988079071045,0.0001
211,-100.19303817435866,-91.05878175501493,171.76756286621094,0.03478841483592987,41,0.4999998211860657,0.0001
259,-100.0985104660067,-91.05878175501493,-17.286396026611328,0.020668914541602135,48,0.4999997317790985,0.0001
309,6.225620830340631,-91.05878175501493,-48.22917556762695,0.0022421220783144236,50,0.49999961256980896,0.0001
317,-100.04582588095218,-91.05878175501493,-25.48388671875,0.17057038843631744,8,0.49999961256980896,0.0001
345,-97.93193854672427,-91.05878175501493,-93.23033905029297,0.08381280303001404,28,0.4999995231628418,0.0001
395,11.88933600235032,-91.05878175501493,36.030155181884766,0.0025759541895240545,50,0.49999937415122986,0.0001
445,-0.22604090528329834,-91.05878175501493,-161.9275360107422,0.015696965157985687,50,0.4999992251396179,0.0001
457,-100.04558547401393,-91.05878175501493,-22.4260311126709,0.12499317526817322,12,0.49999916553497314,0.0001
496,-96.56282914606345,-91.05878175501493,-186.12155151367188,0.08596356958150864,39,0.4999990165233612,0.0001
525,-100.09780589214643,-91.05878175501493,-67.74308013916016,0.04325065016746521,29,0.49999889731407166,0.0001
553,-97.46710610215086,-91.05878175501493,-63.4367790222168,0.047264643013477325,28,0.4999987781047821,0.0001
603,-0.17128258558477683,-91.05878175501493,113.83507537841797,0.0226297527551651,50,0.4999985694885254,0.0001
653,-0.22140360445337137,-91.05878175501493,-41.93987274169922,0.002499370137229562,50,0.4999983310699463,0.0001
703,6.134391289193445,-91.05878175501493,-24.436006546020508,0.0015853936783969402,50,0.4999980628490448,0.0001
715,-100.04332941904431,-91.05878175501493,-20.248075485229492,0.10561814159154892,12,0.49999797344207764,0.0001
741,-97.9372255190101,-91.05878175501493,-61.23206329345703,0.06769724935293198,26,0.4999978244304657,0.0001
791,11.9379738108546,-91.05878175501493,10.58405876159668,0.0008949058828875422,50,0.4999975264072418,0.0001
841,-0.21853034652303904,-91.05878175501493,-13.108963012695312,0.0024934769608080387,50,0.49999719858169556,0.0001
871,-100.14980388997355,-91.05878175501493,-371.4877014160156,0.27988946437835693,30,0.49999701976776123,0.0001
921,-0.20232211708207615,-91.05878175501493,39.82070541381836,0.004768616985529661,50,0.4999966621398926,0.0001
966,-100.1507381632182,-91.05878175501493,-520.888427734375,0.3472177982330322,45,0.4999963045120239,0.0001
1016,2.0018548593798187,-91.05878175501493,-32.34450149536133,0.0011632466921582818,50,0.4999959170818329,0.0001
1066,-0.19793021742952988,-91.05878175501493,7.573235511779785,0.0006953465635888278,50,0.49999549984931946,0.0001
1075,-100.03957181592705,-91.05878175501493,-16.368114471435547,0.1431431770324707,9,0.4999954402446747,0.0001
1096,-100.10170128107711,-91.05878175501493,-0.3915002644062042,0.015352528542280197,21,0.49999526143074036,0.0001
1146,-0.22237896548904246,-91.05878175501493,-174.71389770507812,0.025981441140174866,50,0.49999481439590454,0.0001
1157,-100.02770880778553,-91.05878175501493,-7.162984848022461,0.03732569143176079,11,0.4999947249889374,0.0001
1207,-0.22493686168309068,-91.05878175501493,282.8006591796875,0.07371384650468826,50,0.4999942481517792,0.0001
1257,-0.2182298891566461,-91.05878175501493,-22.092622756958008,0.0005693045677617192,50,0.49999377131462097,0.0001
1307,3.793787189417344,-91.05878175501493,-154.1411895751953,0.018181288614869118,50,0.4999932646751404,0.0001
1318,-100.03288457123563,-91.05878175501493,-8.258328437805176,0.03422801196575165,11,0.49999314546585083,0.0001
1368,1.1046019797286135,-91.05878175501493,2.6309702396392822,0.00042027869494631886,50,0.49999260902404785,0.0001
1418,15.917756191513035,-91.05878175501493,82.70137786865234,0.008130744099617004,50,0.4999920725822449,0.0001
1468,-0.07331814364465572,-91.05878175501493,-1.707078218460083,0.0008470785687677562,50,0.4999915063381195,0.0001
