Updates,Episodes,Time,Reward
0,0,4.76837158203125e-07,-697.1250130906935
736,72,0.8095147609710693,-773.8056373588128
1486,141,1.5462260246276855,-774.2531159523703
2175,207,2.2603516578674316,-1130.9517212520489
3129,300,3.1811845302581787,-1025.008516371221
4040,383,4.122303009033203,-1293.2453607828234
5008,468,5.216891765594482,-1028.924767803119
5931,549,6.132919073104858,-1211.6378421864808
6910,637,7.151014089584351,-1371.6982619327157
7963,717,8.289979457855225,-964.565621132678
8742,782,9.193443059921265,-773.4652256200608
9500,846,9.997270345687866,-822.9771597503213
10326,911,10.829110860824585,-837.2669913826842
11337,992,11.846168041229248,-752.9077602082473
12205,1064,12.703291654586792,-504.26110188526945
12882,1112,13.451350688934326,-721.2789908811822
13615,1166,14.2649085521698,-719.9457784342087
14785,1258,15.451881647109985,-949.5900909386139
16301,1368,17.02093243598938,-735.12640292789
18515,1523,19.362478494644165,-717.4276122387596
21092,1686,22.41744875907898,-1104.7514603480881
23657,1826,25.602362155914307,-908.649025715581
27306,2025,30.036222219467163,-401.7961125975729
30576,2189,34.23503041267395,-981.9355528197541
34176,2331,39.86958193778992,-646.9771229806275
37340,2461,44.367802143096924,-559.4116320904004
40812,2601,49.774211406707764,-848.8745502198775
44082,2726,54.7185378074646,-605.2929124199378
47277,2830,60.103503704071045,-588.2027265319923
49859,2898,65.21010613441467,-520.5371036777813
53111,3007,70.52934622764587,-539.9735037283402
56441,3098,76.42563915252686,-354.78811610884117
59654,3188,82.22933459281921,-398.803671986151
62885,3268,88.16190147399902,-472.18608313422266
66383,3365,94.10869264602661,-371.60864016888866
69295,3438,99.37327241897583,-408.214319170513
72827,3531,105.73102831840515,-501.34770891856425
76247,3602,112.06594586372375,-361.1615528564296
79131,3657,117.62309384346008,-345.2718861698437
82768,3722,125.21833395957947,-323.3673391929829
85938,3779,131.91649270057678,-190.09391730084207
88976,3826,138.33762311935425,-344.6817762859624
92400,3877,145.85439825057983,-252.40461527745023
95891,3934,152.98239254951477,-151.38965552329563
98941,3977,159.57825994491577,-172.97059179591614
102084,4030,166.0005383491516,-256.0587766957506
105985,4091,174.37557697296143,-253.67961687635815
109199,4134,181.99042415618896,-216.16313123445502
112614,4185,189.54350590705872,-256.2100744864509
115892,4228,197.39798760414124,-257.34511321617066
119000,4262,205.27521800994873,-169.5269010742834
122197,4299,213.1855788230896,-145.62330694969287
125521,4339,221.42047476768494,-198.8291850283706
128651,4372,229.98376321792603,-141.13832910243502
131412,4399,237.94043469429016,-142.33471368208694
134147,4427,245.6187391281128,-127.58786219921039
136987,4456,253.75510597229004,-114.8839419827041
140043,4486,262.21813702583313,-64.79668172829867
142912,4515,270.2124512195587,-65.43515459167757
145765,4544,277.9831380844116,-93.90867337771462
148468,4572,285.92389607429504,-87.07944181155013
151599,4603,293.9551944732666,-91.00529840222839
