Updates,Episodes,Time,Reward
0,0,7.152557373046875e-07,-143.0357020006187
317,31,0.3941776752471924,-557.3831692149257
1059,105,1.093047857284546,-695.8638465986112
1853,186,1.8554561138153076,-715.7910158414113
2585,259,2.6049420833587646,-675.3150953237715
3230,320,3.307955026626587,-741.1523993965777
4119,409,4.147193431854248,-798.9582242027775
4948,490,4.937063455581665,-570.5613427219521
5750,567,5.710318088531494,-1195.690601719892
6788,669,6.732414245605469,-818.3421477313187
7541,740,7.514406442642212,-1192.1068882546447
8606,835,8.538298606872559,-888.1763995693673
9465,908,9.433195114135742,-587.0827840328351
10109,960,10.132201910018921,-990.5199328760509
11071,1041,11.074936866760254,-636.1576252875917
11876,1102,11.906486749649048,-800.2108915574739
12744,1166,12.781557559967041,-843.8857722977258
13705,1236,13.762132167816162,-626.0795509464167
14520,1299,14.594515562057495,-876.0604149633203
15635,1377,15.747358322143555,-1873.9314257440353
17133,1478,17.372046947479248,-933.8411471409092
18048,1535,18.463356018066406,-1282.366935007366
19470,1623,20.174027919769287,-1233.718469895603
20973,1720,21.826091289520264,-1219.850481087697
22642,1825,23.79130458831787,-990.7262105985044
23611,1874,25.049969911575317,-1175.4250488696398
24980,1958,26.756370544433594,-980.0540406183985
26409,2034,28.443164825439453,-1302.2220851320938
27939,2107,30.611382007598877,-1115.0733791799307
29376,2178,32.409178256988525,-1401.9994566854498
31115,2250,34.803921699523926,-1260.7303251215085
32618,2318,36.81278109550476,-1092.7361300598527
33911,2367,38.79821825027466,-1368.2125193933402
35834,2438,41.90397787094116,-2695.3748474401727
39234,2554,47.659173250198364,-1195.7037123477444
42190,2660,52.69516587257385,-1476.4511568897644
45580,2761,58.879852533340454,-1329.016041511922
48973,2856,65.34499931335449,-540.4695102413853
52064,2957,70.78358221054077,-457.05221347474526
54993,3034,76.14789652824402,-462.0710743846818
58891,3148,82.83132672309875,-392.6594191236424
61867,3225,88.22879886627197,-406.0876103575157
65066,3313,94.07045483589172,-374.64886253871884
68184,3398,99.54117846488953,-359.3301769235502
71750,3487,106.04019069671631,-279.91785172957594
75122,3580,111.86380195617676,-349.5379279813877
78801,3679,118.16714978218079,-262.9469983360686
81837,3748,124.03264141082764,-213.29099404420646
85152,3830,129.94122672080994,-182.62861666634006
88778,3901,137.33928561210632,-232.3553194684348
92325,3967,144.19871878623962,-194.43289630367758
95100,4019,149.82508206367493,-145.27012275531888
98176,4078,155.81219935417175,-192.71569297524636
101240,4138,162.09191250801086,-150.7689286494258
104187,4194,168.02842926979065,-189.26054891031998
107069,4245,174.1443293094635,-202.85116897942947
110302,4299,181.11969828605652,-145.10777276560768
113086,4337,187.62113308906555,-127.21070232507675
116378,4390,194.79032588005066,-150.76916808235345
119405,4436,201.39603424072266,-129.0179973735012
121875,4475,206.97294402122498,-131.19163193604345
124933,4524,213.6787440776825,-146.51775628325157
127480,4561,219.632732629776,-142.25699996366367
130710,4621,226.51617693901062,-175.15414649738375
133984,4673,233.8040807247162,-165.94651177739087
137497,4726,241.66034698486328,-145.50082781740392
140457,4768,248.3608419895172,-85.32399482746482
143392,4810,255.1794593334198,-133.41235646778128
146701,4860,263.01472663879395,-137.30301898750082
150014,4907,270.6656422615051,-104.30961783540366
153174,4948,278.3484959602356,-126.19476969558141
155948,4985,285.52850103378296,-97.11948966262051
159032,5028,292.91116642951965,-90.5406403652997
162224,5073,300.7020857334137,-99.5531400897793
165373,5110,308.74325037002563,-95.22381798108651
168234,5148,315.84320163726807,-103.9956027852401
171233,5191,323.2416491508484,-100.13868737316213
174105,5232,330.29105854034424,-88.46622189159409
177090,5272,337.5613822937012,-134.6326842582474
179984,5312,344.5592746734619,-75.64637913210086
182848,5345,351.9486458301544,-83.65084151219004
186006,5386,360.3096079826355,-136.22488503294383
189167,5430,368.2777101993561,-99.32206230914414
192128,5466,376.0910713672638,-110.80298219166215
195157,5500,383.7143692970276,-66.05399868557633
197821,5530,391.1471998691559,-110.88060019089798
200702,5561,398.94405817985535,-112.07017156001305
203373,5590,406.3349540233612,-65.79841460634262
206659,5629,414.43844079971313,-67.32514937336884
209646,5661,422.417644739151,-86.39842770835477
212728,5693,430.6148302555084,-72.22071417302507
215731,5726,438.52036595344543,-60.9862843054075
218905,5758,447.11534571647644,-89.43645778769658
221662,5787,455.07617139816284,-51.28345412800253
224202,5814,462.59516191482544,-65.83134149847966
227065,5843,470.63080406188965,-30.145818159010048
229817,5872,478.5589711666107,-43.09323982618627
232481,5898,486.19987535476685,-57.175003406898874
235344,5927,494.1910607814789,-46.083140392670934
238090,5953,502.5693063735962,-47.49783439378763
241009,5983,510.5627830028534,-52.000838352663166
243714,6010,518.0834174156189,-37.98583466081176
246303,6035,525.5154418945312,-43.21740548738324
249074,6064,533.1419403553009,-7.453143356982091
251862,6093,540.5205597877502,-40.8855941354178
254743,6123,548.228182554245,-26.55897249618488
257437,6151,555.730509519577,-37.45746454575374
260235,6178,563.1702792644501,-30.87456918526025
262886,6206,570.5242104530334,-33.558351052878095
265695,6235,578.3557572364807,-42.39168762323147
268511,6263,585.7904708385468,0.2211100039273214
271451,6292,593.6839332580566,-19.490989811761878
274267,6323,601.1832835674286,10.708346509542782
276896,6349,608.8217582702637,-27.480812762954997
279813,6379,616.5964889526367,-17.15971312638498
282862,6410,624.1231887340546,21.183599253449742
285598,6440,631.0125920772552,0.23634325635701892
288509,6471,638.6852881908417,-18.464136505371936
291309,6503,645.7782292366028,24.757285251117597
294287,6533,653.7272348403931,-12.107576782479423
297283,6565,661.5849943161011,-5.9044555167983335
300132,6594,669.4532353878021,0.08783468356672712
302990,6624,677.2771725654602,-0.060820484615236835
306016,6657,685.2901012897491,5.390122962064282
308806,6686,692.8964974880219,-23.530221814844772
311529,6714,700.4622809886932,-5.458032374101813
314202,6742,707.4598407745361,21.7892406601001
317440,6778,715.1604673862457,-8.736034804307614
320292,6807,722.7047064304352,-17.42001239907528
323139,6836,729.9001834392548,-0.8196278692376613
326087,6867,737.347017288208,9.239651924982208
329614,6911,745.4803483486176,-6.6149490312996475
332530,6942,752.8161888122559,-7.0564453650910135
335453,6974,760.145914554596,-2.039084852800354
338291,7005,767.2682015895844,0.006037724405249634
341362,7042,774.7380790710449,1.580857564574127
344163,7072,781.9316675662994,9.183657611229396
347147,7106,789.3265912532806,14.176750926175828
350038,7138,796.521493434906,-21.808200663996328
353032,7170,803.36190366745,-24.59945298452012
356162,7207,810.4642598628998,-8.810512336860738
358864,7237,817.11470246315,13.412988614718913
362233,7277,824.9183883666992,-5.699774746796183
365144,7312,831.6081275939941,12.197747179432062
368154,7345,838.8772327899933,-25.013530599329126
371006,7374,845.8384702205658,5.7022589531094
374207,7412,853.2381908893585,-4.7467058340073915
377234,7449,859.8844835758209,-28.46650655725504
380327,7491,866.3976097106934,17.524368730905987
383286,7526,873.086341381073,-21.68826436703495
385818,7560,878.7261250019073,-4.137489184584747
388666,7592,885.0510046482086,-22.649118202419068
391900,7641,891.8144378662109,-21.162886018549933
394578,7674,898.023374080658,-46.49609542874723
397417,7708,904.4731705188751,-4.892488243613841
400368,7750,910.8855335712433,-14.777313767545547
403890,7801,918.014237165451,-43.89419008868462
407075,7845,924.6505973339081,-15.936189284070386
410425,7888,931.8631002902985,-63.16225472491296
412802,7924,936.9042255878448,-40.90570783583231
415614,7962,942.879772901535,-39.97364987215047
417447,7986,947.0808365345001,5.916165330259831
420474,8027,953.7588021755219,-33.71675612622127
423018,8065,959.1746373176575,-44.303621790761895
425335,8102,963.950382232666,-66.03290752063293
427219,8134,967.8723304271698,-25.4053041194749
429712,8175,973.1033480167389,-58.210499374497736
432088,8216,977.9811820983887,-15.780022806929344
434453,8260,982.7072701454163,-59.94499271059321
436299,8290,986.619588136673,-52.21239325273166
438365,8329,990.7421827316284,-34.55749552208797
440407,8363,995.0158596038818,-98.8596304762753
442245,8399,998.7393465042114,-79.05499579643538
444378,8436,1003.0593943595886,-55.58872007819508
446849,8484,1008.0668768882751,-68.41257144493528
449194,8527,1012.7172830104828,-44.90123181943891
451591,8573,1017.3941977024078,-86.27121933062936
453224,8605,1020.7427084445953,-85.3451928308127
455217,8646,1024.735608100891,-96.87757357000642
456988,8673,1028.6293482780457,-17.952845506738385
459600,8726,1033.5647144317627,-64.88304560467705
461872,8769,1038.2289135456085,-82.59775740285879
463980,8808,1042.8229603767395,-33.927208497014625
466260,8845,1047.4876053333282,-19.203284142076896
468903,8890,1052.7848665714264,-13.945497433539213
472354,8943,1060.0537271499634,-69.1192851086279
474276,8974,1064.1199913024902,-36.37949385314871
476587,9017,1069.0078570842743,-74.53555984776291
479025,9058,1074.2008619308472,-78.49508960055931
480711,9081,1078.1868839263916,-40.65960092775721
483474,9128,1083.8851835727692,-58.86851817402032
485668,9164,1088.6608471870422,-90.55516726982006
487885,9200,1093.5862584114075,-52.768685375796665
489702,9230,1097.652667760849,-49.06384594686291
492508,9284,1103.5062637329102,-103.16058757801952
494484,9316,1107.943900346756,-86.78032186000108
496565,9356,1112.6723449230194,-74.91983546487823
498939,9406,1117.191154718399,-61.98312139717119
500005,9426,1120.982724905014,-62.10933845544315
