time,iterations,episodes,training reward,validation reward,validation reward std,validation reward min,validation reward max,loss policy,loss critic,sigma
7.738390922546387,1,0,,0.9028368294239044,0.011443663326181288,0.8737313747406006,0.9207826852798462,-41.20263671875,0.006868943106383085,0.10000000149011612
7.847100257873535,2,0,,,,,,-47.83275604248047,0.008228731341660023,0.10000000149011612
7.96079683303833,3,0,,,,,,-51.971702575683594,0.009623982012271881,0.10000000149011612
8.075994729995728,4,1,,,,,,-36.696876525878906,0.006998700555413961,0.10000000149011612
8.190687894821167,5,1,,,,,,-43.81379699707031,0.0076961941085755825,0.10000000149011612
8.311365365982056,6,1,,,,,,-42.01935577392578,0.008273894898593426,0.10000000149011612
8.434037208557129,7,2,,,,,,-30.74947738647461,0.006303689442574978,0.10000000149011612
8.56069827079773,8,3,,,,,,-11.71073055267334,0.0017766968812793493,0.10000000149011612
8.672399282455444,9,3,,,,,,-20.551254272460938,0.0018082751194015145,0.10000000149011612
8.788089990615845,10,3,,,,,,-16.86477279663086,0.0011989459162577987,0.10000000149011612
8.902824401855469,11,3,,,,,,-15.625060081481934,0.000790958059951663,0.10000000149011612
9.018772602081299,12,3,,,,,,-17.971071243286133,0.0014917312655597925,0.10000000149011612
9.133734941482544,13,3,,,,,,-15.142611503601074,0.0025637419894337654,0.10000000149011612
9.250714302062988,14,3,,,,,,-27.773174285888672,0.004077544901520014,0.10000000149011612
9.367680549621582,15,3,,,,,,-39.81489562988281,0.006581317167729139,0.10000000149011612
9.488633394241333,16,4,,,,,,-16.353355407714844,0.007648971863090992,0.10000000149011612
9.602594375610352,17,4,,,,,,-27.64333724975586,0.006133267655968666,0.10000000149011612
9.71956753730774,18,6,,,,,,13.620929718017578,0.006207223515957594,0.10000000149011612
9.832534790039062,19,6,,,,,,-29.60745620727539,0.004174526315182447,0.10000000149011612
9.946465015411377,20,7,,,,,,-3.266148805618286,0.004031200427561998,0.10000000149011612
10.06443166732788,21,7,,,,,,-21.932945251464844,0.003238425822928548,0.10000000149011612
