step,training reward,validation reward,loss policy,loss critic,epsisode length,sigma,lr_policy
45,-95.11768757172831,-98.74111291730514,-682.3696899414062,0.43429645895957947,45,0.5,0.0001
126,-100.29918967693663,-98.74111291730514,-1848.568603515625,0.573532223701477,81,0.4999999403953552,0.0001
147,-100.1028096791706,-98.74111291730514,-88.92303466796875,0.4678446352481842,21,0.49999991059303284,0.0001
219,-94.1627275845276,-98.74111291730514,-1346.2764892578125,0.42214205861091614,72,0.4999998211860657,0.0001
242,-99.90381881245412,-98.74111291730514,24.050378799438477,0.06379403173923492,23,0.4999997615814209,0.0001
312,-94.13156687927494,-98.74111291730514,-1323.4361572265625,0.43419349193573,70,0.49999961256980896,0.0001
569,-100.98218411522976,-98.74111291730514,-17288.1875,0.4128982722759247,257,0.49999871850013733,0.0001
605,-97.14340152870864,-98.74111291730514,-304.1304016113281,0.4680039882659912,36,0.4999985694885254,0.0001
627,-100.08473842100466,-98.74111291730514,-50.2068977355957,0.13794957101345062,22,0.49999845027923584,0.0001
765,-83.32884060018114,-98.74111291730514,-3194.117919921875,0.283061146736145,138,0.49999767541885376,0.0001
847,-91.75144723266567,-98.74111291730514,-984.9293823242188,0.20801955461502075,82,0.49999716877937317,0.0001
900,-97.60299146416946,-98.74111291730514,-354.14093017578125,0.11938521265983582,53,0.4999968111515045,0.0001
945,-100.17978013833999,-98.74111291730514,158.00807189941406,0.0955367460846901,45,0.49999648332595825,0.0001
1020,-98.16234768425238,-98.74111291730514,-544.0361938476562,0.0888238251209259,75,0.4999958872795105,0.0001
1045,-97.79114454146475,-98.74111291730514,27.443111419677734,0.0664655789732933,25,0.4999956786632538,0.0001
1158,-88.48418106590225,-98.74111291730514,-1262.0086669921875,0.11090393364429474,113,0.499994695186615,0.0001
1378,-46.18046519192649,-98.74111291730514,-11059.8076171875,0.31141188740730286,220,0.4999924898147583,0.0001
1407,-97.66678304479865,-98.74111291730514,-154.8515625,0.4242303967475891,29,0.4999921917915344,0.0001
1439,-100.10942884153337,-98.74111291730514,-85.510009765625,0.1449689269065857,32,0.49999183416366577,0.0001
1460,-98.21324105499662,-98.74111291730514,-163.93995666503906,0.47095778584480286,21,0.49999159574508667,0.0001
1491,-99.30535698449239,-98.74111291730514,-137.8605194091797,0.14432619512081146,31,0.499991238117218,0.0001
1604,-90.93779926400748,-98.74111291730514,-124.45679473876953,0.1044234037399292,113,0.4999898374080658,0.0001
1640,-96.70817218597222,-98.74111291730514,-131.3705291748047,0.14549356698989868,36,0.49998939037323,0.0001
1665,-97.67516189202433,-98.74111291730514,109.03242492675781,0.14850395917892456,25,0.4999890625476837,0.0001
1705,-96.36990525190777,-98.74111291730514,-99.73492431640625,0.07202815264463425,40,0.49998852610588074,0.0001
1771,-100.22075569941808,-98.74111291730514,-1100.60693359375,0.3497704565525055,66,0.4999876320362091,0.0001
1799,-100.1608953467512,-98.74111291730514,20.696107864379883,0.041101787239313126,28,0.4999872148036957,0.0001
1936,-100.58925326851022,-98.74111291730514,-6132.841796875,0.4740600287914276,137,0.4999852180480957,0.0001
1991,-94.27159298679908,-98.74111291730514,-467.3331298828125,0.17336870729923248,55,0.49998435378074646,0.0001
2113,-85.73790982986975,-98.74111291730514,-1703.575927734375,0.11831571161746979,122,0.49998238682746887,0.0001
2181,-100.26336548419204,-98.74111291730514,269.39892578125,0.1551625281572342,68,0.49998122453689575,0.0001
2231,-99.19585608423222,-98.74111291730514,-470.67608642578125,0.18418805301189423,50,0.4999803602695465,0.0001
2274,-98.95528216643288,-98.74111291730514,-248.300048828125,0.12929117679595947,43,0.49997958540916443,0.0001
2424,-100.58899832653697,-98.74111291730514,-6361.599609375,0.3719291687011719,150,0.4999768137931824,0.0001
2509,-100.34380841591337,-98.74111291730514,210.8465576171875,0.103401318192482,85,0.49997514486312866,0.0001
2561,-100.20951460078504,-98.74111291730514,-775.6531372070312,0.3480512499809265,52,0.4999741017818451,0.0001
2588,-98.48459129683033,-98.74111291730514,-11.436517715454102,0.11030875891447067,27,0.4999735653400421,0.0001
2611,-100.11823117628228,-98.74111291730514,14.601882934570312,0.04006147012114525,23,0.4999730885028839,0.0001
2879,-83.73547386044174,-98.74111291730514,-1709.55126953125,0.03973917290568352,268,0.4999672770500183,0.0001
2935,-100.19377270981204,-98.74111291730514,415.0165100097656,0.21670803427696228,56,0.49996599555015564,0.0001
2966,-100.15451664850116,-98.74111291730514,-40.76210403442383,0.03265789896249771,31,0.49996528029441833,0.0001
3069,-87.82997372095997,-98.74111291730514,-1445.80859375,0.10919486731290817,103,0.49996280670166016,0.0001
3097,-100.10716290801065,-98.74111291730514,37.34780502319336,0.07906941324472427,28,0.49996212124824524,0.0001
3157,-100.26363169896103,-98.74111291730514,-819.436767578125,0.2723274827003479,60,0.49996066093444824,0.0001
3186,-97.35194034333108,-98.74111291730514,143.32875061035156,0.16404935717582703,29,0.49995991587638855,0.0001
3214,-100.12707732459239,-98.74111291730514,1.1405022144317627,0.011116164736449718,28,0.49995923042297363,0.0001
3237,-97.60137993948047,-98.74111291730514,76.31831359863281,0.42173629999160767,23,0.4999586343765259,0.0001
3260,-99.49746964452788,-98.74111291730514,77.74234008789062,0.29467788338661194,23,0.4999580383300781,0.0001
3322,-100.2450697670829,-98.74111291730514,-604.0991821289062,0.17863225936889648,62,0.4999564290046692,0.0001
3358,-100.15949912790529,-98.74111291730514,70.05977630615234,0.057624250650405884,36,0.4999554753303528,0.0001
3423,-93.46826576312014,-98.74111291730514,-333.792724609375,0.10653539001941681,65,0.4999537467956543,0.0001
