time,iterations,episodes,training reward,validation reward,validation reward std,validation reward min,validation reward max,loss policy,loss critic,sigma
3.5031964778900146,1,0,,0.7512199997901916,0.07564572321834462,0.5876044034957886,0.8305482268333435,-9.683051109313965,0.0019278426188975573,0.30000001192092896
3.7626824378967285,2,0,,,,,,10.277457237243652,0.005936368368566036,0.30000001192092896
4.127705812454224,3,0,,,,,,-3.1510629653930664,0.005938843358308077,0.29999998211860657
4.4972264766693115,4,0,,,,,,-2.7829644680023193,0.003434759331867099,0.29999998211860657
4.848287582397461,5,0,,,,,,-15.369973182678223,0.007811190560460091,0.2999999523162842
5.2013421058654785,6,0,,,,,,2.554351568222046,0.0012035398976877332,0.2999999523162842
5.547963857650757,7,0,,,,,,2.7492432594299316,0.002222372218966484,0.2999999225139618
5.902015447616577,8,0,,,,,,25.14216423034668,0.010014493949711323,0.2999998927116394
6.260578393936157,9,0,,,,,,3.1556410789489746,0.0014978075632825494,0.29999983310699463
6.606160879135132,10,0,,,,,,-16.560466766357422,0.004263856913894415,0.29999980330467224
6.902368068695068,11,0,,,,,,5.461557865142822,0.002156244358047843,0.29999974370002747
7.246448040008545,12,0,,,,,,9.783608436584473,0.0015646443935111165,0.2999997138977051
7.570580244064331,13,0,,,,,,-9.09282398223877,0.007891870103776455,0.2999996542930603
7.933609247207642,14,0,,,,,,-0.29672446846961975,0.0007525455439463258,0.2999995946884155
8.143540859222412,15,0,,,,,,-14.14684772491455,0.008651870302855968,0.29999950528144836
8.486637830734253,16,0,,,,,,-23.71243667602539,0.005828327964991331,0.2999994456768036
8.847671747207642,17,0,,,,,,-65.67794799804688,0.33303356170654297,0.2999993562698364
9.150674819946289,18,0,,,,,,15.43667221069336,0.010193675756454468,0.29999929666519165
9.513784170150757,19,0,,,,,,-1.9808632135391235,0.0009554464486427605,0.2999992072582245
9.880801439285278,20,0,,,,,,-0.6042531132698059,0.005816737189888954,0.2999991178512573
10.25231385231018,21,0,,,,,,0.9111589193344116,0.007491348776966333,0.2999989986419678
