step,training reward,validation reward,loss policy,loss critic,epsisode length
1715,-96.79547888135858,-83.67551807806876,-256.52117919921875,1.2690509557724,23
1734,-97.59748548983771,-83.67551807806876,-288.3026428222656,1.62363600730896,19
1764,-99.4125132912859,-83.67551807806876,-299.546142578125,0.998955488204956,30
1856,-73.3261175326993,-83.67551807806876,-2332.565673828125,0.4027951657772064,92
1900,-100.07500488759865,-83.67551807806876,-526.1461181640625,0.7548393607139587,44
1918,-100.0294658549625,-83.67551807806876,-149.8136444091797,1.4629173278808594,18
1948,-95.77362964179758,-83.67551807806876,-569.3306884765625,0.8608626127243042,30
1969,-97.09180497392845,-83.67551807806876,-233.4234619140625,1.2274770736694336,21
1999,-96.34373354557283,-83.67551807806876,-174.10743713378906,0.6543940305709839,30
2088,-87.0943355282327,-83.67551807806876,-1864.9490966796875,0.3389880955219269,89
2117,-100.0680464941175,-83.67551807806876,-315.45050048828125,0.8907451629638672,29
2460,-35.265577554979046,-83.67551807806876,-10815.82421875,0.17110586166381836,343
2487,-96.47234175003268,-83.67551807806876,-254.76394653320312,0.6696968674659729,27
2501,-100.02673733474126,-83.67551807806876,-52.21364974975586,0.9520060420036316,14
2527,-96.10279684241868,-83.67551807806876,-259.9698486328125,0.49561071395874023,26
2568,-99.9964283344234,-83.67551807806876,-445.999755859375,0.5893732309341431,41
2894,-65.46753519968705,-83.67551807806876,-12238.86328125,0.14126351475715637,326
2925,-96.68077371079471,-83.67551807806876,-380.9825744628906,0.4522508382797241,31
2964,-93.10064116716089,-83.67551807806876,-533.681396484375,0.5625053644180298,39
3009,-100.07903764713717,-83.67551807806876,-581.4280395507812,0.6728590726852417,45
3036,-100.06453997154638,-83.67551807806876,-251.78890991210938,0.6351991891860962,27
3089,-93.63999932789555,-83.67551807806876,-714.9945068359375,0.3771733343601227,53
3201,-88.59347029901633,-83.67551807806876,-2884.34765625,0.28948214650154114,112
3229,-96.39818416060643,-83.67551807806876,-247.47056579589844,0.3924904763698578,28
3253,-98.90997696735349,-83.67551807806876,-130.1301727294922,0.4526975154876709,24
3279,-96.66508712434916,-83.67551807806876,-302.3720703125,0.7043459415435791,26
3298,-100.05649674465953,-83.67551807806876,-189.86178588867188,1.0793449878692627,19
3318,-100.06098676014153,-83.67551807806876,-195.7772674560547,0.5604469776153564,20
3338,-100.05443091392954,-83.67551807806876,-151.602294921875,0.5583298802375793,20
3359,-100.00031028727972,-83.67551807806876,-144.5213623046875,0.6775153875350952,21
3379,-99.1488327998668,-83.67551807806876,-156.6930389404297,0.36466899514198303,20
3444,-100.13195526855452,-83.67551807806876,-1164.2919921875,0.3639298677444458,65
3507,-93.45572910612327,-83.67551807806876,-738.6488647460938,0.19485938549041748,63
3527,-97.8706725439115,-83.67551807806876,-61.92158126831055,0.23138602077960968,20
3541,-97.48932103799598,-83.67551807806876,-38.87245178222656,0.1973426640033722,14
3559,-99.99285053323956,-83.67551807806876,-39.19695281982422,0.2628827393054962,18
3675,-100.27146714441156,-83.67551807806876,-3282.627197265625,0.2914945185184479,116
3734,-89.78124129564328,-83.67551807806876,-843.9061889648438,0.26390567421913147,59
3783,-92.94929378617962,-83.67551807806876,-590.2977905273438,0.34828418493270874,49
3854,-90.89995372689145,-83.67551807806876,-971.8014526367188,0.20593605935573578,71
4354,79.58456946909104,-83.67551807806876,32654.60546875,0.0940498635172844,500
4401,-94.00356618399383,-83.67551807806876,-645.8082885742188,0.2540035545825958,47
4428,-97.0832462796127,-83.67551807806876,-87.90863037109375,0.12439730763435364,27
4446,-100.05385467463748,-83.67551807806876,-69.13156127929688,0.2224779725074768,18
4465,-97.46192305848854,-83.67551807806876,-106.43353271484375,0.6304605603218079,19
4486,-100.0342584292215,-83.67551807806876,-167.68264770507812,0.6092381477355957,21
4507,-97.69813865688594,-83.67551807806876,-158.6856689453125,0.6347752809524536,21
4549,-100.07399023576727,-83.67551807806876,-511.4073791503906,0.4637109637260437,42
4790,-88.01202474436825,-83.67551807806876,-8434.228515625,0.11687703430652618,241
4873,-100.20524922541654,-83.67551807806876,-1792.6593017578125,0.25592705607414246,83
5032,-98.08057312127002,-97.01611885764032,-5257.5078125,0.18013589084148407,159
5216,-100.3992503947692,-97.01611885764032,-6100.1962890625,0.16806353628635406,184
5250,-95.88930736663224,-97.01611885764032,-164.5459442138672,0.08760856091976166,34
5278,-100.04836286060308,-97.01611885764032,-136.802734375,0.26254191994667053,28
5308,-100.06084251803259,-97.01611885764032,-196.5390167236328,0.4431116580963135,30
5342,-99.04865692132353,-97.01611885764032,-329.1184387207031,0.3724384903907776,34
5359,-100.036539361216,-97.01611885764032,-105.3929214477539,0.48034653067588806,17
5471,-100.25987287322656,-97.01611885764032,-2285.89208984375,0.14492014050483704,112
5488,-100.03445016815847,-97.01611885764032,-60.535465240478516,0.441188246011734,17
5537,-100.11902245127035,-97.01611885764032,-588.9912719726562,0.2630173861980438,49
5574,-94.73203068474504,-97.01611885764032,-169.6213836669922,0.12399964779615402,37
5606,-96.36951793967592,-97.01611885764032,-244.2095947265625,0.31140273809432983,32
5637,-100.0457504393396,-97.01611885764032,-134.0936737060547,0.19532974064350128,31
5664,-96.4764201727885,-97.01611885764032,-174.89913940429688,0.30596107244491577,27
5682,-97.86780218367039,-97.01611885764032,-79.96173858642578,0.33471760153770447,18
5708,-100.0747725931833,-97.01611885764032,-100.49083709716797,0.06438791006803513,26
5800,-99.32048267329753,-97.01611885764032,-1578.4442138671875,0.18123005330562592,92
5830,-100.06964205982786,-97.01611885764032,-234.8498992919922,0.2774394154548645,30
5870,-94.13690683767345,-97.01611885764032,-335.9873352050781,0.2368176281452179,40
5884,-97.82903838688799,-97.01611885764032,-30.03095054626465,0.26515689492225647,14
5900,-97.87166616337345,-97.01611885764032,-28.844039916992188,0.24601690471172333,16
5947,-100.02077414981643,-97.01611885764032,-381.92987060546875,0.23289898037910461,47
5971,-100.08333940989678,-97.01611885764032,-137.20054626464844,0.15724126994609833,24
5988,-99.93247716996126,-97.01611885764032,-58.01341247558594,0.19726666808128357,17
6103,-100.22920382854875,-97.01611885764032,-2343.824462890625,0.15964220464229584,115
6429,-27.791673176110486,-97.01611885764032,-2719.995849609375,0.0837106704711914,326
6471,-100.12392553959381,-97.01611885764032,-423.7770080566406,0.17825011909008026,42
6495,-98.43952343832825,-97.01611885764032,-31.33883285522461,0.017535097897052765,24
6510,-99.7559864069699,-97.01611885764032,-0.0797533243894577,0.0027296540793031454,15
6528,-97.8759414447195,-97.01611885764032,-2.9638702869415283,0.0014651136007159948,18
6552,-97.00034186260064,-97.01611885764032,-19.943918228149414,0.01332012563943863,24
6574,-100.06413400445308,-97.01611885764032,-20.041383743286133,0.014115587808191776,22
6591,-100.06641109712655,-97.01611885764032,-48.52684020996094,0.11986683309078217,17
6613,-97.09353948357057,-97.01611885764032,-54.4753303527832,0.1368192881345749,22
6680,-92.29509316066542,-97.01611885764032,-963.25341796875,0.15167517960071564,67
6713,-96.80041107552461,-97.01611885764032,-107.96623229980469,0.0519828125834465,33
6735,-96.85536290997948,-97.01611885764032,-83.56473541259766,0.1270786076784134,22
6844,-83.84913316190645,-97.01611885764032,-1634.2674560546875,0.11328627914190292,109
6909,-90.80215299381143,-97.01611885764032,-641.2242431640625,0.1439804881811142,65
6926,-97.87293091290849,-97.01611885764032,-27.889183044433594,0.10929529368877411,17
7026,-83.31920199851922,-97.01611885764032,-1657.0660400390625,0.10976813733577728,100
7175,-100.30501782054111,-97.01611885764032,-2160.690185546875,0.052812717854976654,149
7334,-84.01748190286435,-97.01611885764032,-2232.419677734375,0.061210110783576965,159
7353,-100.07522304797749,-97.01611885764032,-48.1950569152832,0.04580103978514671,19
7382,-96.71741110471339,-97.01611885764032,-120.53535461425781,0.1044021025300026,29
7402,-100.04982964931969,-97.01611885764032,6.228565216064453,0.0071236807852983475,20
7435,-95.43869644382903,-97.01611885764032,-69.41264343261719,0.026960549876093864,33
7518,-92.81415232608657,-97.01611885764032,-544.9613647460938,0.046112943440675735,83
7726,-100.44722567124032,-97.01611885764032,-2251.93603515625,0.02553296834230423,208
7756,-97.39886262059099,-97.01611885764032,-140.31613159179688,0.07957504689693451,30
7845,-100.18946378461989,-97.01611885764032,-1277.8544921875,0.14134135842323303,89
7968,-100.24703187951303,-97.01611885764032,-1153.3016357421875,0.03808116912841797,123
8021,-99.74286249127567,-97.01611885764032,-572.8771362304688,0.12753891944885254,53
8058,-97.10751853394754,-97.01611885764032,-189.90252685546875,0.10716604441404343,37
8078,-96.82296110299649,-97.01611885764032,7.0954718589782715,0.005411159247159958,20
8109,-100.07275272302832,-97.01611885764032,-109.10063934326172,0.06880296021699905,31
8146,-100.0450150883624,-97.01611885764032,-119.75401306152344,0.10073570162057877,37
8303,-87.57686503386876,-97.01611885764032,-1334.8251953125,0.05037236213684082,157
8324,-97.39036461510659,-97.01611885764032,-46.52974319458008,0.06314492225646973,21
8357,-100.0746811376427,-97.01611885764032,-137.40069580078125,0.08603908866643906,33
8404,-94.48729780066787,-97.01611885764032,-106.64122009277344,0.027348065748810768,47
8426,-97.38203959929524,-97.01611885764032,-64.56848907470703,0.052492015063762665,22
8442,-97.92080793259083,-97.01611885764032,-20.36268424987793,0.026496104896068573,16
8458,-100.0292289202896,-97.01611885764032,-5.393555164337158,0.004608033690601587,16
8486,-96.39360042462395,-97.01611885764032,-62.0992431640625,0.05022800341248512,28
8513,-97.04877876306955,-97.01611885764032,-59.98077392578125,0.04428676515817642,27
8531,-100.04476136084953,-97.01611885764032,27.5166072845459,0.03290482610464096,18
8550,-97.31690341938383,-97.01611885764032,-37.1356315612793,0.03411450237035751,19
8569,-97.41305904495307,-97.01611885764032,-24.770828247070312,0.021103279665112495,19
8598,-100.08670851852122,-97.01611885764032,-97.61701202392578,0.053208958357572556,29
8615,-100.03198395820436,-97.01611885764032,23.42792320251465,0.04103158041834831,17
8631,-100.02105552737339,-97.01611885764032,3.6747984886169434,0.010268889367580414,16
8672,-92.72140967156156,-97.01611885764032,-214.96926879882812,0.09789445996284485,41
8694,-97.25683961661707,-97.01611885764032,15.459997177124023,0.009942213073372841,22
8781,-77.5086437375594,-97.01611885764032,-949.4959716796875,0.09408126026391983,87
8829,-94.04093516877583,-97.01611885764032,-195.89242553710938,0.0457637794315815,48
8849,-98.0552136752267,-97.01611885764032,-9.460311889648438,0.013080690987408161,20
8889,-95.6789368353252,-97.01611885764032,-121.01593017578125,0.025922367349267006,40
8915,-97.84307401251863,-97.01611885764032,-12.922527313232422,0.0066955494694411755,26
8950,-100.05400349551428,-97.01611885764032,-83.9603271484375,0.051412321627140045,35
8971,-97.29192388623812,-97.01611885764032,-20.463613510131836,0.014039748348295689,21
8990,-97.49029439516744,-97.01611885764032,15.481597900390625,0.021312639117240906,19
9016,-100.06758838260089,-97.01611885764032,-46.7411003112793,0.03218463435769081,26
9036,-97.05359242072005,-97.01611885764032,6.454638481140137,0.0050849043764173985,20
9051,-97.81638356862095,-97.01611885764032,-6.392602920532227,0.003604379715397954,15
9110,-95.23074834831397,-97.01611885764032,-539.4364013671875,0.09137610346078873,59
9230,-92.20501113669724,-97.01611885764032,-1578.31689453125,0.0668630599975586,120
9251,-96.34898848170997,-97.01611885764032,-30.78052520751953,0.032121263444423676,21
9279,-100.07237995372998,-97.01611885764032,-28.95020866394043,0.007322066929191351,28
9299,-100.02613710533785,-97.01611885764032,-6.768354892730713,0.006141964811831713,20
9485,-100.4266744095401,-97.01611885764032,-3854.41845703125,0.06556176394224167,186
9534,-100.1185066617013,-97.01611885764032,-413.46600341796875,0.12899847328662872,49
9556,-96.40937396781919,-97.01611885764032,-5.323108673095703,0.001307748258113861,22
9589,-96.4714235939523,-97.01611885764032,-100.1974868774414,0.04423310607671738,33
9648,-93.96387632661454,-97.01611885764032,-411.5392150878906,0.08334843069314957,59
9820,-77.34459921444386,-97.01611885764032,-1377.744140625,0.03255471959710121,172
9926,-91.8869576014792,-97.01611885764032,-1300.99462890625,0.09945522993803024,106
10021,-100.20943239783298,-52.640550709259344,-1201.505615234375,0.09424814581871033,95
10076,-92.79386118117782,-52.640550709259344,-317.5470886230469,0.08934098482131958,55
10092,-100.04074992521038,-52.640550709259344,-0.9021681547164917,0.0022070705890655518,16
10173,-89.72972176220401,-52.640550709259344,-845.2869262695312,0.09232942759990692,81
10200,-97.01531541949419,-52.640550709259344,7.52736759185791,0.007488553412258625,27
10217,-97.86096942124169,-52.640550709259344,-6.978506088256836,0.0029676216654479504,17
10239,-100.04510691700898,-52.640550709259344,6.387883186340332,0.0010696311946958303,22
10422,-31.117863195384587,-52.640550709259344,-1569.279541015625,0.0557427816092968,183
10672,-81.70796363154022,-52.640550709259344,-1117.0875244140625,0.010578635148704052,250
10701,-96.28042483247555,-52.640550709259344,-50.08210372924805,0.015152756124734879,29
10813,-83.19053933102259,-52.640550709259344,-1341.713623046875,0.050386056303977966,112
10837,-97.09088618035457,-52.640550709259344,23.915725708007812,0.010399676859378815,24
10903,-90.79483791822975,-52.640550709259344,-442.60076904296875,0.05151839554309845,66
10921,-97.87717653837899,-52.640550709259344,70.99673461914062,0.08769635111093521,18
10948,-97.13396756829388,-52.640550709259344,-26.358779907226562,0.01149950921535492,27
10978,-94.73484320330829,-52.640550709259344,-59.426639556884766,0.045801952481269836,30
11005,-96.61028643593022,-52.640550709259344,-18.83372688293457,0.00601576641201973,27
11053,-90.09260654241916,-52.640550709259344,-267.6671142578125,0.05860845372080803,48
11081,-96.71661055359073,-52.640550709259344,-21.007333755493164,0.00447734072804451,28
11103,-96.69724942097503,-52.640550709259344,-33.96515655517578,0.023663733154535294,22
11201,-98.65327466969566,-52.640550709259344,-1240.9451904296875,0.08168385177850723,98
11223,-100.05398908661118,-52.640550709259344,10.877801895141602,0.006054336205124855,22
11428,-2.9477675708141042,-52.640550709259344,1531.68896484375,0.07424044609069824,205
11593,-100.43048954741005,-52.640550709259344,-3577.564208984375,0.06823226064443588,165
11633,-100.07732002001649,-52.640550709259344,-108.98567199707031,0.030370060354471207,40
11667,-100.07233262261548,-52.640550709259344,-43.45770263671875,0.014036877080798149,34
11684,-97.68486017274427,-52.640550709259344,5.107434272766113,0.007755603641271591,17
11700,-97.86514129991701,-52.640550709259344,26.82285499572754,0.0856446921825409,16
11735,-95.95034354399104,-52.640550709259344,-11.768640518188477,0.004137798212468624,35
11753,-97.45609926741463,-52.640550709259344,49.47124481201172,0.029966028407216072,18
11774,-99.27530470386876,-52.640550709259344,6.305953502655029,0.002323414199054241,21
11803,-95.46039203694818,-52.640550709259344,-48.913761138916016,0.03033420257270336,29
11864,-92.25951743525366,-52.640550709259344,-400.88336181640625,0.05392264574766159,61
11900,-96.19820290669668,-52.640550709259344,-93.30620574951172,0.02247058041393757,36
11919,-99.55997411627538,-52.640550709259344,18.7445125579834,0.01939225383102894,19
11966,-98.92675161382624,-52.640550709259344,-192.56927490234375,0.028166638687253,47
12028,-84.33797195283842,-52.640550709259344,-360.1594543457031,0.05462758243083954,62
12069,-94.87049537512965,-52.640550709259344,-120.93659973144531,0.03433612361550331,41
12105,-93.94138914689574,-52.640550709259344,-129.3841094970703,0.04178140312433243,36
12123,-100.02324532609782,-52.640550709259344,10.869043350219727,0.01734033040702343,18
12143,-99.90004672488021,-52.640550709259344,3.3575451374053955,0.0016152869211509824,20
12169,-95.5946668810866,-52.640550709259344,-29.046064376831055,0.016788356006145477,26
12352,-86.98738060150242,-52.640550709259344,-2475.69140625,0.06551997363567352,183
12372,-97.71329746092306,-52.640550709259344,67.61893463134766,0.06476779282093048,20
12399,-96.76198048532774,-52.640550709259344,-14.319620132446289,0.006271126680076122,27
12422,-96.58049113881498,-52.640550709259344,1.7356301546096802,0.0004109431756660342,23
12440,-97.64301510344376,-52.640550709259344,15.752470016479492,0.009024135768413544,18
12501,-100.14383261658637,-52.640550709259344,-216.6789093017578,0.01663716696202755,61
12762,-32.48640620442322,-52.640550709259344,2189.93505859375,0.04736446216702461,261
12782,-100.00831480924899,-52.640550709259344,19.987899780273438,0.022881867364048958,20
12824,-100.14505269832208,-52.640550709259344,-170.823486328125,0.02086901105940342,42
12851,-96.00136327571067,-52.640550709259344,-20.488554000854492,0.007957779802381992,27
12876,-96.00519911223857,-52.640550709259344,-45.9242057800293,0.021382007747888565,25
12902,-99.16467316260241,-52.640550709259344,11.593177795410156,0.002679995261132717,26
13320,-57.10293569291713,-52.640550709259344,9084.337890625,0.040108032524585724,418
13373,-100.12066030677215,-52.640550709259344,-235.0191650390625,0.03806691616773605,53
13403,-95.94407602359593,-52.640550709259344,-17.589557647705078,0.001794735318981111,30
13426,-97.15247448324226,-52.640550709259344,-9.55004596710205,0.004318879917263985,23
13445,-97.34643592762222,-52.640550709259344,13.616819381713867,0.01126614585518837,19
13521,-86.18142482239637,-52.640550709259344,-827.1359252929688,0.08655757457017899,76
13543,-100.043410687515,-52.640550709259344,-4.37230920791626,0.0005599039141088724,22
13574,-100.06098125969544,-52.640550709259344,-84.51050567626953,0.05067378655076027,31
13601,-99.026339258902,-52.640550709259344,4.584918022155762,0.0029696240089833736,27
13624,-98.47111850562669,-52.640550709259344,22.556177139282227,0.017749497666954994,23
13649,-96.60523677133841,-52.640550709259344,-8.033085823059082,0.004576635546982288,25
13714,-99.70460425849842,-52.640550709259344,-382.4063720703125,0.037646614015102386,65
13739,-97.01866113196957,-52.640550709259344,1.7183717489242554,0.004624101798981428,25
13759,-100.0290710906122,-52.640550709259344,2.9805679321289062,0.0007980164373293519,20
13782,-99.90921936043333,-52.640550709259344,5.682784080505371,0.005865363869816065,23
13801,-97.37958125766818,-52.640550709259344,11.115728378295898,0.01402220968157053,19
13841,-95.04580861449926,-52.640550709259344,-108.99267578125,0.02757187932729721,40
13892,-93.57480555006987,-52.640550709259344,-183.73468017578125,0.03556930646300316,51
13911,-100.06367300912407,-52.640550709259344,15.247936248779297,0.023296566680073738,19
13929,-100.06947341855266,-52.640550709259344,17.574880599975586,0.00819916557520628,18
13947,-98.5495547385799,-52.640550709259344,19.407310485839844,0.02730734273791313,18
13975,-97.83736167320959,-52.640550709259344,-2.882869243621826,0.0031066855881363153,28
14044,-100.17187563753805,-52.640550709259344,-697.53515625,0.08566122502088547,69
14143,-91.34618483752911,-52.640550709259344,-863.3615112304688,0.0702618733048439,99
14163,-97.18043846966975,-52.640550709259344,19.292333602905273,0.00966006051748991,20
14183,-97.6750796945671,-52.640550709259344,-2.7014870643615723,0.0052675362676382065,20
14204,-100.0522809086724,-52.640550709259344,-13.737597465515137,0.006575592793524265,21
14238,-95.82192265507274,-52.640550709259344,-17.508413314819336,0.0033041045535355806,34
14287,-93.73831632780957,-52.640550709259344,-225.56565856933594,0.038061514496803284,49
14313,-100.0621621642872,-52.640550709259344,-40.79323959350586,0.018553532660007477,26
14356,-94.2222926763086,-52.640550709259344,-151.05381774902344,0.024972498416900635,43
14376,-97.1339233450999,-52.640550709259344,13.423789978027344,0.006435607094317675,20
14410,-95.86178287375515,-52.640550709259344,-85.7345199584961,0.015558603219687939,34
14742,-76.82408044225068,-52.640550709259344,-89.7349853515625,0.02342703379690647,332
14773,-95.13703143420935,-52.640550709259344,-41.580570220947266,0.013758759014308453,31
14830,-98.62698971188365,-52.640550709259344,-332.6917724609375,0.03892965987324715,57
14924,-87.82980045231318,-52.640550709259344,-706.7003784179688,0.06827263534069061,94
14947,-100.05985757256803,-52.640550709259344,-12.324207305908203,0.0010957828490063548,23
14965,-100.04970867176644,-52.640550709259344,36.8669319152832,0.044074688106775284,18
14984,-97.79648464709862,-52.640550709259344,21.413318634033203,0.055001627653837204,19
15001,-97.81761587097253,-96.29415169075583,2.6435787677764893,0.0032105990685522556,17
15017,-97.80737661022067,-96.29415169075583,18.0845947265625,0.04848327115178108,16
15053,-94.32679079521733,-96.29415169075583,-72.4889907836914,0.029814545065164566,36
15084,-99.60609764721812,-96.29415169075583,-34.71836853027344,0.011551250703632832,31
15104,-97.76548769719284,-96.29415169075583,24.752687454223633,0.03647049888968468,20
15131,-99.73004495236091,-96.29415169075583,-36.3343505859375,0.01827801950275898,27
15189,-92.85240948594128,-96.29415169075583,-293.6122741699219,0.050471868366003036,58
15207,-100.07471247995818,-96.29415169075583,16.38466453552246,0.012261840514838696,18
15223,-100.0356583558746,-96.29415169075583,18.20244026184082,0.04411538690328598,16
15253,-99.47688995831527,-96.29415169075583,-74.76026153564453,0.032243769615888596,30
15273,-97.75011472396099,-96.29415169075583,13.076412200927734,0.020205538719892502,20
15485,-83.67481858955463,-96.29415169075583,-1323.84033203125,0.010179136879742146,212
15502,-100.03153751990612,-96.29415169075583,-1.1684035062789917,0.001776986988261342,17
15527,-96.8646426499804,-96.29415169075583,-14.7861328125,0.009136113338172436,25
15719,-83.79008467438888,-96.29415169075583,-2512.025390625,0.02228720299899578,192
15738,-97.67265021823914,-96.29415169075583,30.559301376342773,0.02045581303536892,19
15795,-100.10721463400948,-96.29415169075583,-404.1329345703125,0.10142980515956879,57
15821,-100.05353859424031,-96.29415169075583,-44.22679901123047,0.02684427797794342,26
15839,-100.03967012225257,-96.29415169075583,12.529435157775879,0.009505490772426128,18
16027,-43.396280697059545,-96.29415169075583,-154.97584533691406,0.06098264455795288,188
16048,-97.85287208285422,-96.29415169075583,28.188955307006836,0.017703626304864883,21
16092,-100.07130306369744,-96.29415169075583,-179.8717803955078,0.08674471080303192,44
16163,-91.04322965001279,-96.29415169075583,-409.781982421875,0.0349707193672657,71
16185,-99.77426914518583,-96.29415169075583,9.959142684936523,0.0025194277986884117,22
16208,-99.77432630789744,-96.29415169075583,7.102488994598389,0.00489093316718936,23
16276,-87.12617547876175,-96.29415169075583,-498.6416015625,0.061082277446985245,68
16446,-88.18744848604851,-96.29415169075583,-2166.814697265625,0.032448772341012955,170
16462,-100.02469625129515,-96.29415169075583,6.330545902252197,0.008110519498586655,16
16585,-88.49321242851587,-96.29415169075583,-1431.211181640625,0.04624553024768829,123
16619,-95.69794943382294,-96.29415169075583,-101.30492401123047,0.02692527323961258,34
16643,-99.83564519053533,-96.29415169075583,-10.78115177154541,0.005713388789445162,24
16695,-100.10407449119896,-96.29415169075583,-186.97216796875,0.03028910607099533,52
16724,-95.81825834100937,-96.29415169075583,-42.44925308227539,0.01401904970407486,29
16751,-100.04665750390132,-96.29415169075583,-17.560216903686523,0.008072598837316036,27
16788,-100.08521357195423,-96.29415169075583,-64.01173400878906,0.012716985307633877,37
16810,-100.06100037076521,-96.29415169075583,-36.05282211303711,0.02174520120024681,22
16838,-96.33228311739185,-96.29415169075583,-28.580646514892578,0.0028888683300465345,28
16861,-97.48624492316326,-96.29415169075583,21.531356811523438,0.009176704101264477,23
16881,-97.66219716381966,-96.29415169075583,19.41793441772461,0.026315385475754738,20
16920,-95.4608413139124,-96.29415169075583,-103.3990249633789,0.04357448220252991,39
16950,-100.0649329948701,-96.29415169075583,-80.17529296875,0.031295549124479294,30
16974,-100.05195990540736,-96.29415169075583,-14.331347465515137,0.005681356880813837,24
17024,-100.11651351023022,-96.29415169075583,-276.2916259765625,0.06525781005620956,50
17145,-86.16337782661554,-96.29415169075583,-1706.852783203125,0.07330576330423355,121
17191,-93.87748083536462,-96.29415169075583,-108.02052307128906,0.04357164353132248,46
17250,-93.64334054365384,-96.29415169075583,-268.6070861816406,0.039528802037239075,59
17447,-92.34097908849606,-96.29415169075583,-1856.89990234375,0.021628618240356445,197
17567,-90.32088496991183,-96.29415169075583,-1201.0999755859375,0.06294459104537964,120
17592,-96.35148792863947,-96.29415169075583,-3.9383113384246826,0.001509558642283082,25
17631,-100.06757589478325,-96.29415169075583,-57.543113708496094,0.015763871371746063,39
17653,-97.26529740629485,-96.29415169075583,7.275022983551025,0.004148855805397034,22
17671,-100.0360729397944,-96.29415169075583,16.739484786987305,0.025969242677092552,18
17690,-97.51606265109581,-96.29415169075583,50.950439453125,0.04989025369286537,19
17722,-95.5306814622636,-96.29415169075583,-33.47615432739258,0.0062426552176475525,32
17792,-100.14711589947706,-96.29415169075583,-224.3612060546875,0.013473664410412312,70
17820,-100.0613248658301,-96.29415169075583,15.383647918701172,0.0026685416232794523,28
17870,-93.04916141291324,-96.29415169075583,-191.1466522216797,0.02769274264574051,50
18131,-100.59007084264309,-96.29415169075583,2995.158203125,0.02301163226366043,261
18167,-94.41540613154575,-96.29415169075583,-45.412227630615234,0.01261095143854618,36
18191,-100.06416179282724,-96.29415169075583,18.649839401245117,0.003832918358966708,24
18207,-100.0548052301547,-96.29415169075583,27.644100189208984,0.01869095303118229,16
18229,-100.06635037468004,-96.29415169075583,29.134674072265625,0.015801692381501198,22
18255,-96.07623215901549,-96.29415169075583,-17.94550895690918,0.002444745972752571,26
18419,-100.40025319589853,-96.29415169075583,-2754.1728515625,0.04745949059724808,164
18453,-100.04344629156185,-96.29415169075583,-21.475013732910156,0.003929803613573313,34
18472,-100.02026045237203,-96.29415169075583,12.661979675292969,0.029118284583091736,19
18499,-96.88726296478008,-96.29415169075583,8.252286911010742,0.0010380051098763943,27
18517,-97.64234211380244,-96.29415169075583,9.024602890014648,0.010593387298285961,18
18537,-100.04696561745754,-96.29415169075583,2.36444354057312,0.001017858274281025,20
18573,-95.69802819240704,-96.29415169075583,-29.48626136779785,0.006817578803747892,36
18676,-89.37074668987952,-96.29415169075583,-758.744140625,0.048202671110630035,103
18703,-100.05290672723305,-96.29415169075583,13.851587295532227,0.0017024563858285546,27
18761,-91.01956077998943,-96.29415169075583,-319.6109619140625,0.05079672113060951,58
