step,training reward,validation reward,loss policy,loss critic,epsisode length,sigma,lr_policy
50,-0.17238989846373443,-100.14110461459495,-57.9704475402832,0.007505177985876799,50,0.5,0.0001
100,-0.2180889685987495,-100.14110461459495,0.32433873414993286,0.0005162915331311524,50,0.4999999701976776,0.0001
150,-100.2378753457524,-100.14110461459495,-584.3093872070312,0.19593164324760437,50,0.49999991059303284,0.0001
182,-97.06252466622391,-100.14110461459495,113.59585571289062,0.07271116971969604,32,0.49999988079071045,0.0001
230,-94.09984822788465,-100.14110461459495,-1373.200927734375,1.410535454750061,48,0.4999997913837433,0.0001
261,-97.4747764795029,-100.14110461459495,-749.4227905273438,2.064534902572632,31,0.4999997317790985,0.0001
289,-98.58188412163872,-100.14110461459495,15.762815475463867,0.04650893434882164,28,0.49999967217445374,0.0001
312,-100.10963141653338,-100.14110461459495,-333.58062744140625,2.6887102127075195,23,0.49999961256980896,0.0001
334,-99.77700858167373,-100.14110461459495,63.104061126708984,0.23523135483264923,22,0.4999995529651642,0.0001
363,-100.15638431807747,-100.14110461459495,-15.402223587036133,0.006082017440348864,29,0.4999994933605194,0.0001
413,-0.23328130331356078,-100.14110461459495,-166.36788940429688,0.022666551172733307,50,0.4999993145465851,0.0001
430,-100.10599663318135,-100.14110461459495,-17.33371353149414,0.047209642827510834,17,0.4999992847442627,0.0001
480,6.63581273327145,-100.14110461459495,17.825130462646484,0.0016875212313607335,50,0.499999076128006,0.0001
487,-100.05251869186759,-100.14110461459495,-2.1930088996887207,0.057349689304828644,7,0.499999076128006,0.0001
514,-97.98707218607888,-100.14110461459495,97.95057678222656,0.14827579259872437,27,0.49999895691871643,0.0001
539,-98.67750647412322,-100.14110461459495,48.06901931762695,0.08251701295375824,25,0.49999886751174927,0.0001
578,-100.18238507739443,-100.14110461459495,-50.294281005859375,0.008986924774944782,39,0.49999868869781494,0.0001
628,-0.19299078809126513,-100.14110461459495,-57.44814682006836,0.0068380581215023994,50,0.49999845027923584,0.0001
664,-100.14379725489562,-100.14110461459495,-210.96051025390625,0.17212779819965363,36,0.4999982714653015,0.0001
714,9.022005951963365,-100.14110461459495,21.785429000854492,0.005588595289736986,50,0.49999797344207764,0.0001
739,-100.1185309888242,-100.14110461459495,-120.51355743408203,0.12942776083946228,25,0.4999978542327881,0.0001
777,-100.18532612305717,-100.14110461459495,-69.25579833984375,0.014052581042051315,38,0.499997615814209,0.0001
805,-100.16535223188112,-100.14110461459495,-699.5261840820312,2.548245668411255,28,0.49999743700027466,0.0001
855,7.065057242594776,-100.14110461459495,-191.5852508544922,0.02832425944507122,50,0.4999971091747284,0.0001
889,-100.07395008322783,-100.14110461459495,-121.44730377197266,0.047544918954372406,34,0.4999968707561493,0.0001
920,-100.147693366569,-100.14110461459495,-705.8027954101562,1.643954873085022,31,0.4999966621398926,0.0001
967,-94.65737948352762,-100.14110461459495,-103.0076675415039,0.01616057939827442,47,0.4999963045120239,0.0001
1017,12.733382986742072,-100.14110461459495,5.831984996795654,0.0029262194875627756,50,0.4999959170818329,0.0001
1048,-100.16153120086528,-100.14110461459495,-75.57183074951172,0.057968366891145706,31,0.4999956786632538,0.0001
1085,-100.13638297072612,-100.14110461459495,-506.4984436035156,1.3957431316375732,37,0.4999953508377075,0.0001
1129,-100.25127147405874,-100.14110461459495,-296.8677673339844,0.06822074949741364,44,0.4999949634075165,0.0001
1173,-100.25134568406793,-100.14110461459495,-281.49456787109375,0.09465575218200684,44,0.49999457597732544,0.0001
1217,-100.18217348889448,-100.14110461459495,-909.0789184570312,1.3716821670532227,44,0.499994158744812,0.0001
1267,11.431675397179788,-100.14110461459495,39.26801300048828,0.00238996185362339,50,0.4999936521053314,0.0001
1294,-100.15507693882682,-100.14110461459495,-49.390350341796875,0.05040518566966057,27,0.49999338388442993,0.0001
1323,-97.03298592366627,-100.14110461459495,44.8756103515625,0.025062866508960724,29,0.49999308586120605,0.0001
1355,-100.16259607067332,-100.14110461459495,-706.0889892578125,1.725744605064392,32,0.4999927580356598,0.0001
1402,-100.18372759901831,-100.14110461459495,-939.1531372070312,1.0603224039077759,47,0.4999922513961792,0.0001
1452,-0.26590585173107684,-100.14110461459495,-155.56997680664062,0.036583974957466125,50,0.49999168515205383,0.0001
1455,-100.01214668550529,-100.14110461459495,-0.40877702832221985,0.002490757731720805,3,0.49999165534973145,0.0001
1499,-96.90614989114692,-100.14110461459495,-73.53621673583984,0.01815100573003292,44,0.49999111890792847,0.0001
1525,-97.82967661111616,-100.14110461459495,-225.16189575195312,1.5911970138549805,26,0.4999908208847046,0.0001
1568,-93.79039517807541,-100.14110461459495,-127.64738464355469,0.028985347598791122,43,0.4999902844429016,0.0001
1606,-99.63786540029105,-100.14110461459495,-6.964156150817871,0.0032061408273875713,38,0.4999898076057434,0.0001
1655,-100.163077776524,-100.14110461459495,-674.7197875976562,0.8408994078636169,49,0.49998918175697327,0.0001
1705,0.3218855822997284,-100.14110461459495,-82.27862548828125,0.010466765612363815,50,0.49998852610588074,0.0001
1717,-100.0644623467233,-100.14110461459495,-3.146484851837158,0.015725376084446907,12,0.4999883472919464,0.0001
1743,-98.141727946233,-100.14110461459495,131.16259765625,0.24888235330581665,26,0.49998801946640015,0.0001
1793,4.635658950483048,-100.14110461459495,-257.32275390625,0.04731466993689537,50,0.49998730421066284,0.0001
1801,-100.05847340199398,-100.14110461459495,0.9298489689826965,0.0029541447293013334,8,0.4999871850013733,0.0001
1833,-96.17305454099551,-100.14110461459495,20.260210037231445,0.003964707255363464,32,0.4999867379665375,0.0001
1875,-100.04185245261033,-100.14110461459495,-55.62718200683594,0.014222501777112484,42,0.49998611211776733,0.0001
1925,17.04978411004413,-100.14110461459495,70.81594848632812,0.005000284407287836,50,0.49998536705970764,0.0001
