step,training reward,validation reward,loss policy,loss critic,epsisode length
2190,-89.8456226687922,-94.85782850091346,-770.999755859375,0.03297397866845131,304
2224,-97.25765306960056,-94.85782850091346,-428.9521789550781,0.2894219756126404,34
2252,-97.30981547020201,-94.85782850091346,-200.14520263671875,0.30489903688430786,28
2281,-97.29776954471163,-94.85782850091346,38.81475830078125,0.016017869114875793,29
2308,-100.0938355854887,-94.85782850091346,14.292716026306152,0.012961669825017452,27
2392,-100.29455668690935,-94.85782850091346,112.06411743164062,0.021729907020926476,84
2425,-97.1549448678852,-94.85782850091346,6.5810089111328125,0.017148403450846672,33
2449,-100.10921642821631,-94.85782850091346,-219.4556427001953,0.3846314251422882,24
2473,-98.01193764983327,-94.85782850091346,4.643355846405029,0.01236141100525856,24
2524,-95.1073815656855,-97.1207808820036,-314.0101013183594,0.13074547052383423,51
2572,-100.18348060210701,-97.1207808820036,-363.9974365234375,0.1480582356452942,48
2673,-93.07385501631143,-97.1207808820036,254.4945526123047,0.034189291298389435,101
2725,-100.18297089029693,-97.1207808820036,24.50303077697754,0.015484115108847618,52
2781,-99.48969630274223,-97.1207808820036,-364.4755859375,0.11556176096200943,56
2820,-100.12023778565344,-97.1207808820036,-217.4217987060547,0.18262432515621185,39
2889,-100.26444075623749,-97.1207808820036,-471.0305480957031,0.09819002449512482,69
2992,-89.8138571788877,-97.1207808820036,-634.7796630859375,0.05817738175392151,103
3307,-101.26489807639155,-97.1207808820036,3825.7685546875,0.01400043349713087,315
3340,-99.17353103551795,-97.1207808820036,8.533746719360352,0.011455966159701347,33
3436,-100.3891765820299,-97.1207808820036,-690.4517211914062,0.06288765370845795,96
3541,-100.4817756236589,-97.1207808820036,-1030.1737060546875,0.05407197028398514,105
3565,-100.08409798862704,-97.1207808820036,-4.992260932922363,0.013561719097197056,24
3641,-100.28204815939534,-97.1207808820036,-466.04241943359375,0.07345005124807358,76
4141,68.03580548973403,-97.1207808820036,8938.076171875,0.006573490798473358,500
4165,-100.01505232149793,-97.1207808820036,-10.372241020202637,0.010873435996472836,24
4190,-97.12817614438245,-97.1207808820036,-60.27256393432617,0.17831306159496307,25
4231,-97.02303927764297,-97.1207808820036,-12.293573379516602,0.01742200180888176,41
4254,-100.07657182164257,-97.1207808820036,-79.51495361328125,0.20284664630889893,23
4285,-97.47850840739557,-97.1207808820036,-169.97378540039062,0.12322428822517395,31
4465,-82.47821064607706,-97.1207808820036,567.4209594726562,0.013772738166153431,180
4500,-100.14452110338607,-97.1207808820036,-193.0597381591797,0.1296551525592804,35
4549,-94.9131721497397,-97.1207808820036,-282.1954650878906,0.0757531151175499,49
4951,-43.14338780463072,-97.1207808820036,3118.620849609375,0.01869506947696209,402
5098,-87.09280201198999,-94.83303719406831,622.38037109375,0.018132949247956276,147
5143,-97.94212884676381,-94.83303719406831,-236.96145629882812,0.08243870735168457,45
5180,-97.14736841410513,-94.83303719406831,-125.70782470703125,0.08974627405405045,37
5235,-93.06192733562784,-94.83303719406831,-214.052490234375,0.060631975531578064,55
5260,-100.08767692468246,-94.83303719406831,5.435526371002197,0.010825962759554386,25
5330,-93.24119638362026,-94.83303719406831,66.39205169677734,0.015864994376897812,70
5373,-100.13892887220572,-94.83303719406831,2.803225040435791,0.01922486536204815,43
5423,-100.17548261687625,-94.83303719406831,37.407291412353516,0.02039080113172531,50
5486,-94.09783428543597,-94.83303719406831,17.551349639892578,0.0217442624270916,63
5517,-100.138944471375,-94.83303719406831,-146.2508087158203,0.09130916744470596,31
5547,-100.1179339432565,-94.83303719406831,-99.37741088867188,0.09055507183074951,30
5685,-88.28530151680025,-94.83303719406831,-28.220075607299805,0.027435222640633583,138
5722,-96.64959970198106,-94.83303719406831,-126.43919372558594,0.07013842463493347,37
5751,-96.98468122567283,-94.83303719406831,-87.9035415649414,0.07689058780670166,29
5802,-95.24562609735403,-94.83303719406831,-46.38280487060547,0.018586987629532814,51
5840,-100.1228971335513,-94.83303719406831,-105.17244720458984,0.06359126418828964,38
6150,-95.07031962772453,-94.83303719406831,4274.490234375,0.03348178416490555,310
6182,-99.99211626910255,-94.83303719406831,-109.07302856445312,0.06424957513809204,32
6212,-99.03922368664644,-94.83303719406831,-116.75631713867188,0.06511034816503525,30
6258,-95.02396072298598,-94.83303719406831,-143.2696533203125,0.0463801808655262,46
6296,-97.05681364811608,-94.83303719406831,-6.845454216003418,0.016511963680386543,38
6320,-100.09480324044125,-94.83303719406831,1.850393295288086,0.007680611684918404,24
6367,-100.20329522754764,-94.83303719406831,-113.18012237548828,0.0402432419359684,47
6499,-86.65450992668048,-94.83303719406831,279.2703857421875,0.010797761380672455,132
6533,-98.64959880385868,-94.83303719406831,-22.6343994140625,0.013463054783642292,34
6609,-90.62398743616541,-94.83303719406831,-24.007957458496094,0.016980022192001343,76
6658,-100.14446241458063,-94.83303719406831,14.339996337890625,0.019454874098300934,49
6874,-94.50806222416759,-94.83303719406831,3150.70166015625,0.041944246739149094,216
6955,-93.57882200530787,-94.83303719406831,41.15822982788086,0.020798932760953903,81
7037,-92.58179404069779,-94.83303719406831,95.73194885253906,0.01973196491599083,82
7121,-100.30842105893225,-94.83303719406831,336.31549072265625,0.030018480494618416,84
7354,-74.04319318576745,-94.83303719406831,1677.0189208984375,0.01868453249335289,233
7464,-100.40648196797338,-94.83303719406831,-38.74235153198242,0.0252822395414114,110
7485,-99.47336949018063,-94.83303719406831,-28.6945858001709,0.04320058971643448,21
7526,-100.1746712840104,-88.8157196611719,34.962913513183594,0.015596487559378147,41
7550,-100.01827401729679,-88.8157196611719,-3.540675640106201,0.012644222937524319,24
7586,-100.14359300411525,-88.8157196611719,27.89532470703125,0.009682406671345234,36
7697,-91.37828324173825,-88.8157196611719,407.4222106933594,0.018984856083989143,111
7734,-96.916964778502,-88.8157196611719,3.551051139831543,0.015242597088217735,37
7755,-100.08282523212984,-88.8157196611719,-4.413607597351074,0.00975821353495121,21
8174,-82.22402331070907,-88.8157196611719,8182.94189453125,0.024040628224611282,419
8199,-97.9903033095834,-88.8157196611719,-26.57115364074707,0.017746422439813614,25
8233,-100.11474425107008,-88.8157196611719,-44.27935028076172,0.03388264402747154,34
8272,-100.13689237064682,-88.8157196611719,-54.87237548828125,0.03425648808479309,39
8370,-100.35655517410487,-88.8157196611719,-28.609207153320312,0.025660520419478416,98
8408,-96.9782395649454,-88.8157196611719,-10.247485160827637,0.01623430848121643,38
8552,-88.29661773525731,-88.8157196611719,676.7750244140625,0.01909543201327324,144
8577,-100.08673136063953,-88.8157196611719,-25.688386917114258,0.03182036057114601,25
8606,-97.31909076924785,-88.8157196611719,-21.032514572143555,0.034548912197351456,29
8794,-84.55403655721602,-88.8157196611719,1140.5712890625,0.01977931521832943,188
8828,-97.07010910861936,-88.8157196611719,-3.1013834476470947,0.014382025226950645,34
8866,-96.92948786897614,-88.8157196611719,-23.42344856262207,0.03550492972135544,38
9238,12.455266312215826,-88.8157196611719,6672.6806640625,0.021717682480812073,372
9296,-95.77452569236448,-88.8157196611719,-26.69393539428711,0.02236887626349926,58
9483,-87.89918394230699,-88.8157196611719,671.720458984375,0.01412370428442955,187
9600,-85.10590220999438,-88.8157196611719,287.00323486328125,0.030387215316295624,117
9650,-94.95461910081212,-88.8157196611719,-61.873714447021484,0.030236421152949333,50
9679,-97.00566565884219,-88.8157196611719,-39.17290496826172,0.03081534616649151,29
9728,-98.82701960510826,-88.8157196611719,41.763267517089844,0.019910575821995735,49
9753,-97.73291116065229,-88.8157196611719,-23.49101448059082,0.03262127563357353,25
9797,-100.17475192045094,-88.8157196611719,-25.97669792175293,0.022737232968211174,44
10144,-94.312397523855,-91.71190723995642,8581.4404296875,0.03162210434675217,347
10198,-96.53150066105263,-91.71190723995642,-34.56794738769531,0.027577955275774002,54
10376,-100.76236533532392,-91.71190723995642,238.25062561035156,0.013033346273005009,178
10410,-100.14965672195103,-91.71190723995642,-46.796142578125,0.024563919752836227,34
10500,-100.01334861740906,-91.71190723995642,59.555728912353516,0.023837894201278687,90
10642,-88.25170204663664,-91.71190723995642,594.4348754882812,0.015949672088027,142
10847,-24.850570006092312,-91.71190723995642,1873.039306640625,0.025724170729517937,205
11180,-85.17468834505053,-91.71190723995642,5084.408203125,0.020476697012782097,333
11242,-93.31030508925323,-91.71190723995642,-31.98501968383789,0.027849631384015083,62
11269,-100.0949351687741,-91.71190723995642,-29.509048461914062,0.024201374500989914,27
11374,-87.0419145363121,-91.71190723995642,145.2030792236328,0.02522391267120838,105
11403,-97.61390706838574,-91.71190723995642,-17.27167510986328,0.015798648819327354,29
11440,-97.16739361149666,-91.71190723995642,-14.813657760620117,0.028542939573526382,37
11486,-100.07332159979705,-91.71190723995642,34.33501052856445,0.015464766882359982,46
11519,-97.15381276496919,-91.71190723995642,-11.034956932067871,0.015304332599043846,33
11554,-96.08735669334419,-91.71190723995642,-38.066646575927734,0.019905829802155495,35
12001,-82.68633071921431,-91.71190723995642,8722.4560546875,0.015229417942464352,447
12026,-100.08029471703048,-91.71190723995642,-7.895430088043213,0.017374496906995773,25
12252,-96.17203350044292,-91.71190723995642,2730.34814453125,0.02785509265959263,226
12343,-100.37096737523552,-91.71190723995642,316.43792724609375,0.030464626848697662,91
12453,-100.09417328074414,-91.71190723995642,282.42974853515625,0.018611961975693703,110
12503,-100.18720512528671,-96.5004168736632,33.17742919921875,0.018172279000282288,50
