Updates,Episodes,Time,Reward
0,0,1.1920928955078125e-06,-519.6543618556594
494,49,0.6416499614715576,-794.305417060433
1279,123,1.4497570991516113,-683.8121998162098
1897,176,2.119143009185791,-1137.8905888185222
2994,266,3.2381527423858643,-1090.4188338041083
3911,348,4.212579727172852,-636.0294896188313
4363,391,4.706957817077637,-1422.0803585441613
5455,488,5.829540491104126,-1459.9968773642138
6757,601,7.195269823074341,-1157.566874162411
7687,682,8.193770408630371,-583.4418575337833
8325,744,8.876123905181885,-551.6558304206965
8786,787,9.351486921310425,-1385.7777693737687
10001,896,10.569999933242798,-575.0704488330808
10683,956,11.268009662628174,-1324.6785021302126
11851,1056,12.48858904838562,-859.0601528187126
12663,1124,13.33368730545044,-1258.1255327882332
13963,1235,14.668256044387817,-1140.525898293846
14869,1308,15.645196437835693,-602.50722467748
15534,1367,16.3536479473114,-1135.7364621260092
16473,1445,17.362962007522583,-1260.7602282524465
17535,1529,18.512446403503418,-1278.7389219296902
18699,1625,19.733463287353516,-1804.173112164631
20077,1730,21.341936349868774,-110.68180127326055
22717,1944,24.1668119430542,-964.6930860098279
23674,2017,25.194966316223145,-1497.0429697927339
24950,2117,26.581275463104248,-957.1556872847174
26037,2192,27.773898363113403,-1812.2820039292487
27675,2301,29.550450801849365,-1212.4519232048908
28763,2363,30.91996717453003,-1168.3267185302307
29878,2447,32.16221213340759,-3536.529305612067
32295,2611,34.933520793914795,-864.6032614037849
33126,2661,35.91591501235962,-1692.570181055948
34382,2725,37.49705505371094,-947.3422794182245
35287,2784,38.60115909576416,-842.218295221689
36586,2860,40.1403968334198,-1344.3327260837425
37693,2914,41.55047869682312,-1226.8160338724117
38839,2973,43.01609420776367,-882.8047340778064
39757,3018,44.23375916481018,-1165.0067002597702
41350,3107,46.317779779434204,-3119.5679886183475
43485,3214,49.28012824058533,-1063.9993091485283
44621,3268,50.86165475845337,-1321.7373251691172
46314,3350,53.08879017829895,-4440.086670540589
49185,3486,56.903461933135986,-2031.931833135305
52736,3660,61.36119079589844,-2718.994405957775
55040,3756,64.5459554195404,-2785.9192010858433
57333,3852,68.01822853088379,-4314.688988958279
60083,3950,72.61469054222107,-3685.4995803977413
62522,4030,76.62322187423706,-1704.1885382406526
65012,4116,80.86152029037476,-2382.9173461534383
67110,4169,85.08001112937927,-1764.1940708898433
69821,4243,90.5633659362793,-1206.733810869845
72151,4314,94.80079245567322,-751.5220479835111
74871,4406,99.62133359909058,-1132.037233131752
77925,4490,106.20651912689209,-623.8793718507341
80351,4546,111.34195256233215,-837.8503526474713
83058,4613,116.91452860832214,-1234.4422870918204
85798,4679,122.79461240768433,-902.4610100173641
88279,4735,128.20402240753174,-962.2756556488672
91284,4803,134.90683245658875,-537.9686664845977
93914,4886,140.01500749588013,-958.6537410016639
96286,4937,145.32537817955017,-710.608146322249
98571,4979,150.63466572761536,-615.620530572093
101142,5032,156.39577341079712,-844.0765855013484
103920,5077,163.0722508430481,-533.9036755969821
107196,5151,169.844003200531,-481.25878762099876
109942,5217,175.28350138664246,-589.5161360052036
113063,5268,182.38735151290894,-496.4185649415772
116165,5317,189.85628938674927,-335.0679016266532
119056,5360,196.8867108821869,-320.8755547802108
122035,5409,203.83922243118286,-311.1800385938788
125092,5459,210.92141485214233,-259.8739662853387
128359,5525,217.33517408370972,-268.11496080071464
131138,5564,223.86734986305237,-341.7546396055476
133936,5594,231.83381724357605,-223.93260639647664
136923,5631,239.415212392807,-218.0563308527719
139819,5664,246.9465253353119,-232.1001822092249
142473,5695,254.13574838638306,-209.11211992904708
145958,5744,262.1780197620392,-169.2022106430972
149324,5794,270.162624835968,-171.5197897660223
152932,5847,278.65940499305725,-162.43807987169959
156178,5893,286.285236120224,-144.21466438430747
159776,5951,293.95721530914307,-152.01917326597228
162668,5990,301.1817774772644,-200.1933030465462
165768,6030,308.7322208881378,-172.12065475629544
168630,6061,316.18810272216797,-144.16830883267403
171539,6093,324.13102173805237,-161.7505911491206
174356,6123,331.8479709625244,-128.0850091248551
177025,6152,339.12236976623535,-107.71918911423668
180394,6193,347.4895770549774,-112.26977322815881
183764,6246,355.1176965236664,-86.07394528099942
187222,6286,363.1388940811157,-100.7624038853734
190081,6318,370.72043538093567,-84.3513779331387
193172,6355,378.6159996986389,-65.8663345786181
196562,6400,386.94728112220764,-71.66826317205961
199937,6441,394.91095447540283,-64.52347217899721
202824,6477,402.2530059814453,-84.61876573833125
205690,6510,409.80721831321716,-73.61350439990844
208780,6554,417.5467846393585,-64.8770699940978
211725,6588,425.1538887023926,-66.62977039712737
214723,6626,432.88177847862244,-61.75732769787741
217823,6659,440.90184926986694,-43.4358285494016
220575,6691,448.1460647583008,-52.14145629346562
223581,6729,455.5037853717804,-53.798700118532
226427,6764,462.3363482952118,-29.70535330957332
229444,6799,469.92382884025574,-47.65503256248702
232307,6836,477.0422155857086,-45.440706867068464
235541,6875,484.5854318141937,-45.83086973348123
238184,6910,491.16869473457336,-39.85526038625403
241441,6950,498.8914451599121,-42.65604249909302
244733,6989,506.54880452156067,-35.17388516246206
247488,7021,513.4595994949341,-52.297771157153214
250524,7059,520.9303658008575,-41.79616391331716
253321,7090,527.846964597702,-31.620632594672617
256191,7123,535.5479583740234,-27.662382346989865
259516,7163,543.0799140930176,-32.46701625830514
262379,7197,550.0493321418762,-50.70011019832252
265208,7232,556.6046102046967,-43.03423156272397
267873,7263,563.7197856903076,-42.37681822062793
270076,7288,569.5281672477722,-28.73944054202446
273052,7324,576.8337330818176,-21.576332559349726
275835,7357,583.4071092605591,-19.751881118287834
279073,7400,590.2852396965027,-16.45937257541781
282151,7438,597.5115504264832,-29.4124442309034
285120,7475,604.8194875717163,-30.364518246790624
287999,7511,612.0678124427795,-22.162641064513846
290870,7547,619.0963945388794,-15.814570981293636
293705,7581,625.9778914451599,-24.601822910102978
296947,7617,633.9524204730988,-23.0005576876769
299996,7655,641.4133131504059,-26.134577043050626
302933,7690,648.9253091812134,-30.081631909071366
305912,7731,656.1251022815704,-42.880642858893566
308886,7767,663.1624548435211,-53.936721202482566
311372,7801,669.2570517063141,-40.11791608911361
313942,7835,675.9593939781189,-27.30460994038243
316778,7869,682.8162262439728,-38.1116802084572
319850,7913,689.6377592086792,-11.575322796042155
323050,7957,696.6814024448395,-3.8676572380528413
326699,8014,704.5148732662201,-19.40087603822672
329091,8048,709.8520522117615,-6.445328783235958
332169,8093,717.0052828788757,-10.276140750830924
335195,8136,723.7258911132812,-26.290347128715315
338088,8173,730.3345181941986,-52.83851225338566
340981,8214,736.8573796749115,-22.756287755139862
343877,8260,743.135684967041,-27.46066479440279
347002,8301,750.1185114383698,-38.800799335967994
349975,8336,757.433961391449,-45.7213517289455
352304,8369,763.276120185852,8.278580177746983
355473,8415,770.4372551441193,-30.144729265550364
358057,8455,775.8373680114746,-9.485233264334514
361152,8493,782.9336986541748,-15.393149719321338
363938,8530,789.2963273525238,-18.745639311227404
366815,8574,795.9240498542786,-28.548378191181502
369450,8602,802.5015361309052,-53.599907525788595
372487,8646,809.3202328681946,-53.33223636681909
374837,8678,815.000326871872,-10.5429498308921
378130,8726,822.4210824966431,-21.24555998394021
381044,8767,828.4796168804169,-34.89329845428708
384200,8812,835.3300755023956,-4.396098312595352
387413,8855,842.3169827461243,-24.486435385242018
390104,8889,848.375495672226,-2.1441114743229734
392959,8928,855.2478857040405,-21.289925715691904
395633,8960,861.4614896774292,-44.725868073834924
398636,8999,868.4331767559052,-6.617665856716184
401302,9027,874.8688592910767,-20.64890511481547
404572,9067,882.5454332828522,10.62196072565459
407609,9115,889.0536201000214,11.885088782027324
411021,9161,896.4215989112854,10.639297157646569
414191,9204,903.8444640636444,-30.37302685669959
416943,9241,909.7946360111237,-23.924831802146286
419753,9277,916.5993509292603,-14.38553673169643
422889,9319,923.8260867595673,-54.97485080715795
425666,9358,929.9210302829742,-58.21625168843881
428059,9393,935.2349956035614,-14.902003676380897
431187,9436,942.0989899635315,-0.22745589028444116
434190,9480,948.9346213340759,-36.96116021284275
436933,9516,955.3647012710571,-6.839346968767889
439719,9556,961.7229542732239,-6.456055205151098
442667,9596,968.3237779140472,-4.783421683712736
445481,9637,974.4283356666565,3.138341884052714
448782,9680,981.6154580116272,1.960865228909175
451654,9722,988.1488325595856,-0.2131978056281234
454846,9763,995.0204825401306,4.774507998767429
457691,9803,1001.3997960090637,-40.09330747872518
460446,9846,1007.5304410457611,-23.700456061416684
463468,9885,1014.4802157878876,-17.556465388122863
466130,9920,1020.2100389003754,-18.96436000761346
469132,9961,1026.8111209869385,-1.939976383805097
472253,10007,1033.6962990760803,-16.80839810247227
475469,10050,1040.6459367275238,-14.082888598239048
478810,10095,1048.1265618801117,2.920567152245287
481773,10138,1054.4653153419495,0.9883801993699486
484997,10179,1061.788395166397,-7.995468959693601
487859,10218,1068.1102271080017,-3.82124340786081
491090,10261,1075.5997095108032,-36.400007990976945
493982,10297,1082.1756768226624,-4.504255755709574
496784,10328,1088.7105236053467,1.9082942519801365
499858,10374,1095.3629944324493,-26.66012993220533
500005,10377,1101.6118729114532,-6.768650428583257
