step,training reward,validation reward,loss policy,loss critic,epsisode length,sigma,lr_policy
50,4.9598475098482595,-97.02455080308118,-175.7251434326172,0.037714194506406784,50,0.5,0.0001
78,-100.13374895907327,-97.02455080308118,45.109840393066406,0.03885839506983757,28,0.4999999701976776,0.0001
119,-98.99114906755858,-97.02455080308118,-118.30877685546875,0.03533237800002098,41,0.4999999403953552,0.0001
155,-97.57251116033876,-97.02455080308118,-533.6887817382812,1.3938230276107788,36,0.49999991059303284,0.0001
205,-0.247045669821091,-97.02455080308118,52.569034576416016,0.012213769368827343,50,0.4999998211860657,0.0001
255,-0.17489546184515348,-97.02455080308118,-28.69731903076172,0.0012155091390013695,50,0.4999997317790985,0.0001
305,-0.18874840794160264,-97.02455080308118,-50.99602508544922,0.002316854428499937,50,0.49999964237213135,0.0001
355,-0.17619945264596026,-97.02455080308118,-32.68539810180664,0.0010165284620597959,50,0.4999994933605194,0.0001
405,-0.1859937458348213,-97.02455080308118,-18.45558738708496,0.0004762978642247617,50,0.49999934434890747,0.0001
455,-0.16519888085895218,-97.02455080308118,15.50167465209961,0.0011976344976574183,50,0.49999919533729553,0.0001
505,-0.20012926323681768,-97.02455080308118,-12.93062686920166,0.0005630162777379155,50,0.4999989867210388,0.0001
555,16.339809168503734,-97.02455080308118,-39.066383361816406,0.0011423995019868016,50,0.4999987781047821,0.0001
605,-0.1947273647529073,-97.02455080308118,4.890961647033691,0.003028568811714649,50,0.4999985694885254,0.0001
615,-100.03627170823165,-97.02455080308118,-15.773725509643555,0.10813985019922256,10,0.4999985098838806,0.0001
665,-0.17345189632032998,-97.02455080308118,-13.182031631469727,0.00048372012679465115,50,0.4999982416629791,0.0001
706,-100.15870594131411,-97.02455080308118,-139.64569091796875,0.043003298342227936,41,0.4999980330467224,0.0001
756,5.008219636234571,-97.02455080308118,-114.44496154785156,0.016649698838591576,50,0.49999773502349854,0.0001
774,-100.0641771057326,-97.02455080308118,-20.39765167236328,0.015602591447532177,18,0.49999764561653137,0.0001
807,-100.11941074402421,-97.02455080308118,34.18779373168945,0.03639042377471924,33,0.49999743700027466,0.0001
857,2.754110820380447,-97.02455080308118,-303.6005554199219,0.06930438429117203,50,0.4999971091747284,0.0001
878,-100.09727130172541,-97.02455080308118,-156.33421325683594,0.30304691195487976,21,0.49999696016311646,0.0001
928,6.719097755441908,-97.02455080308118,-142.81954956054688,0.018025580793619156,50,0.4999966025352478,0.0001
951,-100.09672338764358,-97.02455080308118,-51.110939025878906,0.03110109642148018,23,0.4999964237213135,0.0001
1001,-0.2656881402072031,-97.02455080308118,-18.33991050720215,0.03697468340396881,50,0.49999603629112244,0.0001
1051,-0.2034813950303942,-97.02455080308118,-40.124515533447266,0.0007928289123810828,50,0.4999956488609314,0.0001
1101,-0.183633646578528,-97.02455080308118,-36.232051849365234,0.0017971209017559886,50,0.4999952018260956,0.0001
1151,-0.18707743033883162,-97.02455080308118,-27.124404907226562,0.0009241193765774369,50,0.49999478459358215,0.0001
1201,15.138924175698776,-97.02455080308118,21.263660430908203,0.0009493709076195955,50,0.49999430775642395,0.0001
1251,0.25293908338062465,-97.02455080308118,0.19239462912082672,0.0012403911678120494,50,0.49999383091926575,0.0001
1301,-0.1708287373330677,-97.02455080308118,15.031883239746094,0.007069612853229046,50,0.49999332427978516,0.0001
1351,-0.1769836521234538,-97.02455080308118,43.34349060058594,0.0037662882823497057,50,0.4999927878379822,0.0001
1401,-0.23806159400965043,-97.02455080308118,106.56221771240234,0.008536129258573055,50,0.4999922513961792,0.0001
1450,0.5503165574918967,-97.02455080308118,31.28765869140625,0.0035347749944776297,49,0.49999168515205383,0.0001
1500,0.29510025938577655,-97.02455080308118,-264.207763671875,0.05087634176015854,50,0.49999111890792847,0.0001
1504,-100.01874638115987,-97.02455080308118,2.3134329319000244,0.05175399407744408,4,0.4999910593032837,0.0001
1554,13.345630673982669,-97.02455080308118,-217.31980895996094,0.021116819232702255,50,0.49999046325683594,0.0001
1604,-0.20954437990803854,-97.02455080308118,-16.85546875,0.001069675199687481,50,0.4999898374080658,0.0001
1654,-0.2153109286846302,-97.02455080308118,29.97614097595215,0.0009320179233327508,50,0.49998921155929565,0.0001
1704,-0.15738649156264728,-97.02455080308118,13.817489624023438,0.0005299383192323148,50,0.49998852610588074,0.0001
1754,0.04426928986504208,-97.02455080308118,-21.351390838623047,0.0004744426114484668,50,0.4999878406524658,0.0001
1804,15.249694772341172,-97.02455080308118,-81.89727783203125,0.0041425772942602634,50,0.4999871551990509,0.0001
1854,-0.18708302328013815,-97.02455080308118,224.2865447998047,0.05075778067111969,50,0.4999864399433136,0.0001
1904,-0.19362283014925197,-97.02455080308118,-85.37232971191406,0.016793040558695793,50,0.4999856948852539,0.0001
1920,-100.0581572122901,-97.02455080308118,-53.506072998046875,0.16901981830596924,16,0.4999854564666748,0.0001
1970,-0.15583702452204307,-97.02455080308118,-48.553802490234375,0.0054114386439323425,50,0.4999846816062927,0.0001
2014,-100.1615299885234,-97.02455080308118,-62.854251861572266,0.008002879098057747,44,0.4999839961528778,0.0001
2047,-97.6102008105081,-97.02455080308118,-472.43621826171875,1.3887615203857422,33,0.49998345971107483,0.0001
2080,-97.12303049551701,-97.02455080308118,-3.5712034702301025,0.013457211665809155,33,0.49998292326927185,0.0001
2130,-0.22212218766799197,-97.02455080308118,-124.23397064208984,0.046151623129844666,50,0.499982088804245,0.0001
2180,-0.22046403107697188,-97.02455080308118,33.094234466552734,0.0036625973880290985,50,0.49998122453689575,0.0001
2230,-0.20389057949068956,-97.02455080308118,17.514755249023438,0.0004004506627097726,50,0.4999803602695465,0.0001
2280,9.213028985930578,-97.02455080308118,-73.8995132446289,0.005801990628242493,50,0.4999794661998749,0.0001
2330,0.007668591308174655,-97.02455080308118,204.16543579101562,0.03173751384019852,50,0.49997857213020325,0.0001
2380,-0.1973394041415304,-97.02455080308118,-29.3565731048584,0.003227903274819255,50,0.49997764825820923,0.0001
2422,-100.16228775454874,-97.02455080308118,-322.06280517578125,0.18722613155841827,42,0.49997684359550476,0.0001
2464,-100.15240512011223,-97.02455080308118,123.83723449707031,0.03452896326780319,42,0.4999760389328003,0.0001
2500,-98.796084397909,-97.02455080308118,-449.0478210449219,1.02255380153656,36,0.499975323677063,0.0001
2550,5.1792004506642115,-97.02455080308118,-192.6892852783203,0.03240273520350456,50,0.4999743402004242,0.0001
2600,-0.20301326882326975,-97.02455080308118,55.18730545043945,0.004341305699199438,50,0.499973326921463,0.0001
2650,-0.1824198339782015,-97.02455080308118,-7.214290618896484,9.876167314359918e-05,50,0.49997228384017944,0.0001
2700,14.250496354827192,-97.02455080308118,35.00517654418945,0.0016711843200027943,50,0.4999712109565735,0.0001
2750,13.631478407012764,-97.02455080308118,23.075363159179688,0.0007109889993444085,50,0.49997013807296753,0.0001
2800,2.159606872824952,-97.02455080308118,57.79957962036133,0.010060391388833523,50,0.4999690353870392,0.0001
2850,13.654816612310242,-97.02455080308118,-115.4395523071289,0.010775094851851463,50,0.49996793270111084,0.0001
2900,-0.23411771214887267,-97.02455080308118,73.54398345947266,0.0032905200496315956,50,0.4999668002128601,0.0001
2950,-0.22464390585082583,-97.02455080308118,7.430894374847412,0.00021751075109932572,50,0.499965637922287,0.0001
2999,-0.19575296474795323,-97.02455080308118,-0.35570308566093445,0.00012444495223462582,49,0.49996450543403625,0.0001
3049,-0.2087052105634939,-97.02455080308118,19.829574584960938,0.007105385418981314,50,0.49996331334114075,0.0001
3099,-0.20333142656454584,-97.02455080308118,80.8751220703125,0.008879177272319794,50,0.49996209144592285,0.0001
3149,-0.16552734557626536,-97.02455080308118,5.751657485961914,0.0002393663744442165,50,0.49996083974838257,0.0001
3199,-0.1637262435106095,-97.02455080308118,-16.731843948364258,0.0005620935698971152,50,0.4999595880508423,0.0001
3249,9.152876318825292,-97.02455080308118,-45.0478401184082,0.003409534227102995,50,0.499958336353302,0.0001
3299,-0.19303919969388517,-97.02455080308118,-12.387889862060547,0.0006934504490345716,50,0.49995702505111694,0.0001
3317,-100.07451348553877,-97.02455080308118,-49.38740921020508,0.07227081060409546,18,0.49995657801628113,0.0001
3347,-97.75882032161462,-97.02455080308118,-13.706866264343262,0.017472881823778152,30,0.49995577335357666,0.0001
3397,5.136048394213503,-97.02455080308118,-231.1222381591797,0.07161584496498108,50,0.4999544322490692,0.0001
3409,-100.04311666957074,-97.02455080308118,13.242238998413086,0.020034030079841614,12,0.49995413422584534,0.0001
3459,1.8008767140026976,-97.02455080308118,58.308265686035156,0.0047112139873206615,50,0.4999527633190155,0.0001
3509,-0.17850564184118412,-97.02455080308118,-82.20157623291016,0.009168810211122036,50,0.49995139241218567,0.0001
3559,-0.18689571522190818,-97.02455080308118,16.409521102905273,0.004863922018557787,50,0.49994999170303345,0.0001
3560,-100.0,-97.02455080308118,-0.17853626608848572,0.03471538797020912,1,0.49994996190071106,0.0001
3610,-0.17197917943121865,-97.02455080308118,-143.12318420410156,0.030265282839536667,50,0.49994856119155884,0.0001
3620,-100.02984709211887,-97.02455080308118,10.043523788452148,0.05981056019663811,10,0.49994826316833496,0.0001
3666,-96.80288326601294,-97.02455080308118,-852.0430908203125,0.8331171274185181,46,0.4999469518661499,0.0001
3716,-0.18046009232239157,-97.02455080308118,-39.64891815185547,0.001970077631995082,50,0.4999454915523529,0.0001
3765,-100.20225589541951,-97.02455080308118,-178.6101837158203,0.029250284656882286,49,0.4999440312385559,0.0001
3815,-96.7823955839267,-97.02455080308118,-532.2057495117188,0.5852462649345398,50,0.4999425411224365,0.0001
3865,5.216220621034154,-97.02455080308118,-468.691162109375,0.18084432184696198,50,0.49994102120399475,0.0001
3894,-100.11893890908686,-97.02455080308118,-186.97470092773438,0.2002333402633667,29,0.4999401271343231,0.0001
3944,-0.19952734327307553,-97.02455080308118,59.68598937988281,0.009776163846254349,50,0.49993860721588135,0.0001
3994,0.44714901367569837,-97.02455080308118,-158.9216766357422,0.014254515059292316,50,0.4999370276927948,0.0001
4044,8.03797254798178,-97.02455080308118,-48.13825225830078,0.00115310400724411,50,0.49993544816970825,0.0001
4094,-0.19353534386027604,-97.02455080308118,48.0781364440918,0.002716571092605591,50,0.4999338388442993,0.0001
4110,-100.06130872294307,-97.02455080308118,-31.86984634399414,0.06129332631826401,16,0.49993330240249634,0.0001
4137,-100.11099075126003,-97.02455080308118,-254.24612426757812,0.8537036180496216,27,0.4999324381351471,0.0001
4187,-0.15925162355415523,-97.02455080308118,17.066856384277344,0.002792194951325655,50,0.49993079900741577,0.0001
4237,8.697186501929536,-97.02455080308118,19.88167381286621,0.0012319941306486726,50,0.49992913007736206,0.0001
4287,6.828212125168648,-97.02455080308118,-44.93385696411133,0.004074352327734232,50,0.49992746114730835,0.0001
4337,-0.20347966661211103,-97.02455080308118,23.564653396606445,0.0013102693483233452,50,0.49992573261260986,0.0001
4387,-0.14858846787137736,-97.02455080308118,9.311912536621094,0.0005408704746514559,50,0.49992403388023376,0.0001
4437,17.397336184047163,-97.02455080308118,75.06629943847656,0.004343278706073761,50,0.4999222755432129,0.0001
4487,28.650611199438572,-97.02455080308118,81.24400329589844,0.014984565787017345,50,0.499920517206192,0.0001
4537,0.027905224036658183,-97.02455080308118,14.432958602905273,0.0004951074370183051,50,0.49991872906684875,0.0001
4587,-0.21915396617987426,-97.02455080308118,76.62903594970703,0.004453425761312246,50,0.4999169409275055,0.0001
4636,7.943938043901653,-97.02455080308118,31.782461166381836,0.0020585735328495502,49,0.49991515278816223,0.0001
4686,-0.2249732059217422,-97.02455080308118,-107.89640808105469,0.009395071305334568,50,0.4999133050441742,0.0001
4736,-0.21467360069800634,-97.02455080308118,-33.98262023925781,0.0010587807046249509,50,0.49991145730018616,0.0001
4744,-100.02883558167377,-97.02455080308118,-3.347679853439331,0.015489279292523861,8,0.4999111592769623,0.0001
4784,-97.03008210939879,-97.02455080308118,26.88753318786621,0.01632671430706978,40,0.4999096393585205,0.0001
4821,-99.66277637261373,-97.02455080308118,-416.4649353027344,0.43512773513793945,37,0.4999082386493683,0.0001
4853,-99.26020842095022,-97.02455080308118,102.67169189453125,0.054366257041692734,32,0.4999070167541504,0.0001
4903,4.890702078380855,-97.02455080308118,-242.25050354003906,0.1386815905570984,50,0.4999051094055176,0.0001
4953,-0.20314464405237231,-97.02455080308118,101.29150390625,0.011757757514715195,50,0.4999031722545624,0.0001
5003,-0.1984040773822926,-36.701007998160065,36.01579666137695,0.0017608386697247624,50,0.4999012053012848,0.0001
5053,-0.202505664259661,-36.701007998160065,12.677404403686523,0.006851077079772949,50,0.4998992085456848,0.0001
5103,-0.19060730971978046,-36.701007998160065,35.0285758972168,0.0022247484885156155,50,0.49989721179008484,0.0001
5153,-0.18867183200927684,-36.701007998160065,7.923379898071289,0.00015519719454459846,50,0.4998951852321625,0.0001
5203,-0.1980926194373751,-36.701007998160065,21.078922271728516,0.0006190369604155421,50,0.4998931288719177,0.0001
5253,-0.18568569424678572,-36.701007998160065,30.424978256225586,0.0009149150573648512,50,0.499891072511673,0.0001
5303,1.2875431700376794,-36.701007998160065,18.07834243774414,0.0008908982272259891,50,0.49988898634910583,0.0001
5353,15.544042950030416,-36.701007998160065,-53.60805130004883,0.004587679635733366,50,0.4998869001865387,0.0001
5403,-0.1787021448253654,-36.701007998160065,90.70021057128906,0.008083322085440159,50,0.4998847544193268,0.0001
5416,-100.0528819365718,-36.701007998160065,-16.282329559326172,0.03822091966867447,13,0.4998842179775238,0.0001
5466,4.937980081111164,-36.701007998160065,-90.74563598632812,0.019361549988389015,50,0.4998820722103119,0.0001
5485,-100.05872787197586,-36.701007998160065,-6.324675559997559,0.0035221348516643047,19,0.49988123774528503,0.0001
5519,-100.1263068846456,-36.701007998160065,154.0608367919922,0.09175340086221695,34,0.49987977743148804,0.0001
5558,-97.0348343859041,-36.701007998160065,-704.4312744140625,0.583515465259552,39,0.49987804889678955,0.0001
5590,-98.33704639637449,-36.701007998160065,63.508819580078125,0.03307664766907692,32,0.49987664818763733,0.0001
5640,1.5639152246003505,-36.701007998160065,35.66596603393555,0.0037251035682857037,50,0.49987444281578064,0.0001
5690,-0.20318315214535687,-36.701007998160065,-11.438041687011719,0.008264901116490364,50,0.49987220764160156,0.0001
5740,-0.21849847948760726,-36.701007998160065,-186.94085693359375,0.022317225113511086,50,0.4998699426651001,0.0001
5762,-100.0813934385369,-36.701007998160065,-4.467681884765625,0.002696487819775939,22,0.4998689293861389,0.0001
5812,-0.18313766564097023,-36.701007998160065,-49.4795036315918,0.006765652447938919,50,0.49986666440963745,0.0001
5849,-100.10830347453884,-36.701007998160065,-4.239368915557861,0.002186474157497287,37,0.49986496567726135,0.0001
5899,5.01880781725049,-36.701007998160065,-133.43991088867188,0.027002975344657898,50,0.4998626410961151,0.0001
5926,-100.1006727363565,-36.701007998160065,-46.06088638305664,0.026566602289676666,27,0.49986138939857483,0.0001
5976,4.111504048894858,-36.701007998160065,-228.48497009277344,0.06718405336141586,50,0.4998590350151062,0.0001
5977,-100.0,-36.701007998160065,0.0001676308602327481,0.0023391556460410357,1,0.4998589754104614,0.0001
6027,5.574376880846103,-36.701007998160065,-198.23463439941406,0.0825844407081604,50,0.4998566210269928,0.0001
6077,-0.19539567379979417,-36.701007998160065,48.32027053833008,0.0041753146797418594,50,0.4998542368412018,0.0001
6127,-0.19559719120115915,-36.701007998160065,101.65298461914062,0.0064010703936219215,50,0.4998518228530884,0.0001
6177,-0.19760897060768912,-36.701007998160065,24.145164489746094,0.0015149115351960063,50,0.4998493790626526,0.0001
6227,0.2687312550115166,-36.701007998160065,-49.77766799926758,0.0025999571662396193,50,0.4998469352722168,0.0001
6277,17.383033979625907,-36.701007998160065,58.37492370605469,0.004039423074573278,50,0.4998444616794586,0.0001
6327,2.0681505056854803,-36.701007998160065,32.85813903808594,0.0030861212871968746,50,0.49984198808670044,0.0001
6377,21.722973009571433,-36.701007998160065,38.725982666015625,0.001364958006888628,50,0.4998394846916199,0.0001
6427,28.22322765737772,-36.701007998160065,76.11051177978516,0.009467387571930885,50,0.4998369514942169,0.0001
6476,0.9027543091069674,-36.701007998160065,-56.914119720458984,0.002464896533638239,49,0.49983444809913635,0.0001
6526,2.453688985828194,-36.701007998160065,-348.6172790527344,0.14886952936649323,50,0.499831885099411,0.0001
6545,-100.0731236408501,-36.701007998160065,-49.7382926940918,0.11491858214139938,19,0.4998309016227722,0.0001
6595,1.6397814921219833,-36.701007998160065,-106.59333801269531,0.018642740324139595,50,0.4998283088207245,0.0001
6645,-0.19822264926915523,-36.701007998160065,85.73490905761719,0.008263244293630123,50,0.49982571601867676,0.0001
6695,-0.19634207275157678,-36.701007998160065,38.08282470703125,0.0016529678832739592,50,0.49982306361198425,0.0001
6745,-0.1964961037156172,-36.701007998160065,10.646526336669922,0.0004880451306235045,50,0.49982041120529175,0.0001
6795,0.512865681117546,-36.701007998160065,23.85711669921875,0.0011518236715346575,50,0.49981775879859924,0.0001
6845,14.26637327671051,-36.701007998160065,68.18203735351562,0.0037421025335788727,50,0.49981504678726196,0.0001
6895,5.126627375866519,-36.701007998160065,43.88837814331055,0.0010236813686788082,50,0.4998123347759247,0.0001
6945,9.984595206135964,-36.701007998160065,-28.77280616760254,0.0008139217970892787,50,0.4998096227645874,0.0001
6995,0.3087840638618218,-36.701007998160065,-10.441447257995605,0.0006511151441372931,50,0.49980685114860535,0.0001
7044,-0.17649500279367203,-36.701007998160065,44.784725189208984,0.009143068455159664,49,0.49980413913726807,0.0001
7094,3.121955103585492,-36.701007998160065,-580.6520385742188,0.24862051010131836,50,0.499801367521286,0.0001
7103,-100.03745983939734,-36.701007998160065,-11.633758544921875,0.08242412656545639,9,0.4998008608818054,0.0001
7133,-100.11374919625177,-36.701007998160065,53.702056884765625,0.048007119446992874,30,0.4997991621494293,0.0001
7183,5.3328355502017075,-36.701007998160065,-7.635312557220459,0.002080050762742758,50,0.4997963309288025,0.0001
7233,-0.2000667495885864,-36.701007998160065,299.4976806640625,0.05346643924713135,50,0.49979349970817566,0.0001
7238,-100.01755409350153,-36.701007998160065,-4.945331573486328,0.19876180589199066,5,0.4997932016849518,0.0001
7278,-100.16813753162569,-36.701007998160065,140.9403839111328,0.04975489154458046,40,0.4997909367084503,0.0001
7328,3.6289381327078445,-36.701007998160065,-214.5440216064453,0.09319037199020386,50,0.4997880458831787,0.0001
7343,-100.05390269504278,-36.701007998160065,-29.99204444885254,0.08367238938808441,15,0.49978718161582947,0.0001
7377,-97.82285030983621,-36.701007998160065,-236.36412048339844,0.5212550163269043,34,0.4997851848602295,0.0001
7427,0.5284509880948463,-36.701007998160065,15.054214477539062,0.010536743327975273,50,0.4997822642326355,0.0001
7477,-0.22638838556304108,-36.701007998160065,40.28559875488281,0.002324360189959407,50,0.4997793436050415,0.0001
7527,-0.18708560439699795,-36.701007998160065,27.16750144958496,0.001336918561719358,50,0.49977636337280273,0.0001
7577,-0.20620158538076794,-36.701007998160065,18.1092586517334,0.0006046085618436337,50,0.49977338314056396,0.0001
7627,0.6199218571418896,-36.701007998160065,45.75979995727539,0.0013822816545143723,50,0.4997704029083252,0.0001
7677,0.27841395580617245,-36.701007998160065,52.65455627441406,0.004304642789065838,50,0.49976736307144165,0.0001
7727,17.312502011307515,-36.701007998160065,71.12680053710938,0.005017198156565428,50,0.4997643232345581,0.0001
7777,0.7648548390716314,-36.701007998160065,65.55378723144531,0.005566017236560583,50,0.49976128339767456,0.0001
7827,1.5381201253912877,-36.701007998160065,-39.6663932800293,0.004666103515774012,50,0.49975818395614624,0.0001
7876,-0.21480570826679468,-36.701007998160065,57.6414794921875,0.0034228996373713017,49,0.4997551739215851,0.0001
7926,10.628576128321583,-36.701007998160065,28.303789138793945,0.0007914769230410457,50,0.4997520446777344,0.0001
7976,3.930400478588126,-36.701007998160065,91.67692565917969,0.005674068350344896,50,0.49974891543388367,0.0001
8026,-0.19966097082942724,-36.701007998160065,-70.93980407714844,0.0041278344579041,50,0.49974575638771057,0.0001
8076,-0.20149431742174784,-36.701007998160065,-56.05800247192383,0.006710077170282602,50,0.4997425675392151,0.0001
8091,-100.05515243340051,-36.701007998160065,-19.959312438964844,0.030621755868196487,15,0.4997416138648987,0.0001
8141,17.58515549149888,-36.701007998160065,-46.568084716796875,0.004201530013233423,50,0.4997384250164032,0.0001
8191,-0.1013067160238279,-36.701007998160065,15.229584693908691,0.0004585600399877876,50,0.49973517656326294,0.0001
8241,-0.0547025016931002,-36.701007998160065,40.4951057434082,0.002136730356141925,50,0.49973195791244507,0.0001
8291,25.136228375136852,-36.701007998160065,165.221923828125,0.018549317494034767,50,0.4997286796569824,0.0001
8341,1.356941535959777,-36.701007998160065,-1.2844007015228271,0.0003305251302663237,50,0.4997254014015198,0.0001
8391,-0.1621999833296286,-36.701007998160065,34.09041976928711,0.0023606480099260807,50,0.49972209334373474,0.0001
8441,-0.1729973881447222,-36.701007998160065,-52.59709167480469,0.0030686298850923777,50,0.4997187852859497,0.0001
8491,-0.20568376453593373,-36.701007998160065,86.44722747802734,0.006364793051034212,50,0.4997154474258423,0.0001
8541,6.503402177899261,-36.701007998160065,29.302032470703125,0.0008978457772172987,50,0.4997120797634125,0.0001
8590,45.450286984443665,-36.701007998160065,167.04335021972656,0.03388761356472969,49,0.49970877170562744,0.0001
8640,-0.22992434799380135,-36.701007998160065,-30.606861114501953,0.002889555413275957,50,0.49970537424087524,0.0001
8651,-100.0415100925602,-36.701007998160065,1.8137154579162598,0.0012250890722498298,11,0.49970462918281555,0.0001
8698,-96.84859768187744,-36.701007998160065,-162.29161071777344,0.02827908843755722,47,0.4997014105319977,0.0001
8727,-100.05541031369648,-36.701007998160065,-19.97294044494629,0.024534985423088074,29,0.4996994137763977,0.0001
8777,18.465913163679943,-36.701007998160065,121.08943939208984,0.008372860960662365,50,0.49969595670700073,0.0001
8827,17.09935362637043,-36.701007998160065,137.4574737548828,0.01645779050886631,50,0.49969246983528137,0.0001
8877,14.79758989259426,-36.701007998160065,-23.57304573059082,0.0006131932605057955,50,0.499688982963562,0.0001
8927,-0.02978156617245986,-36.701007998160065,16.971654891967773,0.0019445635844022036,50,0.49968546628952026,0.0001
8977,19.48849023319781,-36.701007998160065,102.14038848876953,0.007066469639539719,50,0.4996819496154785,0.0001
9027,8.59770206335088,-36.701007998160065,-30.798463821411133,0.001355078537017107,50,0.4996784031391144,0.0001
9077,-0.2046768212749157,-36.701007998160065,-27.44552993774414,0.0008508961764164269,50,0.49967482686042786,0.0001
9127,-0.20187706011347473,-36.701007998160065,125.8814697265625,0.01733221858739853,50,0.49967122077941895,0.0001
9163,-100.13145824027015,-36.701007998160065,-198.27732849121094,0.15094487369060516,36,0.4996686279773712,0.0001
9213,-0.1640732029263745,-36.701007998160065,55.58099365234375,0.007724635303020477,50,0.4996649920940399,0.0001
9236,-100.08606493010666,-36.701007998160065,-15.867992401123047,0.006375615019351244,23,0.4996633231639862,0.0001
9263,-97.87485866370116,-36.701007998160065,-17.93221664428711,0.015006612055003643,27,0.4996613562107086,0.0001
9309,-100.19502093148185,-36.701007998160065,58.45328140258789,0.014239990152418613,46,0.4996579885482788,0.0001
9359,-0.21908791833629948,-36.701007998160065,-32.86545944213867,0.008496830239892006,50,0.49965429306030273,0.0001
9409,-0.2041614666395617,-36.701007998160065,163.39382934570312,0.02331041358411312,50,0.49965059757232666,0.0001
9459,0.5649080620751192,-36.701007998160065,-36.970462799072266,0.0009145389194600284,50,0.4996468722820282,0.0001
9509,14.380132831283845,-36.701007998160065,-66.10504150390625,0.0032585621811449528,50,0.49964314699172974,0.0001
9559,-0.18849496718030423,-36.701007998160065,86.63187408447266,0.010245817713439465,50,0.4996393620967865,0.0001
9609,-0.1939310632806155,-36.701007998160065,104.88383483886719,0.009755070321261883,50,0.49963560700416565,0.0001
9659,-0.22207601169066038,-36.701007998160065,108.26776123046875,0.007642969489097595,50,0.4996317923069,0.0001
9709,-0.21554731435026042,-36.701007998160065,141.01898193359375,0.013631110079586506,50,0.4996279776096344,0.0001
