time,step,iterations,episodes,training reward,episode steps,loss policy,loss critic,sigma,lr_policy
1266.8909084796906,743774,9152,3386,,,1.3687440156936646,0.0003189515555277467,0.5,0.0001
1266.9931416511536,743837,9153,3387,0.42362505197525024,163,12.85142707824707,0.014133879914879799,0.5,0.0001
1267.1502285003662,743937,9154,3387,,,-0.23324105143547058,0.0003419955901335925,0.5,0.0001
1267.3058125972748,744037,9155,3387,,,0.13413594663143158,0.00016399705782532692,0.5,0.0001
1267.4010646343231,744097,9156,3388,0.3944143056869507,260,-6.096887111663818,0.0032289198134094477,0.5,0.0001
1267.561143398285,744197,9157,3388,,,0.7248532772064209,6.20133287156932e-05,0.5,0.0001
1267.7292008399963,744297,9158,3388,,,1.7295444011688232,0.0002516083768568933,0.5,0.0001
1267.7820591926575,744329,9159,3389,0.0,232,-6.9583916664123535,0.11328297853469849,0.5,0.0001
1267.9411404132843,744429,9160,3389,,,1.7135413885116577,4.6162553189788014e-05,0.5,0.0001
1268.091737985611,744529,9161,3389,,,-1.4648164510726929,0.0002498748362995684,0.5,0.0001
1268.1820034980774,744586,9162,3390,0.4736081063747406,257,2.7497878074645996,0.0018130706157535315,0.5,0.0001
1268.329116344452,744686,9163,3390,,,0.02646053582429886,0.00017031012976076454,0.5,0.0001
1268.4368286132812,744753,9164,3391,0.5830022096633911,167,1.2353187799453735,0.0009747495641931891,0.5,0.0001
1268.5939149856567,744853,9165,3391,,,-0.2809774875640869,3.581861892598681e-05,0.5,0.0001
1268.7559883594513,744953,9166,3391,,,1.7847511768341064,0.0020174416713416576,0.5,0.0001
1268.8158285617828,744988,9167,3392,0.5113190412521362,235,-0.03873051330447197,0.0012009743368253112,0.5,0.0001
1268.9788987636566,745088,9168,3392,,,0.1467449814081192,3.8084534025983885e-05,0.5,0.0001
1269.135986328125,745188,9169,3392,,,-0.8535007238388062,6.02334039285779e-05,0.5,0.0001
1269.2900817394257,745288,9170,3392,,,-11.603574752807617,0.0024158714804798365,0.5,0.0001
1269.298061132431,745290,9171,3393,0.0,302,-0.8464270830154419,0.046866632997989655,0.5,0.0001
1269.4491617679596,745390,9172,3393,,,-2.49118971824646,0.0002766733232419938,0.5,0.0001
1269.5439076423645,745449,9173,3394,0.47779935598373413,159,-0.5292913913726807,0.00040140291093848646,0.5,0.0001
1269.7089729309082,745549,9174,3394,,,-0.627521276473999,1.960031659109518e-05,0.5,0.0001
1269.8690521717072,745649,9175,3394,,,-0.8117034435272217,2.303327710251324e-05,0.5,0.0001
1270.0291311740875,745749,9176,3394,,,-0.04968631640076637,0.00036565339541994035,0.5,0.0001
1270.1587841510773,745832,9177,3395,0.441989928483963,383,8.492563247680664,0.010625476017594337,0.5,0.0001
1270.3088896274567,745932,9178,3395,,,0.11432725936174393,0.00020443084940779954,0.5,0.0001
1270.4639818668365,746032,9179,3395,,,-1.6067018508911133,0.00013320996367838234,0.5,0.0001
1270.5487558841705,746083,9180,3396,0.5299829840660095,251,2.670262575149536,0.009534580633044243,0.5,0.0001
1270.7088351249695,746183,9181,3396,,,-2.1549489498138428,0.00015565083594992757,0.5,0.0001
1270.8719050884247,746283,9182,3396,,,-1.9174779653549194,0.00021516780543606728,0.5,0.0001
1270.9117987155914,746307,9183,3397,0.43021339178085327,224,0.3539189100265503,0.000636484008282423,0.5,0.0001
1271.0718772411346,746407,9184,3397,,,-0.010337287560105324,3.827366526820697e-05,0.5,0.0001
1271.2219820022583,746507,9185,3397,,,0.330822229385376,4.086605986231007e-05,0.5,0.0001
1271.3611161708832,746599,9186,3398,0.0,292,-38.217124938964844,0.048341765999794006,0.5,0.0001
1271.5211939811707,746699,9187,3398,,,0.47497597336769104,2.6244069886161014e-05,0.5,0.0001
1271.683759212494,746799,9188,3398,,,-1.8182775974273682,0.0003079299640376121,0.5,0.0001
1271.825885772705,746888,9189,3399,0.0,289,-27.848508834838867,0.05914083495736122,0.5,0.0001
1271.9759900569916,746988,9190,3399,,,-0.809212327003479,4.0514783904654905e-05,0.5,0.0001
1272.1191127300262,747088,9191,3399,,,2.2012064456939697,0.0005600422737188637,0.5,0.0001
1272.1749634742737,747120,9192,3400,0.5036725997924805,232,3.1941568851470947,0.006722573656588793,0.5,0.0001
1272.3330473899841,747220,9193,3400,,,0.2534927725791931,7.873621507314965e-05,0.5,0.0001
1272.480161190033,747314,9194,3401,0.5859483480453491,194,18.737586975097656,0.026534995064139366,0.5,0.0001
1272.642725944519,747414,9195,3401,,,0.6730925440788269,0.0002736040623858571,0.5,0.0001
1272.8038024902344,747514,9196,3401,,,0.8823116421699524,0.0004474783199839294,0.5,0.0001
1272.8561687469482,747547,9197,3402,0.46670860052108765,233,7.813376426696777,0.012181979604065418,0.5,0.0001
1273.014744758606,747647,9198,3402,,,3.9709529876708984,0.002042304491624236,0.5,0.0001
1273.028223991394,747653,9199,3403,0.5985915660858154,106,2.2260191440582275,0.014783368445932865,0.5,0.0001
1273.1837997436523,747753,9200,3403,,,0.10090550780296326,4.29097781307064e-05,0.5,0.0001
1273.342881679535,747853,9201,3403,,,0.9083084464073181,0.0003360579430591315,0.5,0.0001
1273.3658199310303,747865,9202,3404,0.4368729293346405,212,0.006014438346028328,0.0005012677283957601,0.5,0.0001
1273.5229058265686,747965,9203,3404,,,-3.272021770477295,0.0008143808227032423,0.5,0.0001
1273.680989742279,748062,9204,3405,0.5298751592636108,197,7.074221134185791,0.010014008730649948,0.5,0.0001
1273.8370788097382,748162,9205,3405,,,-0.49068427085876465,0.0004499809583649039,0.5,0.0001
1273.9537658691406,748238,9206,3406,0.538465142250061,176,6.309309959411621,0.0016383776674047112,0.5,0.0001
1274.1058676242828,748338,9207,3406,,,-0.3121630847454071,7.037938485154882e-05,0.5,0.0001
1274.2509865760803,748438,9208,3406,,,-0.6126768589019775,0.000271557888481766,0.5,0.0001
1274.4130597114563,748538,9209,3406,,,8.343862533569336,0.002560498658567667,0.5,0.0001
1274.4719018936157,748572,9210,3407,0.4990377128124237,334,0.8876090049743652,0.00010647463204804808,0.5,0.0001
1274.6319806575775,748672,9211,3407,,,-0.056276366114616394,2.167392995033879e-05,0.5,0.0001
1274.793056488037,748772,9212,3407,,,3.780545711517334,0.0006006640614941716,0.5,0.0001
