Updates,Episodes,Time,Reward
0,0,7.152557373046875e-07,-582.5049810739616
397,38,0.5096385478973389,-514.7330065479941
819,84,0.9409928321838379,-229.28652024249823
1291,130,1.3969206809997559,-732.8398221028114
2094,211,2.1695964336395264,-1099.2980476313273
3109,297,3.157623767852783,-787.1364784764222
3946,372,3.9802398681640625,-910.6007905079656
4761,447,4.790839910507202,-564.308107107368
5256,493,5.315843820571899,-1172.627799379844
6407,600,6.438844919204712,-1047.135899829705
7278,675,7.319767951965332,-980.2553093850877
8244,759,8.269922256469727,-1010.271285610182
9217,837,9.281254768371582,-832.1250803169999
9968,896,10.136354207992554,-124.16626540311957
10364,933,10.54617714881897,-736.7908400117079
11197,1004,11.36934757232666,-838.8679756848829
12111,1098,12.296719551086426,-765.0909203983862
12941,1173,13.148979663848877,-782.6463080989785
13755,1242,13.958179235458374,-117.19859987827631
14236,1283,14.47110652923584,-143.5117221408116
14605,1322,14.886900186538696,-267.11128354946214
14990,1354,15.347130298614502,-812.6887730587692
15759,1428,16.118664026260376,-964.0329960697127
16556,1496,16.968883991241455,-605.2985120141237
17277,1563,17.693164110183716,-655.7702343992089
17967,1623,18.40547800064087,-1343.4483414725396
19165,1740,19.671587467193604,-1047.654738547149
20196,1830,20.700193881988525,-599.011456567427
20680,1883,21.200278759002686,-1069.280961003959
21631,1978,22.123981475830078,-651.8107160360382
22419,2061,22.92829990386963,-121.78183445030291
22809,2097,23.331010818481445,-704.5564636313013
23511,2163,24.02238368988037,-1260.7758617071502
24700,2271,25.165586709976196,-912.3102576500316
25608,2350,26.06609034538269,-1016.01057528044
26517,2431,27.039018869400024,-139.25263655760324
27048,2490,27.554181814193726,-506.44136622542356
27762,2562,28.291022300720215,-175.1152181506111
28189,2602,28.73060631752014,-821.2643653963539
29068,2684,29.593984127044678,-129.85390437983105
29534,2724,30.055297374725342,-957.4274843801195
30415,2801,31.035542726516724,-831.6330961795644
31050,2853,31.745309829711914,-864.4700113047977
31773,2918,32.51771259307861,-360.7872469586681
32333,2971,33.05081343650818,-857.3514974838943
33128,3050,33.82252264022827,-123.27762233736443
33663,3105,34.35659599304199,-156.5946747412756
34122,3152,34.81062388420105,-851.9994814085185
34912,3227,35.611074686050415,-743.9509067344741
35663,3303,36.336620807647705,-707.712311922865
36383,3365,37.061625957489014,-839.0109731525783
37139,3439,37.8767204284668,-744.8442544868896
37814,3511,38.60903978347778,-616.874898800511
38549,3588,39.371851444244385,-826.9688924563895
39226,3648,40.0854377746582,-116.24014538957803
39564,3678,40.48133182525635,-127.13896567658439
39945,3716,40.91196370124817,-150.07998637594315
40323,3754,41.283315658569336,-137.6431640559311
40685,3789,41.64961552619934,-132.34173950087816
41048,3827,42.04628586769104,-137.3952084191851
41385,3861,42.4040470123291,-128.6542133934032
41800,3899,42.80109190940857,-578.4694935673278
42506,3959,43.53136396408081,-908.5555881027236
43336,4033,44.34860610961914,-533.4144606054075
43785,4082,44.80664825439453,-160.80988304918128
44239,4122,45.29216933250427,-291.1066582314513
44828,4185,45.85652756690979,-388.273000918848
45289,4238,46.34416365623474,-279.4357084874985
45777,4286,46.83102583885193,-179.29745184151898
46327,4343,47.38755655288696,-573.5601824780302
46946,4403,48.02453875541687,-657.3930691596978
47601,4468,48.72677135467529,-643.2403164439759
48058,4524,49.16775989532471,-161.36333150687437
48414,4566,49.517425775527954,-149.15285089629074
48808,4609,49.899291038513184,-116.15606502698532
49200,4650,50.2965829372406,-717.3602200217858
49905,4721,50.98756694793701,-798.4219025901173
50702,4797,51.77298402786255,-146.9969047907331
51111,4837,52.190462827682495,-167.8430684451643
51576,4885,52.6642792224884,-573.6876889756697
52117,4943,53.177597761154175,-166.01579170609722
52510,4984,53.55876302719116,-540.0397452459868
53005,5033,54.03740620613098,-608.033657069596
53499,5084,54.53955602645874,-158.1987451635778
53899,5125,54.95452857017517,-549.5312388463931
54427,5178,55.49492835998535,-736.2206610199404
55205,5255,56.231693744659424,-145.85377043236838
55598,5300,56.61068940162659,-122.1995361581941
55971,5341,56.98397660255432,-109.51402261625535
56349,5377,57.365745544433594,-138.31036428899296
56792,5416,57.84060835838318,-291.80110650296047
57279,5463,58.372004985809326,-777.7515830842852
58074,5546,59.10244178771973,-143.16766724464972
58457,5578,59.5256187915802,-698.4343502896703
59145,5648,60.226309061050415,-739.5775265684432
59796,5717,60.90270376205444,-264.71530893354924
60272,5767,61.38042426109314,-583.4088653829567
60855,5828,61.95544624328613,-805.3849839823117
61619,5899,62.76156568527222,-566.598719432215
62058,5942,63.23498511314392,-629.5237556737844
62572,5993,63.790459871292114,-563.8881510660973
63085,6045,64.31560397148132,-624.6095825248087
63631,6102,64.8830018043518,-715.044055618686
64622,6195,65.87259101867676,-1020.6147012338221
65496,6283,66.7387957572937,-297.86403872432294
65936,6329,67.1953055858612,-116.313576676399
66345,6369,67.60061120986938,-750.2290587103939
67106,6447,68.32315301895142,-123.84784187590178
67473,6483,68.70043802261353,-612.8936808266137
68109,6546,69.3087797164917,-783.7655551657473
68892,6622,70.08254480361938,-568.6116701606496
69521,6683,70.70190405845642,-721.2721557738058
70478,6782,71.60802268981934,-359.9472229391887
70984,6836,72.10767340660095,-588.8470862443298
71505,6894,72.60708618164062,-133.62979418134594
72061,6957,73.14970850944519,-151.58412827351444
72583,7015,73.64140510559082,-456.6760579609364
73637,7124,74.65667700767517,-176.2491399282099
74057,7167,75.09502005577087,-504.2992258678826
74635,7223,75.69497871398926,-738.2001649962887
75419,7300,76.45791387557983,-1034.8178862938953
76419,7392,77.47172951698303,-340.23911783804
