time,step,iterations,episodes,training reward,episode steps,loss policy,loss critic,sigma,lr_policy
0.8158454895019531,66,1,1,0.28087112307548523,66,24.33089828491211,0.06836611777544022,0.5,0.0001
2.5278358459472656,162,2,2,0.0,96,5.455001354217529,0.0008538624970242381,0.5,0.0001
2.689910888671875,262,3,2,,,-1.7593193054199219,0.0013142883544787765,0.4999999701976776,0.0001
2.798130750656128,325,4,3,0.0,163,4.3210015296936035,0.0010162590770050883,0.49999991059303284,0.0001
2.963196277618408,425,5,3,,,-2.3738584518432617,0.003870259504765272,0.4999998211860657,0.0001
3.023035764694214,459,6,4,0.0,134,3.838181495666504,0.0007091742591001093,0.4999997317790985,0.0001
3.1691529750823975,559,7,5,0.0,100,3.7095253467559814,2.7796384529210627e-05,0.49999961256980896,0.0001
3.322742223739624,659,8,5,,,-1.4673386812210083,0.0037346049211919308,0.499999463558197,0.0001
3.3551626205444336,677,9,6,0.0,118,1.9244539737701416,9.796943231776822e-06,0.4999992847442627,0.0001
3.506756544113159,777,10,6,,,-2.132648468017578,0.0015368725871667266,0.49999910593032837,0.0001
3.55812668800354,807,11,7,0.0,130,0.2804086208343506,4.625985457096249e-05,0.49999889731407166,0.0001
3.7107181549072266,907,12,7,,,0.22639328241348267,7.259074482135475e-05,0.49999865889549255,0.0001
3.7221951484680176,911,13,8,0.3437548875808716,104,3.953038454055786,0.10604244470596313,0.49999839067459106,0.0001
3.8747873306274414,1011,14,8,,,-0.21550686657428741,2.394250623183325e-05,0.4999981224536896,0.0001
4.003949165344238,1093,15,9,0.0,182,-0.20734305679798126,7.629660103702918e-05,0.4999978244304657,0.0001
4.138099431991577,1179,16,10,0.0,86,-0.22235316038131714,0.00011318444012431428,0.49999749660491943,0.0001
4.260770797729492,1256,17,11,0.0,77,-0.7588501572608948,0.00020414874597918242,0.49999716877937317,0.0001
4.4228432178497314,1356,18,11,,,-0.5857844948768616,7.173317862907425e-05,0.49999678134918213,0.0001
4.567962408065796,1443,19,12,0.0,187,0.4366869032382965,2.6614514354150742e-05,0.4999963939189911,0.0001
4.723053693771362,1543,20,12,,,1.9854215383529663,0.00024013628717511892,0.49999600648880005,0.0001
4.82378363609314,1607,21,13,0.27063095569610596,164,17.415992736816406,0.042602334171533585,0.49999555945396423,0.0001
4.9699013233184814,1707,22,13,,,-0.008752791211009026,4.70947015855927e-05,0.4999951124191284,0.0001
5.116016864776611,1804,23,14,0.0,197,-2.3095431327819824,0.0004460579075384885,0.4999946355819702,0.0001
5.264127492904663,1904,24,14,,,0.2869444787502289,3.376397944521159e-05,0.4999941289424896,0.0001
5.298036813735962,1922,25,15,0.0,118,-0.5832563042640686,0.0008570768404752016,0.49999359250068665,0.0001
5.4700846672058105,2022,26,15,,,0.2073337733745575,8.998859993880615e-05,0.49999305605888367,0.0001
5.513967514038086,2049,27,16,0.0,127,-1.9460159540176392,0.0012398253893479705,0.4999924898147583,0.0001
5.651107311248779,2137,28,17,0.0,88,-1.7344989776611328,0.00063708471134305,0.49999189376831055,0.0001
5.7588183879852295,2204,29,18,0.28752654790878296,67,20.728904724121094,0.0445941723883152,0.4999912977218628,0.0001
5.871025800704956,2279,30,19,0.0,75,-1.9091804027557373,0.0007215871009975672,0.49999067187309265,0.0001
6.0251195430755615,2378,31,20,0.0,99,-2.0946719646453857,0.00047473047743551433,0.4999900162220001,0.0001
6.179706335067749,2478,32,20,,,-0.06357599794864655,2.894043063861318e-05,0.4999893307685852,0.0001
6.213122129440308,2497,33,21,0.0,119,-0.36521756649017334,0.00038081948878243566,0.4999886155128479,0.0001
6.360727548599243,2595,34,22,0.38872456550598145,98,30.925167083740234,0.07616366446018219,0.4999879002571106,0.0001
6.517814636230469,2695,35,22,,,-0.6435222625732422,0.00014447918510995805,0.4999871551990509,0.0001
6.529783248901367,2699,36,23,0.0,104,-0.18628692626953125,0.0005907454760745168,0.4999864101409912,0.0001
6.674902439117432,2799,37,23,,,-0.8475052118301392,0.00015175151929724962,0.49998560547828674,0.0001
6.718784332275391,2825,38,24,0.0,126,-0.49162736535072327,0.0002939751138910651,0.4999848008155823,0.0001
6.876869201660156,2925,39,24,,,0.44467678666114807,0.00010611268226057291,0.4999839663505554,0.0001
7.031962633132935,3025,40,24,,,-0.03857652470469475,0.0001855360605986789,0.4999831020832062,0.0001
7.046922922134399,3031,41,25,0.0,206,-0.6829603910446167,0.0013786976924166083,0.49998223781585693,0.0001
7.212986707687378,3131,42,25,,,-0.6911411285400391,0.00018277201161254197,0.4999813437461853,0.0001
7.253877401351929,3154,43,26,0.0,123,-0.9492911696434021,0.00039126817137002945,0.4999804198741913,0.0001
