step,training reward,validation reward,loss policy,loss critic,epsisode length,sigma,lr_policy
73,-93.27549907618959,-97.51423945713759,-416.3357849121094,0.05089915916323662,73,0.4999999701976776,0.0001
323,18.30439405278139,-97.51423945713759,11466.5537109375,0.17697978019714355,250,0.4999995827674866,0.0001
383,-100.28271152873276,-97.51423945713759,-3112.70068359375,2.0705602169036865,60,0.49999943375587463,0.0001
411,-100.07598242328459,-97.51423945713759,87.2681884765625,0.09166166186332703,28,0.49999934434890747,0.0001
453,-100.18668567051645,-97.51423945713759,-13.130722045898438,0.006964679341763258,42,0.49999919533729553,0.0001
622,-93.54666021108278,-97.51423945713759,-11093.234375,0.6988583207130432,169,0.4999984800815582,0.0001
643,-98.11275037845553,-97.51423945713759,-421.431396484375,5.4170331954956055,21,0.4999983608722687,0.0001
701,-100.24476296713692,-97.51423945713759,-385.7380065917969,0.044455576688051224,58,0.4999980628490448,0.0001
739,-100.17595299586537,-97.51423945713759,-1519.5946044921875,3.7962732315063477,38,0.4999978542327881,0.0001
827,-100.34632709190191,-97.51423945713759,-958.48388671875,0.0600581057369709,88,0.4999972879886627,0.0001
868,-96.81628649213235,-97.51423945713759,-8.725020408630371,0.015379371121525764,41,0.49999701976776123,0.0001
892,-97.51660790592723,-97.51423945713759,-493.725341796875,4.812385559082031,24,0.4999968707561493,0.0001
1142,59.71310829763388,-97.51423945713759,3430.82763671875,0.02048046514391899,250,0.49999484419822693,0.0001
1226,-83.78591387404322,-97.51423945713759,-3447.968505859375,1.2829723358154297,84,0.49999406933784485,0.0001
1267,-96.69302071887068,-97.51423945713759,67.51432037353516,0.024866808205842972,41,0.4999936521053314,0.0001
1301,-96.52483334240969,-97.51423945713759,-677.9993286132812,3.0157055854797363,34,0.49999332427978516,0.0001
1329,-100.12641656084452,-97.51423945713759,-518.7952270507812,4.383162975311279,28,0.4999930262565613,0.0001
1372,-98.34055951253686,-97.51423945713759,60.34952926635742,0.016206389293074608,43,0.49999257922172546,0.0001
1402,-100.11744994967012,-97.51423945713759,-762.710205078125,4.063113212585449,30,0.4999922513961792,0.0001
1445,-96.75525572313927,-97.51423945713759,99.55561065673828,0.021816333755850792,43,0.4999917447566986,0.0001
1467,-98.15203668114555,-97.51423945713759,-420.8894348144531,4.668332099914551,22,0.4999915063381195,0.0001
1676,-73.75395192470319,-97.51423945713759,-10167.82421875,0.38096559047698975,209,0.4999889135360718,0.0001
1709,-100.13375575754617,-97.51423945713759,-722.672119140625,2.988858222961426,33,0.49998846650123596,0.0001
1764,-93.88676393561764,-97.51423945713759,-1742.8101806640625,1.4042986631393433,55,0.49998772144317627,0.0001
1789,-97.99807888554096,-97.51423945713759,-351.9042053222656,3.4911763668060303,25,0.4999873638153076,0.0001
1844,-99.85637192173635,-97.51423945713759,-204.9927978515625,0.03416840359568596,55,0.49998658895492554,0.0001
1895,-100.1507973644766,-97.51423945713759,-40.456878662109375,0.014220324344933033,51,0.49998581409454346,0.0001
2069,-95.06752142559344,-97.51423945713759,-5888.00634765625,0.44665467739105225,174,0.4999831020832062,0.0001
2105,-100.12556734963437,-97.51423945713759,48.98051071166992,0.012544672004878521,36,0.4999825060367584,0.0001
2176,-95.50278420282666,-97.51423945713759,-325.02484130859375,0.04175756871700287,71,0.4999813139438629,0.0001
2211,-95.73628826765344,-97.51423945713759,-684.3033447265625,1.910323143005371,35,0.4999806880950928,0.0001
2370,-70.85345549523663,-97.51423945713759,-7427.8515625,0.5574560165405273,159,0.49997782707214355,0.0001
2406,-100.15729631418071,-97.51423945713759,64.00093078613281,0.015221333131194115,36,0.49997714161872864,0.0001
2436,-97.74136533811543,-97.51423945713759,136.0688934326172,0.13291646540164948,30,0.49997657537460327,0.0001
2470,-100.13932893976744,-97.51423945713759,108.89884948730469,0.040728453546762466,34,0.49997591972351074,0.0001
2508,-97.17938128959213,-97.51423945713759,99.1048355102539,0.03281665965914726,38,0.49997517466545105,0.0001
2754,-67.62285630114638,-97.51423945713759,-11861.49609375,0.3816281855106354,246,0.49997004866600037,0.0001
2802,-96.02435287244589,-97.51423945713759,-51.01066589355469,0.01225497666746378,48,0.4999690055847168,0.0001
2823,-98.07386506261537,-97.51423945713759,-376.692138671875,2.8848648071289062,21,0.4999685287475586,0.0001
2934,-100.48667775765898,-97.51423945713759,-5610.57080078125,0.778602123260498,111,0.499966025352478,0.0001
2969,-95.95356716014794,-97.51423945713759,-507.9149169921875,1.7336184978485107,35,0.49996519088745117,0.0001
3219,12.989803590829979,-97.51423945713759,2842.97509765625,0.013799527660012245,250,0.4999590814113617,0.0001
3359,-94.01788074474644,-97.51423945713759,-5635.236328125,0.7530155777931213,140,0.4999554455280304,0.0001
3395,-96.5665196160262,-97.51423945713759,-687.364501953125,1.4859797954559326,36,0.499954491853714,0.0001
3434,-100.15844374176231,-97.51423945713759,-722.5619506835938,1.662229299545288,39,0.4999534487724304,0.0001
3458,-97.43675697350409,-97.51423945713759,-551.6913452148438,2.3668527603149414,24,0.4999527931213379,0.0001
3708,12.48851726913017,-97.51423945713759,2565.468994140625,0.019403958693146706,250,0.499945729970932,0.0001
3834,-100.15195950596308,-97.51423945713759,-2659.5703125,0.1142997071146965,126,0.49994197487831116,0.0001
3903,-100.26500343853513,-97.51423945713759,-1720.1580810546875,0.9609984755516052,69,0.49993985891342163,0.0001
3925,-100.12041472445708,-97.51423945713759,-231.14218139648438,3.1437222957611084,22,0.4999391734600067,0.0001
3949,-97.42064881301485,-97.51423945713759,-345.6119384765625,2.660149574279785,24,0.499938428401947,0.0001
3986,-96.48824865109054,-97.51423945713759,-512.7342529296875,1.3429310321807861,37,0.4999372661113739,0.0001
4109,-88.90928927651385,-97.51423945713759,-1896.055419921875,0.08623655885457993,123,0.4999333620071411,0.0001
4223,-91.91112389834598,-97.51423945713759,-1298.4901123046875,0.0662577673792839,114,0.49992960691452026,0.0001
4263,-95.9433937290305,-97.51423945713759,-721.4219970703125,1.263870120048523,40,0.4999282658100128,0.0001
4298,-96.7525732616632,-97.51423945713759,-386.19329833984375,1.3498153686523438,35,0.4999270737171173,0.0001
4334,-97.28655955845534,-97.51423945713759,68.41704559326172,0.027653397992253304,36,0.4999258518218994,0.0001
4449,-86.32356072483526,-97.51423945713759,-3796.37109375,0.5390189290046692,115,0.49992185831069946,0.0001
4699,19.807907066217012,-97.51423945713759,10282.251953125,0.1939588189125061,250,0.499912828207016,0.0001
4719,-100.09357240149984,-97.51423945713759,-188.56439208984375,1.7321808338165283,20,0.4999120831489563,0.0001
4749,-100.17713847875075,-97.51423945713759,-340.8260498046875,1.7041743993759155,30,0.49991098046302795,0.0001
4769,-100.13198944096803,-97.51423945713759,-310.2287292480469,2.223194122314453,20,0.4999102056026459,0.0001
4809,-100.19629904296016,-97.51423945713759,-1000.3260498046875,1.369126796722412,40,0.4999087154865265,0.0001
4847,-99.46097952820128,-97.51423945713759,18.07613182067871,0.005161843728274107,38,0.4999072551727295,0.0001
4874,-97.2006505329955,-97.51423945713759,-389.375,1.5929245948791504,27,0.4999062120914459,0.0001
4905,-97.72044669103343,-97.51423945713759,60.366111755371094,0.03186900541186333,31,0.4999050199985504,0.0001
4940,-100.1860871862591,-97.51423945713759,-558.6256103515625,1.1380809545516968,35,0.49990367889404297,0.0001
4974,-97.19829897698946,-97.51423945713759,-528.959228515625,1.1641656160354614,34,0.4999023377895355,0.0001
5006,-100.13064706363366,-87.49364299772901,29.95187759399414,0.013249821960926056,32,0.49990108609199524,0.0001
5076,-99.83724854735738,-87.49364299772901,-430.8996887207031,0.037893857806921005,70,0.4998982846736908,0.0001
5096,-99.5263647743268,-87.49364299772901,-157.14093017578125,1.5090256929397583,20,0.49989748001098633,0.0001
5346,89.14420953008084,-87.49364299772901,7821.2001953125,0.08097520470619202,250,0.4998871684074402,0.0001
5595,18.65196805918822,-87.49364299772901,12013.7294921875,0.15365049242973328,249,0.4998764395713806,0.0001
5622,-97.74692818685435,-87.49364299772901,-243.7874298095703,1.1454647779464722,27,0.4998752474784851,0.0001
5689,-92.50678617816811,-87.49364299772901,-1334.8917236328125,0.4719368517398834,67,0.49987223744392395,0.0001
5939,3.953312791936696,-87.49364299772901,2656.427734375,0.01346562709659338,250,0.4998607635498047,0.0001
6102,-91.40130620541186,-87.49364299772901,-4748.095703125,0.23182833194732666,163,0.4998530149459839,0.0001
6352,22.48007609959768,-87.49364299772901,1935.2520751953125,0.010248939506709576,250,0.49984073638916016,0.0001
6444,-92.06127184811339,-87.49364299772901,-2255.358642578125,0.408017635345459,92,0.4998360872268677,0.0001
6694,11.652298083933601,-87.49364299772901,5643.697265625,0.05001434311270714,250,0.49982312321662903,0.0001
6766,-94.77876587818173,-87.49364299772901,-1640.236572265625,0.5509788990020752,72,0.4998193085193634,0.0001
6790,-97.5988837393852,-87.49364299772901,-199.112548828125,0.9598899483680725,24,0.49981802701950073,0.0001
6818,-97.25272088794736,-87.49364299772901,-259.5708312988281,0.8485659956932068,28,0.49981650710105896,0.0001
6855,-97.15286874627054,-87.49364299772901,-583.46435546875,0.6281219720840454,37,0.499814510345459,0.0001
6896,-94.98215092384362,-87.49364299772901,-512.4841918945312,0.5950251817703247,41,0.4998123049736023,0.0001
7120,-91.57629230119164,-87.49364299772901,-4577.4619140625,0.14005707204341888,224,0.499799907207489,0.0001
7182,-95.13171500400495,-87.49364299772901,-380.546142578125,0.04451056942343712,62,0.49979639053344727,0.0001
7236,-100.21535685222625,-87.49364299772901,-183.57460021972656,0.025627577677369118,54,0.49979332089424133,0.0001
7271,-100.19148860912901,-87.49364299772901,-452.2973937988281,0.7703503966331482,35,0.49979132413864136,0.0001
7309,-97.66843262960901,-87.49364299772901,-38.75983428955078,0.004785948432981968,38,0.49978914856910706,0.0001
7344,-97.38884150193189,-87.49364299772901,-476.741455078125,0.5292321443557739,35,0.4997871220111847,0.0001
7380,-96.13999454794975,-87.49364299772901,-388.4397277832031,0.5164998173713684,36,0.49978503584861755,0.0001
7405,-98.18057288840646,-87.49364299772901,-132.20079040527344,0.6524946093559265,25,0.49978357553482056,0.0001
7496,-100.09816344081992,-87.49364299772901,-1811.5379638671875,0.32926949858665466,91,0.49977821111679077,0.0001
7526,-97.54851300438168,-87.49364299772901,40.11191940307617,0.01869829371571541,30,0.4997764229774475,0.0001
7743,-81.07960560518222,-87.49364299772901,-6021.0068359375,0.15572752058506012,217,0.4997633695602417,0.0001
7769,-100.15943819997847,-87.49364299772901,-122.74781036376953,0.6833441853523254,26,0.49976176023483276,0.0001
8019,7.134197345169014,-87.49364299772901,6347.83984375,0.07681183516979218,250,0.4997462034225464,0.0001
8035,-100.05384076479822,-87.49364299772901,-54.062950134277344,0.5746464729309082,16,0.4997451901435852,0.0001
8266,-79.49234081643044,-87.49364299772901,-6845.06640625,0.13133013248443604,231,0.49973031878471375,0.0001
8298,-96.20315491082147,-87.49364299772901,-163.31216430664062,0.5046349167823792,32,0.4997282326221466,0.0001
8327,-100.09494932345115,-87.49364299772901,-225.69273376464844,0.5122571587562561,29,0.4997263252735138,0.0001
8364,-97.4695986383158,-87.49364299772901,27.555204391479492,0.010181637480854988,37,0.499723881483078,0.0001
8435,-95.84575504602981,-87.49364299772901,-391.8494567871094,0.03661135211586952,71,0.49971917271614075,0.0001
8461,-98.1453214565845,-87.49364299772901,-133.8233184814453,0.4235493540763855,26,0.49971744418144226,0.0001
8494,-96.72705118754311,-87.49364299772901,-327.1663513183594,0.37067919969558716,33,0.49971523880958557,0.0001
8744,27.96179997794661,-87.49364299772901,7241.5478515625,0.06363862007856369,250,0.4996982216835022,0.0001
8762,-100.07182315457612,-87.49364299772901,-112.99260711669922,0.5326611399650574,18,0.4996969997882843,0.0001
8806,-100.1651802940487,-87.49364299772901,-39.008731842041016,0.004992579109966755,44,0.49969393014907837,0.0001
8832,-100.09479771654878,-87.49364299772901,-182.48545837402344,0.4670615792274475,26,0.4996921420097351,0.0001
9082,2.911345827353216,-87.49364299772901,10715.4423828125,0.14525125920772552,250,0.4996744692325592,0.0001
9087,-100.0152878916706,-87.49364299772901,-11.022930145263672,0.4744032919406891,5,0.49967411160469055,0.0001
9109,-97.77080380223197,-87.49364299772901,-134.32534790039062,0.3825787901878357,22,0.499672532081604,0.0001
9130,-99.81147584243445,-87.49364299772901,-96.26968383789062,0.3801596164703369,21,0.49967101216316223,0.0001
9161,-100.1511271315394,-87.49364299772901,-220.66363525390625,0.36138346791267395,31,0.49966877698898315,0.0001
9196,-96.32922481308924,-87.49364299772901,-332.7806396484375,0.26682206988334656,35,0.4996662437915802,0.0001
9219,-100.15333757526241,-87.49364299772901,-65.76509857177734,0.32935023307800293,23,0.4996645748615265,0.0001
9249,-100.12618514482165,-87.49364299772901,19.327472686767578,0.0067605311051011086,30,0.4996623694896698,0.0001
9499,64.44811798007868,-87.49364299772901,8272.8984375,0.09672306478023529,250,0.49964389204978943,0.0001
9566,-99.10315088104835,-87.49364299772901,-835.991943359375,0.22468268871307373,67,0.4996388554573059,0.0001
9599,-97.61518415690807,-87.49364299772901,52.921592712402344,0.029389631003141403,33,0.49963635206222534,0.0001
9683,-100.34116944403286,-87.49364299772901,-1438.0205078125,0.18252678215503693,84,0.4996299743652344,0.0001
9933,7.318151255421071,-87.49364299772901,3441.02978515625,0.015928450971841812,250,0.4996106028556824,0.0001
9946,-100.07669526233803,-87.49364299772901,-45.026702880859375,0.2877500355243683,13,0.4996095895767212,0.0001
10171,-92.84222163457889,-88.32587081224574,-4147.2451171875,0.06407660990953445,225,0.49959173798561096,0.0001
10196,-100.15090370440157,-88.32587081224574,-76.4686508178711,0.20878462493419647,25,0.499589741230011,0.0001
10417,-94.87754950421004,-88.32587081224574,-2509.098388671875,0.04671008884906769,221,0.4995717704296112,0.0001
10463,-100.16558458845248,-88.32587081224574,-107.66170501708984,0.012902802787721157,46,0.4995679557323456,0.0001
10708,-96.02976572724947,-88.32587081224574,-2312.63818359375,0.0334143340587616,245,0.4995475113391876,0.0001
10734,-100.1517305961861,-88.32587081224574,-110.5653076171875,0.17937740683555603,26,0.49954530596733093,0.0001
10759,-98.05183037655661,-88.32587081224574,-136.48362731933594,0.12122036516666412,25,0.4995431900024414,0.0001
10928,-90.22915596715575,-88.32587081224574,-2638.115966796875,0.08306079357862473,169,0.4995287358760834,0.0001
11030,-87.56808644335251,-88.32587081224574,-1819.9180908203125,0.1274857074022293,102,0.49951988458633423,0.0001
11280,18.3971539877748,-88.32587081224574,4419.64306640625,0.02979588322341442,250,0.4994978904724121,0.0001
11322,-100.1915132427821,-88.32587081224574,-239.2841796875,0.16810670495033264,42,0.49949413537979126,0.0001
11371,-100.22704602556814,-88.32587081224574,-337.0917053222656,0.1605525016784668,49,0.49948975443840027,0.0001
11405,-100.13011809295858,-88.32587081224574,10.438319206237793,0.0012814963702112436,34,0.4994867146015167,0.0001
11470,-92.20289662407595,-88.32587081224574,-590.3372192382812,0.14372150599956512,65,0.49948084354400635,0.0001
11490,-100.14906236436218,-88.32587081224574,-33.00498962402344,0.09185545146465302,20,0.4994790256023407,0.0001
11550,-94.14589429624903,-88.32587081224574,-624.2933959960938,0.1154220700263977,60,0.49947357177734375,0.0001
11583,-100.18972718022269,-88.32587081224574,-142.7715606689453,0.11148130148649216,33,0.4994705617427826,0.0001
11674,-75.96241361919601,-88.32587081224574,-1018.0902709960938,0.10102516412734985,91,0.49946221709251404,0.0001
11708,-100.13674973329762,-88.32587081224574,-29.335676193237305,0.00816239695996046,34,0.49945908784866333,0.0001
11735,-100.10390687815743,-88.32587081224574,21.117311477661133,0.009473919868469238,27,0.49945658445358276,0.0001
11823,-100.36794870934682,-88.32587081224574,-1333.8958740234375,0.09433122724294662,88,0.49944841861724854,0.0001
11868,-95.55780400038566,-88.32587081224574,-270.7268371582031,0.08256296813488007,45,0.49944421648979187,0.0001
12021,-69.53720700598933,-88.32587081224574,-2451.342041015625,0.06947052478790283,153,0.4994297921657562,0.0001
12271,51.04477134330591,-88.32587081224574,3377.122314453125,0.02174077183008194,250,0.4994058310985565,0.0001
12306,-100.15335787840013,-88.32587081224574,-194.28579711914062,0.11408602446317673,35,0.4994024336338043,0.0001
12344,-97.2498876278114,-88.32587081224574,-143.0638427734375,0.08754120022058487,38,0.49939873814582825,0.0001
12391,-96.24930708954344,-88.32587081224574,-199.1358642578125,0.060691963881254196,47,0.49939417839050293,0.0001
12479,-89.62480478388943,-88.32587081224574,-1503.7637939453125,0.09606120735406876,88,0.4993855357170105,0.0001
12515,-100.13307287805947,-88.32587081224574,-18.827608108520508,0.0023347828537225723,36,0.49938198924064636,0.0001
12555,-96.69302542695368,-88.32587081224574,-53.12622833251953,0.01189594715833664,40,0.4993780255317688,0.0001
12603,-99.81568947159394,-88.32587081224574,-446.64202880859375,0.07468064874410629,48,0.49937325716018677,0.0001
12651,-100.2417928356299,-88.32587081224574,-182.55029296875,0.023034945130348206,48,0.49936848878860474,0.0001
12796,-87.40599084179121,-88.32587081224574,-1477.1151123046875,0.05120563879609108,145,0.49935394525527954,0.0001
12876,-92.6441022961626,-88.32587081224574,-684.3641357421875,0.07052425295114517,80,0.4993458390235901,0.0001
12997,-100.42457490259403,-88.32587081224574,-1826.9595947265625,0.06450226157903671,121,0.4993335008621216,0.0001
13247,14.60633029138171,-88.32587081224574,2168.09619140625,0.009831749834120274,250,0.49930763244628906,0.0001
13274,-100.10281047303579,-88.32587081224574,-73.22063446044922,0.08347916603088379,27,0.49930480122566223,0.0001
13301,-100.134049037355,-88.32587081224574,-53.749759674072266,0.019469326362013817,27,0.4993019700050354,0.0001
13341,-100.21487062702363,-88.32587081224574,-119.91341400146484,0.039540499448776245,40,0.49929776787757874,0.0001
13591,26.46602666677836,-88.32587081224574,3900.24560546875,0.03547164797782898,250,0.4992712140083313,0.0001
13669,-100.3373769589889,-88.32587081224574,-677.616943359375,0.053027618676424026,78,0.49926283955574036,0.0001
13873,-95.77415143542385,-88.32587081224574,311.5430603027344,0.00930116418749094,204,0.4992406666278839,0.0001
13901,-100.13998207665281,-88.32587081224574,-23.99465560913086,0.007053373847156763,28,0.49923762679100037,0.0001
14062,-100.66200513728836,-88.32587081224574,-2389.45068359375,0.03301817923784256,161,0.4992198646068573,0.0001
14090,-99.73456679831725,-88.32587081224574,-16.600107192993164,0.008339623920619488,28,0.499216765165329,0.0001
14118,-98.72206234642363,-88.32587081224574,-42.21865463256836,0.016392823308706284,28,0.49921363592147827,0.0001
14193,-99.01884413031803,-88.32587081224574,-474.3981018066406,0.035279564559459686,75,0.49920526146888733,0.0001
14271,-86.43939325055908,-88.32587081224574,-610.0164184570312,0.05926835536956787,78,0.49919652938842773,0.0001
14311,-97.61493990364136,-88.32587081224574,-71.29639434814453,0.0105642881244421,40,0.4991919994354248,0.0001
14404,-84.53965415986022,-88.32587081224574,-818.2075805664062,0.05273684114217758,93,0.49918147921562195,0.0001
14431,-97.83814758204971,-88.32587081224574,50.85515213012695,0.02384437993168831,27,0.499178409576416,0.0001
14542,-89.98455672615091,-88.32587081224574,-1545.169921875,0.04506839066743851,111,0.49916574358940125,0.0001
14579,-96.38295649284555,-88.32587081224574,-51.61018753051758,0.012425791472196579,37,0.4991614818572998,0.0001
14619,-96.82521929670474,-88.32587081224574,-45.949317932128906,0.013182700611650944,40,0.4991568922996521,0.0001
14679,-96.07413922196793,-88.32587081224574,-288.6590576171875,0.03968454897403717,60,0.49914994835853577,0.0001
14737,-99.2046175863652,-88.32587081224574,-336.5790100097656,0.055619824677705765,58,0.49914321303367615,0.0001
14768,-97.75392212386942,-88.32587081224574,35.07912063598633,0.014600442722439766,31,0.49913960695266724,0.0001
14796,-97.56535045948112,-88.32587081224574,-14.780892372131348,0.0013173045590519905,28,0.499136358499527,0.0001
14823,-97.98207064441522,-88.32587081224574,9.622864723205566,0.0012157080927863717,27,0.4991331994533539,0.0001
14845,-100.12866073730402,-88.32587081224574,10.813146591186523,0.0027736364863812923,22,0.49913063645362854,0.0001
15095,16.14375731246821,-100.03178760246374,568.2948608398438,0.00720699829980731,250,0.4991011321544647,0.0001
15136,-95.13349410676165,-100.03178760246374,-111.91395568847656,0.023928623646497726,41,0.49909624457359314,0.0001
15164,-100.00015376145893,-100.03178760246374,8.476691246032715,0.001723937806673348,28,0.4990929067134857,0.0001
15238,-100.28265309814014,-100.03178760246374,-417.6921691894531,0.03791477158665657,74,0.4990840256214142,0.0001
15319,-92.09576292900601,-100.03178760246374,-425.6905517578125,0.03838609531521797,81,0.4990742802619934,0.0001
15365,-100.16762471851689,-100.03178760246374,-71.37945556640625,0.014011864550411701,46,0.4990687072277069,0.0001
15555,-95.99809739755801,-100.03178760246374,-172.5533447265625,0.00862859282642603,190,0.49904555082321167,0.0001
15587,-100.17417038750136,-100.03178760246374,-29.96047592163086,0.008160685189068317,32,0.4990416169166565,0.0001
15668,-90.31007783871974,-100.03178760246374,-585.8660278320312,0.033934950828552246,81,0.4990316331386566,0.0001
15843,-95.87592847469296,-100.03178760246374,-652.4589233398438,0.007505724672228098,175,0.499009907245636,0.0001
15892,-95.1582260440482,-100.03178760246374,-158.94593811035156,0.031517431139945984,49,0.4990037679672241,0.0001
15976,-92.61393926114579,-100.03178760246374,-613.7963256835938,0.03248383104801178,84,0.4989932179450989,0.0001
16007,-100.15568726486526,-100.03178760246374,-9.705615997314453,0.003952530212700367,31,0.4989893138408661,0.0001
16034,-100.13430319546023,-100.03178760246374,12.103797912597656,0.0038593700155615807,27,0.4989859163761139,0.0001
16106,-100.32190981442079,-100.03178760246374,-446.8025817871094,0.027972258627414703,72,0.49897679686546326,0.0001
16132,-97.5500373298346,-100.03178760246374,28.676469802856445,0.018292270600795746,26,0.4989734888076782,0.0001
16297,-97.14912516022741,-100.03178760246374,-685.6468505859375,0.0042996774427592754,165,0.49895238876342773,0.0001
16322,-98.42027498205425,-100.03178760246374,7.3714189529418945,0.00183857639785856,25,0.49894919991493225,0.0001
16440,-81.71594284725143,-100.03178760246374,-1223.87109375,0.03845447674393654,118,0.49893394112586975,0.0001
16484,-100.1822424972197,-100.03178760246374,-131.13072204589844,0.02303830347955227,44,0.4989282488822937,0.0001
16537,-100.2416268881152,-100.03178760246374,-181.0532989501953,0.021568452939391136,53,0.49892133474349976,0.0001
16566,-97.74090208447888,-100.03178760246374,17.22216033935547,0.0026573436334729195,29,0.4989175498485565,0.0001
16589,-97.42974754434545,-100.03178760246374,14.379911422729492,0.0066177682019770145,23,0.49891456961631775,0.0001
16657,-90.94616087104589,-100.03178760246374,-296.9578552246094,0.028791258111596107,68,0.49890565872192383,0.0001
16702,-95.7947179939656,-100.03178760246374,-85.15786743164062,0.015335382893681526,45,0.4988997280597687,0.0001
16870,-96.93634303560248,-100.03178760246374,306.1826171875,0.0034349034540355206,168,0.49887749552726746,0.0001
16925,-100.23981901292404,-100.03178760246374,-235.05007934570312,0.02782023884356022,55,0.49887019395828247,0.0001
17120,-92.53462747893718,-100.03178760246374,-1870.8531494140625,0.01180171687155962,195,0.4988440275192261,0.0001
