time,iterations,episodes,training reward,validation reward,loss policy,loss critic,sigma
12.942474603652954,42,375,,,-2.03233003616333,6.650445720879361e-05,0.4999992251396179
13.209776163101196,43,386,,,-2.389378547668457,8.694942516740412e-05,0.49999919533729553
13.489043712615967,44,393,,,6.850579738616943,0.0017197590786963701,0.49999913573265076
13.782258987426758,45,401,,,-5.674805164337158,0.00015137001173570752,0.49999910593032837
14.04854679107666,46,411,,,25.258831024169922,0.011932069435715675,0.499999076128006
14.331789493560791,47,417,,,-2.3753061294555664,6.80013035889715e-05,0.4999990165233612
14.632983446121216,48,424,,,11.766901969909668,0.0015148931415751576,0.4999989867210388
14.909893035888672,49,434,,,7.832973003387451,0.004001969005912542,0.49999892711639404
15.188163042068481,50,442,,,0.4352954924106598,0.000703626312315464,0.49999889731407166
15.523266553878784,51,449,,,-3.5613608360290527,0.0002109512861352414,0.4999988377094269
15.800037622451782,52,459,,,-1.1977709531784058,0.0013562367530539632,0.4999988079071045
16.136850118637085,53,469,,,-3.0726571083068848,0.0006278402870520949,0.4999987483024597
16.436049461364746,54,477,,,-2.000385284423828,0.0010944277746602893,0.49999868869781494
16.727270364761353,55,483,,,-17.325483322143555,0.0013411419931799173,0.49999865889549255
17.050913333892822,56,488,,,-3.2550714015960693,0.000189282582141459,0.4999985992908478
17.359153509140015,57,500,,,-6.68368673324585,0.00018778411322273314,0.499998539686203
17.64043116569519,58,509,,,-2.0659399032592773,0.00018984894268214703,0.4999985098838806
17.930654525756836,59,518,,,-2.6207430362701416,0.00016975076869130135,0.49999845027923584
18.264450788497925,60,528,,,-5.129763126373291,0.00016056148160714656,0.49999839067459106
18.527746438980103,61,539,,,19.466487884521484,0.007528434041887522,0.4999983310699463
18.805005311965942,62,547,,,11.77583122253418,0.002065184758976102,0.4999982714653015
19.121665716171265,63,555,,,10.658385276794434,0.000559588021133095,0.49999821186065674
19.431103467941284,64,564,,,-3.786572217941284,0.0004194914363324642,0.49999815225601196
19.716349124908447,65,573,,,0.18022564053535461,0.00027845072327181697,0.4999980926513672
20.025521993637085,66,581,,,-13.586819648742676,0.00026375180459581316,0.4999980330467224
20.320241928100586,67,587,,,-7.742702960968018,0.00012189550034236163,0.49999797344207764
20.610971689224243,68,598,,,-1.0450029373168945,0.0011757564498111606,0.49999791383743286
20.886250734329224,69,606,,,-7.065006732940674,0.00019513469305820763,0.4999978542327881
21.14956259727478,70,615,,,-3.3975908756256104,0.0002983659505844116,0.4999977946281433
21.49864411354065,71,623,,,-0.697172224521637,0.0014298658352345228,0.49999773502349854
21.7764093875885,72,631,,,-8.291229248046875,0.0003453706158325076,0.49999767541885376
22.054664850234985,73,641,,,-1.2313188314437866,0.001581569784320891,0.499997615814209
22.342893600463867,74,651,,,-4.01318883895874,0.00020145319285802543,0.4999975264072418
22.62415647506714,75,659,,,-0.9757110476493835,0.00017566226597409695,0.49999746680259705
22.921875,76,670,,,-7.261868476867676,0.00028480342007242143,0.49999740719795227
23.22107434272766,77,679,,,7.127089500427246,0.0004403514612931758,0.4999973177909851
23.499639749526978,78,690,,,2.2706809043884277,7.93514191173017e-05,0.49999725818634033
23.756966590881348,79,702,,,2.966099739074707,0.00019639916718006134,0.49999719858169556
24.07411813735962,80,711,,,2.2467422485351562,0.00011239560990361497,0.4999971091747284
24.371323108673096,81,720,,,1.2923272848129272,0.00010878490138566121,0.4999970495700836
24.629631280899048,82,731,,,-0.8391634225845337,0.0001610075414646417,0.49999696016311646
24.90888476371765,83,739,,,3.129535436630249,8.407368295593187e-05,0.4999969005584717
25.343988180160522,84,746,,,3.3671629428863525,0.0001631035265745595,0.4999968111515045
25.657150268554688,85,752,,,-8.082972526550293,0.00020096477237530053,0.49999672174453735
25.949368715286255,86,761,,,8.08815860748291,0.0007890412234701216,0.4999966621398926
26.26702618598938,87,772,,,-2.6883599758148193,7.616562652401626e-05,0.4999965727329254
26.56621766090393,88,779,,,-4.848114490509033,9.927022620104253e-05,0.49999651312828064
26.95419216156006,89,786,,,-6.1466264724731445,0.00016727359616197646,0.4999964237213135
27.314245223999023,90,794,,,0.11232675611972809,0.00024040648713707924,0.4999963343143463
27.65860342979431,91,803,,,6.969419956207275,0.001093133701942861,0.49999624490737915
27.989732265472412,92,812,,,-5.905863285064697,0.000328782043652609,0.499996155500412
28.349278450012207,93,821,,,-6.581707954406738,0.00015711468586232513,0.4999960958957672
28.664435625076294,94,830,,,3.0115370750427246,0.0011771057033911347,0.49999600648880005
28.93670678138733,95,841,,,21.09931755065918,0.006547920871526003,0.4999959170818329
29.238916397094727,96,848,,,7.140676021575928,0.0004404036153573543,0.4999958276748657
29.52880573272705,97,857,,,3.5789871215820312,0.004333458840847015,0.49999573826789856
29.86267614364624,98,868,,,-7.583247661590576,0.0009162427741102874,0.4999956488609314
30.127474784851074,99,876,,,3.558803081512451,0.002514918800443411,0.49999555945396423
30.433672189712524,100,884,,,-0.8209404945373535,0.00019864666683133692,0.49999547004699707
30.721410274505615,101,892,,,11.806056022644043,0.0028110179118812084,0.4999953806400299
30.991688013076782,102,902,,,-4.973262310028076,0.00019648215675260872,0.49999529123306274
31.256977796554565,103,910,,,-5.742783069610596,0.00010178356751566753,0.4999951720237732
31.591590404510498,104,917,,,-4.334482669830322,9.981816401705146e-05,0.49999508261680603
31.901760578155518,105,927,,,-8.722166061401367,0.0004535041225608438,0.49999499320983887
32.17606472969055,106,936,,,-1.7743009328842163,0.0001470781717216596,0.4999949038028717
32.468279123306274,107,943,,,4.626614570617676,0.0019552658777683973,0.49999481439590454
32.747915506362915,108,954,,,3.515432119369507,0.0003979754983447492,0.499994695186615
33.03017616271973,109,963,,,8.201200485229492,0.001287247403524816,0.4999946057796478
33.30944585800171,110,972,,,-0.1520722359418869,0.00036793193430639803,0.49999451637268066
33.58971118927002,111,983,,,-4.7605881690979,0.0002926278975792229,0.4999943971633911
33.87445783615112,112,991,,,-0.49733999371528625,0.00020340974151622504,0.49999430775642395
34.20058512687683,113,998,,,1.213942050933838,0.001531014684587717,0.4999941885471344
34.49280333518982,114,1007,,,-0.29188019037246704,0.0004264142771717161,0.49999409914016724
34.753613233566284,115,1016,,,0.9101651310920715,0.0003296127251815051,0.4999939799308777
35.05181574821472,116,1023,,,3.845884323120117,9.058160503627732e-05,0.4999938905239105
35.333515882492065,117,1034,,,4.316625118255615,0.00021676007600035518,0.49999377131462097
35.603792667388916,118,1045,,,18.476701736450195,0.006820518057793379,0.4999936521053314
35.89117169380188,119,1055,,,-1.8998236656188965,0.00040297675877809525,0.49999356269836426
36.145506620407104,120,1066,,,-2.3774993419647217,0.00040733421337790787,0.4999934434890747
36.41679668426514,121,1074,,,-4.206050872802734,0.000298039463814348,0.49999332427978516
36.71300458908081,122,1082,,,-10.815571784973145,0.00037595213507302105,0.499993234872818
37.00721740722656,123,1091,,,-3.0758681297302246,6.229402060853317e-05,0.49999311566352844
37.31140351295471,124,1097,,,1.2719814777374268,0.0007345618214458227,0.4999929964542389
37.6036217212677,125,1106,,,-7.843742370605469,0.00016427053196821362,0.49999287724494934
37.916080713272095,126,1114,,,-2.740751266479492,9.042106103152037e-05,0.4999927580356598
38.20916676521301,127,1122,,,12.576168060302734,0.0027393156196922064,0.4999926686286926
38.50038766860962,128,1129,,,-7.742041110992432,0.00024189318355638534,0.4999925494194031
38.78645181655884,129,1138,,,-6.268890380859375,0.0005497971433214843,0.4999924302101135
39.11458992958069,130,1146,,,8.852422714233398,0.0003694774059113115,0.499992311000824
39.40332627296448,131,1155,,,4.10196590423584,0.00013487828255165368,0.4999921917915344
39.68357706069946,132,1166,,,0.08406674861907959,0.0002799268695525825,0.4999920725822449
40.00671148300171,133,1173,,,-3.126211166381836,0.0001777041907189414,0.4999919533729553
40.32003331184387,134,1180,,,-4.096055030822754,0.0009023121674545109,0.4999918043613434
40.59870982170105,135,1187,,,4.567117214202881,0.000470133702037856,0.49999168515205383
40.881951570510864,136,1199,,,6.09763240814209,0.00048143984167836607,0.4999915659427643
41.18110775947571,137,1208,,,-6.62923526763916,0.0004903044900856912,0.49999144673347473
41.49129343032837,138,1217,,,10.469420433044434,0.0011654108529910445,0.4999913275241852
41.75261044502258,139,1228,,,0.8184767961502075,0.00011001961684087291,0.49999117851257324
42.03735876083374,140,1237,,,-4.576613903045654,0.0002476454828865826,0.4999910593032837
42.32459044456482,141,1243,,,-2.0930099487304688,0.000177663256181404,0.49999094009399414
42.64972114562988,142,1249,,,0.7898399233818054,8.739593613427132e-05,0.4999907910823822
42.90280604362488,143,1260,,,-3.3064050674438477,0.00016818281437736005,0.49999067187309265
43.213552713394165,144,1267,,,-0.356147825717926,0.00020471932657528669,0.4999905526638031
43.54267191886902,145,1275,,,-1.9726803302764893,0.00014979540719650686,0.49999040365219116
43.82391953468323,146,1283,,,-1.650803804397583,0.00038190645864233375,0.4999902844429016
44.110169410705566,147,1291,,,-5.98779821395874,0.0004748455830849707,0.4999901354312897
44.443400859832764,148,1297,,,-8.204693794250488,0.00024405698059126735,0.4999900162220001
44.790488481521606,149,1304,,,1.1784497499465942,3.724448833963834e-05,0.4999898672103882
45.07523512840271,150,1313,,,-3.289177656173706,6.908516661496833e-05,0.49998971819877625
45.38340973854065,151,1319,,,0.15002138912677765,3.67063948942814e-05,0.4999895989894867
45.67762279510498,152,1328,,,13.52936840057373,0.0013438654132187366,0.49998944997787476
45.96179008483887,153,1336,,,5.461301326751709,0.001581059186719358,0.4999893009662628
46.26166820526123,154,1344,,,-3.5039749145507812,0.00013444862270262092,0.49998918175697327
46.60175824165344,155,1351,,,17.54192543029785,0.0023133333306759596,0.49998903274536133
46.8859977722168,156,1361,,,18.8707332611084,0.0015540191670879722,0.4999888837337494
47.16652584075928,157,1371,,,-0.9028762578964233,6.041097003617324e-05,0.49998873472213745
47.43332052230835,158,1381,,,-6.582701683044434,0.00023063263506628573,0.4999885857105255
47.723543882369995,159,1391,,,-5.610515594482422,9.73538335529156e-05,0.4999884366989136
48.022743463516235,160,1398,,,-7.918263912200928,0.0004203860298730433,0.499988317489624
48.31846046447754,161,1406,,,-0.1605728566646576,0.002757651498541236,0.4999881684780121
48.60187816619873,162,1416,,,-4.997982025146484,0.0001589786697877571,0.49998801946640015
48.891730308532715,163,1425,,,-10.706820487976074,0.00036534693208523095,0.4999878704547882
49.1971755027771,164,1432,,,4.275633335113525,0.000691345427185297,0.49998772144317627
49.49040746688843,165,1441,,,-8.893791198730469,0.00037191511364653707,0.49998754262924194
49.769676208496094,166,1447,,,-3.1016786098480225,0.0002761169453151524,0.49998739361763
50.058412313461304,167,1456,,,-2.3955013751983643,0.0020478006917983294,0.49998724460601807
50.37556433677673,168,1463,,,-6.730504989624023,0.0006904007168486714,0.49998709559440613
50.64185166358948,169,1473,,,5.042480945587158,0.0001614136272110045,0.4999869465827942
50.927907943725586,170,1482,,,-2.4651875495910645,0.00010883345385082066,0.49998679757118225
51.207425594329834,171,1489,,,-2.758772134780884,0.00020291029068175703,0.4999866187572479
51.50263547897339,172,1496,,,-1.5416258573532104,9.285817213822156e-05,0.499986469745636
51.79526352882385,173,1503,,,19.202608108520508,0.0016549755819141865,0.49998632073402405
52.082509994506836,174,1513,,,7.695981979370117,0.002413610927760601,0.4999861419200897
52.367255449295044,175,1521,,,1.5421661138534546,0.00017816100444179028,0.4999859929084778
52.70036458969116,176,1529,,,1.2738386392593384,6.442420999519527e-05,0.49998584389686584
52.97662591934204,177,1536,,,1.162148356437683,0.0005434158374555409,0.4999856650829315
53.26394748687744,178,1544,,,-9.608922004699707,0.000548856274690479,0.4999855160713196
53.54279446601868,179,1553,,,-1.3915342092514038,0.00019087120017502457,0.49998533725738525
53.849658727645874,180,1561,,,-6.5028204917907715,0.0002464872086420655,0.4999851882457733
54.18999361991882,181,1567,,,-14.437049865722656,0.00025239327806048095,0.499985009431839
54.49826192855835,182,1576,,,-3.2422289848327637,4.6959448809502646e-05,0.49998483061790466
54.81542944908142,183,1582,,,-6.415730953216553,0.00024172702978830785,0.4999846816062927
55.107664346694946,184,1589,,,-2.5370430946350098,9.847565524978563e-05,0.4999845027923584
55.42133355140686,185,1599,,,0.4153607487678528,0.0003502487379591912,0.4999843239784241
55.7075674533844,186,1606,,,7.351682662963867,0.00015549994714092463,0.49998417496681213
56.026713609695435,187,1612,,,1.1555490493774414,7.198136881925166e-05,0.4999839961528778
56.32642126083374,188,1620,,,6.800090789794922,0.0003664238902274519,0.4999838173389435
56.620633602142334,189,1628,,,2.4885170459747314,0.00012516658171080053,0.49998363852500916
56.931843519210815,190,1635,,,15.863224983215332,0.0012582279741764069,0.49998345971107483
57.18317127227783,191,1645,,,-1.7539304494857788,0.00018324385746382177,0.4999833106994629
57.49203443527222,192,1652,,,1.7375669479370117,0.000296973274089396,0.49998313188552856
57.80970859527588,193,1662,,,-2.629648208618164,0.00018054897373076528,0.49998295307159424
58.14133024215698,194,1671,,,-1.8733044862747192,8.404731488553807e-05,0.4999827742576599
58.414615631103516,195,1679,,,-2.3619208335876465,0.0006681939703412354,0.4999825954437256
58.69238090515137,196,1687,,,-6.335794448852539,0.0002523626899346709,0.49998241662979126
58.989585638046265,197,1696,,,-5.931729793548584,7.625091529916972e-05,0.49998223781585693
59.282801389694214,198,1705,,,-1.951371669769287,0.0006405483582057059,0.4999820590019226
59.61951303482056,199,1709,,,-0.33041438460350037,7.03487967257388e-05,0.4999818503856659
59.94477939605713,200,1718,,,-1.7226957082748413,2.264548311359249e-05,0.49998167157173157
60.21695256233215,201,1728,,,-2.4426815509796143,0.0001530573790660128,0.49998149275779724
60.522135734558105,202,1736,,,-4.776444435119629,0.00029589878977276385,0.4999813139438629
60.804336071014404,203,1745,,,-0.8476632833480835,0.0001293753884965554,0.4999811351299286
61.19730067253113,204,1752,,,-0.8894910216331482,3.965154246543534e-05,0.4999809265136719
61.493507862091064,205,1761,,,8.554603576660156,0.00046063438639976084,0.49998074769973755
61.76677680015564,206,1771,,,0.47177863121032715,0.00031514480360783637,0.4999805688858032
62.04343295097351,207,1778,,,2.229992628097534,2.7871632482856512e-05,0.4999803602695465
62.33565092086792,208,1785,,,0.9217599034309387,0.0001271406508749351,0.4999801814556122
62.61490345001221,209,1795,,,6.240756988525391,0.0003034886030945927,0.49997997283935547
62.956209897994995,210,1802,,,1.0309109687805176,2.7937425329582766e-05,0.49997979402542114
63.27886176109314,211,1808,,,9.244296073913574,0.0013114414177834988,0.49997958540916443
63.55711793899536,212,1817,,,3.912149429321289,0.0002246861404273659,0.4999794065952301
63.85925269126892,213,1825,,,5.040881156921387,0.00037775232340209186,0.4999791979789734
64.1913788318634,214,1832,,,8.214826583862305,0.0006224202807061374,0.49997901916503906
64.47113823890686,215,1842,,,-3.0254857540130615,0.00010215611109742895,0.49997881054878235
64.76834321022034,216,1852,,,1.520352840423584,0.00035287285572849214,0.49997860193252563
65.08150601387024,217,1859,,,1.6522634029388428,0.0008364211535081267,0.4999784231185913
65.37074756622314,218,1867,,,2.6995723247528076,0.0004057918267790228,0.4999782145023346
65.66617226600647,219,1873,,,6.421668529510498,0.0008446623105555773,0.4999780058860779
65.95440077781677,220,1881,,,-6.262906551361084,0.00016762741142883897,0.49997779726982117
66.2825231552124,221,1889,,,-5.070694446563721,0.00014556548558175564,0.49997761845588684
66.57575464248657,222,1898,,,-6.628701686859131,0.0003202782245352864,0.4999774098396301
66.9468846321106,223,1905,,,-5.655628204345703,0.0005442106048576534,0.4999772012233734
67.26816654205322,224,1913,,,-4.125609397888184,0.0005577860865741968,0.4999769926071167
67.54743552207947,225,1920,,,-4.266149044036865,6.394364027073607e-05,0.49997678399086
67.83018684387207,226,1930,,,-10.21362018585205,0.0009174430160783231,0.49997657537460327
68.18124771118164,227,1938,,,-8.097066879272461,0.00022494712902698666,0.49997636675834656
68.50039458274841,228,1945,,,-1.5471380949020386,0.0002792909217532724,0.49997615814208984
68.73177528381348,229,1957,,,3.111271619796753,0.0002827788412105292,0.49997594952583313
69.0365879535675,230,1965,,,2.99993896484375,0.0005173273384571075,0.4999757409095764
69.36470985412598,231,1973,,,-4.022860527038574,0.0008473485358990729,0.4999755322933197
69.65222120285034,232,1981,,,10.998103141784668,0.0010164219420403242,0.499975323677063
69.97537183761597,233,1990,,,5.494054794311523,0.00020631682127714157,0.4999750852584839
70.30400085449219,234,1997,,,0.3247426152229309,8.198114664992318e-05,0.4999748766422272
70.58425092697144,235,2006,,,-0.9780182838439941,4.429558612173423e-05,0.49997466802597046
70.86948752403259,236,2013,,,-1.7379807233810425,8.863653056323528e-05,0.49997445940971375
71.14029383659363,237,2024,,,-0.13593055307865143,8.302875357912853e-05,0.49997422099113464
71.44248533248901,238,2032,,,-0.7112228274345398,0.0003411074576433748,0.49997401237487793
71.75535273551941,239,2038,,,-2.914872884750366,5.061208503320813e-05,0.4999738037586212
72.0505633354187,240,2046,,,1.1618437767028809,0.00016160603263415396,0.4999735653400421
72.37020015716553,241,2055,,,-4.675240993499756,0.0003184840898029506,0.4999733567237854
72.66542601585388,242,2061,,,1.3496761322021484,0.0001082977105397731,0.4999731183052063
72.94119572639465,243,2071,,,-4.942219257354736,0.00032437004847452044,0.4999729096889496
73.21546220779419,244,2081,,,-3.5032668113708496,7.706471660640091e-05,0.4999726712703705
73.50967526435852,245,2089,,,7.095302581787109,0.0010509707499295473,0.49997246265411377
73.83979153633118,246,2096,,,-0.5937677621841431,2.0369416233734228e-05,0.49997222423553467
74.13335275650024,247,2104,,,-2.2773208618164062,6.782825221307576e-05,0.49997201561927795
74.50032305717468,248,2111,,,9.681107521057129,0.0005049430765211582,0.49997177720069885
74.77874732017517,249,2122,,,4.6913743019104,0.0014435306657105684,0.49997153878211975
75.0436041355133,250,2133,,,0.6563546657562256,1.648064971959684e-05,0.49997133016586304
75.3388147354126,251,2139,,,11.866277694702148,0.001054807216860354,0.49997109174728394
75.60928726196289,252,2147,,,-0.8876196146011353,9.093288099393249e-06,0.49997085332870483
75.91797089576721,253,2153,,,3.593370199203491,5.5427997722290456e-05,0.49997061491012573
76.18226361274719,254,2164,,,-3.3610033988952637,0.00013016164302825928,0.49997037649154663
76.48146319389343,255,2173,,,9.25273609161377,0.0022187784779816866,0.4999701678752899
76.7946424484253,256,2179,,,-1.8949425220489502,7.081824878696352e-05,0.4999699294567108
77.07608461380005,257,2188,,,-0.17953921854496002,0.0002265966759296134,0.4999696910381317
77.3553376197815,258,2194,,,-4.605292797088623,0.00028696993831545115,0.4999694526195526
77.65333008766174,259,2203,,,-1.2220505475997925,2.5047329472727142e-05,0.4999692142009735
77.93807697296143,260,2209,,,-2.2810919284820557,1.7568230759934522e-05,0.4999689757823944
78.23430109024048,261,2214,,,-0.8776694536209106,7.901995559222996e-05,0.4999687373638153
78.519047498703,262,2224,,,-4.079074382781982,0.0001297274575335905,0.4999684989452362
78.80827307701111,263,2234,,,-1.567472219467163,0.0014979693805798888,0.4999682307243347
79.12442755699158,264,2242,,,-0.9759658575057983,2.4015462258830667e-05,0.4999679923057556
79.41850447654724,265,2252,,,3.093665361404419,0.00043446803465485573,0.4999677538871765
79.71586775779724,266,2261,,,-5.129785537719727,0.0005023376434110105,0.4999675154685974
79.99272513389587,267,2270,,,-2.5325534343719482,9.76316150627099e-05,0.4999672770500183
80.27962183952332,268,2279,,,0.27489474415779114,3.1099065381567925e-05,0.4999670088291168
80.60576558113098,269,2286,,,-0.7030129432678223,3.235530311940238e-05,0.4999667704105377
80.90897011756897,270,2290,,,-1.4620685577392578,6.166222738102078e-05,0.4999665319919586
81.1934266090393,271,2297,,,-1.188201665878296,7.618249219376594e-05,0.49996626377105713
81.48116397857666,272,2305,,,-3.0663740634918213,2.526485695852898e-05,0.499966025352478
81.75144124031067,273,2315,,,4.7637858390808105,0.0004794859851244837,0.4999657869338989
82.08355259895325,274,2322,,,-1.5440630912780762,6.952189141884446e-05,0.49996551871299744
82.37727522850037,275,2330,,,3.390223264694214,0.0004636619705706835,0.49996528029441833
82.70840978622437,276,2337,,,6.309470176696777,0.00046434561954811215,0.49996501207351685
82.96372771263123,277,2347,,,2.308255195617676,0.0004204994475003332,0.49996477365493774
83.30043005943298,278,2355,,,-0.43717560172080994,0.0008941004634834826,0.49996450543403625
83.60130381584167,279,2361,,,1.223496675491333,2.6453666578163393e-05,0.49996423721313477
83.87707448005676,280,2367,,,-2.2976365089416504,2.319592204003129e-05,0.49996399879455566
84.24110102653503,281,2374,,,-1.4957468509674072,2.015479185502045e-05,0.4999637305736542
84.54129719734192,282,2383,,,-6.601407527923584,0.00014627371274400502,0.4999634623527527
84.85047030448914,283,2388,,,-1.9181790351867676,1.2357385458017234e-05,0.4999632239341736
85.17510867118835,284,2399,,,-2.0504648685455322,3.391959398868494e-05,0.4999629557132721
85.45048117637634,285,2407,,,-1.2016690969467163,1.6636457075946964e-05,0.4999626874923706
85.71627831459045,286,2414,,,0.9187703728675842,0.0005449847085401416,0.4999624192714691
86.03642153739929,287,2419,,,-2.448049783706665,2.933297037088778e-05,0.4999621510505676
86.3278386592865,288,2428,,,3.7483813762664795,0.00011959468974964693,0.49996188282966614
86.59813141822815,289,2437,,,-4.1426005363464355,0.0003232959134038538,0.49996161460876465
86.9033317565918,290,2443,,,-1.2487258911132812,6.971834227442741e-05,0.49996137619018555
87.18209505081177,291,2451,,,0.025075763463974,5.92475917073898e-05,0.49996110796928406
87.46035099029541,292,2460,,,0.7233069539070129,0.0001613000058569014,0.49996083974838257
87.87524080276489,293,2467,,,0.8220013380050659,1.0439385732752271e-05,0.4999605417251587
88.19837641716003,294,2473,,,4.495244979858398,0.0002116756804753095,0.4999602735042572
88.5161201953888,295,2481,,,-0.2600388824939728,4.042299042339437e-05,0.4999600052833557
88.79127287864685,296,2490,,,0.2692262828350067,0.0006234280299395323,0.4999597370624542
89.06853127479553,297,2498,,,-1.7758210897445679,0.00012348152813501656,0.49995946884155273
89.38169360160828,298,2506,,,-0.9368884563446045,3.3890864870045334e-05,0.49995920062065125
89.67616200447083,299,2516,,,0.8986815810203552,0.00029422773513942957,0.49995893239974976
89.97088170051575,300,2525,,,-5.120091915130615,9.277991921408102e-05,0.4999586343765259
90.25312685966492,301,2534,,,15.217264175415039,0.0021227041725069284,0.4999583661556244
90.53636908531189,302,2543,,,2.196157217025757,0.0008641464519314468,0.4999580979347229
90.81862783432007,303,2550,,,-0.5410001277923584,9.703373507363722e-05,0.499957799911499
91.0995237827301,304,2559,,,-2.6101393699645996,0.0001400395412929356,0.49995753169059753
91.42029166221619,305,2566,,,10.820592880249023,0.001522699138149619,0.49995723366737366
91.76038146018982,306,2571,,,-1.8508073091506958,6.248654244700447e-05,0.49995696544647217
92.05011582374573,307,2578,,,-5.576945781707764,0.00043185698450542986,0.4999566972255707
92.31043577194214,308,2585,,,-5.950284481048584,0.00028778312844224274,0.4999563992023468
92.57024836540222,309,2593,,,-1.881199598312378,7.18565279385075e-05,0.4999561011791229
92.8485038280487,310,2600,,,-6.255609035491943,0.0002967811014968902,0.49995583295822144
93.12077498435974,311,2609,,,8.993616104125977,0.001230511348694563,0.49995553493499756
93.38238453865051,312,2618,,,-10.575196266174316,0.0007410453399643302,0.49995526671409607
93.64532351493835,313,2626,,,-4.155126571655273,0.00029120570980012417,0.4999549686908722
93.91560125350952,314,2638,,,1.805760383605957,7.442025525961071e-05,0.4999546706676483
94.20869040489197,315,2646,,,-7.193882465362549,0.0007172839250415564,0.4999544024467468
94.58170700073242,316,2653,,,-1.6750434637069702,8.331352728419006e-05,0.49995410442352295
94.8799250125885,317,2660,,,16.62088966369629,0.0018405938753858209,0.4999538064002991
95.2374963760376,318,2667,,,-0.3521538972854614,3.801618004217744e-05,0.4999535083770752
95.50078701972961,319,2674,,,-2.821516752243042,9.59460812737234e-05,0.4999532103538513
95.81694078445435,320,2683,,,3.5802314281463623,0.00022976615582592785,0.49995291233062744
96.11015701293945,321,2692,,,-0.2633677124977112,5.5883352615637705e-05,0.49995261430740356
96.41735005378723,322,2703,,,2.6641111373901367,2.5220766474376433e-05,0.4999523460865021
96.72780323028564,323,2710,,,-0.3880175054073334,1.320752107858425e-05,0.4999520480632782
97.07487463951111,324,2717,,,-0.13954561948776245,8.207951395888813e-06,0.4999517500400543
97.36933255195618,325,2725,,,1.0620169639587402,0.0002806078700814396,0.49995142221450806
